id|nct_id|group_type|title|description
59258001|NCT03696784|Experimental|Expansion Cohort iC9-CAR19 cells|After the tolerable cell dose (TCD) has been determined in adults, up to 18 additional subjects may be enrolled in an expansion cohort at the TCD. A TCD is defined as the dose at which approximately 0.20 of subjects experience dose limiting toxicity (0 - 1 out of 6 subjects).
59885432|NCT03952923|Experimental|CD19-CAR-T cells|CD19-CAR-T cells are prepared via lentiviral infection. 5 days prior to infusion of CAR-T cells, subjects receive fludarabine at dose 30mg/m2/day and cyclophosphamide treatment at dose 250mg/m2 for 3 days and take a rest for 2 days before infusion.
59258299|NCT05312476|Experimental|Chimeric Antigen Receptor T Cells (CAR-T) Targeting Igβ Targets|Chimeric antigen receptor T cells targeting Igβ targets (CAR-T)
59258442|NCT04088890|Experimental|R/R ALL|"Relapsed/refractory ALL~Lymphodepletion prior to CD22 CAR T cell infusion (Day 0) will occur as follows:~Fludarabine 30 mg/m2 per day IV for days 5, 4, 3~Cyclophosphamide 500 mg/m2 per day IV for days 5, 4, 3~Autologous CD22 CAR T cells will be administered intravenously at Dose1: 3 x 10^5cells/kg (± 20%) 10"
59258443|NCT04088890|Experimental|R/R aggressive B-cell NHL|"Relapsed/refractory aggressive B-cell non-Hodgkin lymphoma.~Lymphodepletion prior to CD22 CAR T cell infusion (Day 0) will occur as follows:~Fludarabine 30 mg/m2 per day IV for days 5, 4, 3~Cyclophosphamide 500 mg/m2 per day IV for days 5, 4, 3~Autologous CD22-CAR T cells will be administered in 3 escalating doses (Dose Level 1, 2, and 3) to determine MTD/RP2D.~Dose1: 1 x 10^6 cells/kg (± 20%) Dose2: 3 x 10^6 cells/kg (± 20%) Dose3: 1 x 10^7 cells/kg (± 20%)"
59885772|NCT05665725|Experimental|Treatment (siltuximab, biospecimen)|Patients receive siltuximab IV prior to CE19.CAR-T cell therapy and as clinically indicated on study. Patients undergo CT scan or PET scan throughout the trial. Patients also undergo blood sample collection during screening and on study.
59885893|NCT05648019|Experimental|Single Arm|CD19-directed CAR T-cell therapy for relapsed/refractory B-lineage leukaemia/lymphoma.
59258872|NCT05381181|Experimental|CD19-UCART|All patients will be treated with at least 1 injection of CD19- UCART. A dose of 5x10^6/kg BW of CD19-UCART will be evaluated. If > 1/6 of DLT occurred, the dose would be reduced to 2.0x10^6/kg BW.
59886444|NCT04657861|Experimental|Administration of APRIL CAR T-cells|Each subject receive APRIL CAR T-cells by intravenous infusion
59886779|NCT03605238|Experimental|Corticosteroids & tanCART19/20|Twelve days of high-dose IV methylprednisolone to reduce acute inflammation, then infuse anti-CD19/20-CAR retroviral vector-transduced autologous derived T cells only once.
59887890|NCT04083495|Experimental|ATLCAR.CD30 cells|The cellular product consisting of ATLCAR.CD30 cells will be administered via intravenous injection over 5 - 10 minutes through either a peripheral or a central line. The volume of infusion will depend upon the concentration of the cells when frozen and the size of the subject. Administration to eligible subjects will occur within 2 - 14 days after completing the lymphodepleting chemotherapy regimen
59887952|NCT03873805|Experimental|Treatment (PSCA CAR T cells)|Patients may receive lymphodepleting regimen including fludarabine IV on days -5 to -3 and cyclophosphamide IV on days -5 to -3 or on days -4 and/or -3. Patients then receive autologous anti-PSCA-CAR-4-1BB/TCRzeta-CD19t-expressing T lymphocytes IV over 10-15 minutes at day 0.
59260394|NCT04762485|Experimental|CD38 positive relapsed or refractory acute leukemia|Biological/Vaccine: Humanized CD7 CAR-T cells Split intravenous infusion of CD7 CAR-T cells [dose escalating infusion of (0.5- 10)x10^6 CD7 CAR-T cells/kg
59887987|NCT03648372|Experimental|Phase 1, Dose Escalation Cohort: TAK-981|TAK-981, intravenously, administered as 60 minute-infusion, once on Days 1, 4, 8, and 11 in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study. If clinical safety, pharmacokinetics, and pharmacodynamics are supportive, the dosing schedule may be modified to evaluate a less intensive administration of TAK-981 on Day 1, or Days 1 and 8, or Day 1, Day 8, and Day 15 in 21-day cycles in participants with advanced or metastatic solid tumors or lymphomas. Dose levels will be escalated based on the Bayesian logistic regression modeling (BLRM). The dose escalation phase will determine the RP2D of TAK-981.
59887988|NCT03648372|Experimental|Phase 2, Cohort A: Nonsquamous NSCLC|TAK-981 intravenously administered as 60 minute-infusion in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study in participants with nonsquamous non-small cell lung cancer (NSCLC).
59887989|NCT03648372|Experimental|Phase 2, Cohort B: Cervical Cancer|TAK-981 intravenously administered as 60 minute-infusion in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study in participants with cervical cancer.
59887990|NCT03648372|Experimental|Phase 2, Cohort C: MSS-CRC|TAK-981 intravenously administered as 60 minute-infusion in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study in participants with microsatellite-stable colorectal cancer (MSS-CRC).
59887991|NCT03648372|Experimental|Phase 2, Cohort D: r/r DLBCL after CAR T-cells therapy|TAK-981 intravenously administered as 60 minute-infusion in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study in participants with relapsed/refractory (r/r) diffuse large B-cell lymphoma (DLBCL) after prior chimeric antigen receptor (CAR) T-cells therapy.
59887992|NCT03648372|Experimental|Phase 2, Cohort E: r/r DLBCL without prior cellular therapy|TAK-981 intravenously administered as 60 minute-infusion in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study in participants with relapsed/refractory DLBCL that have not received prior cellular therapy.
59887993|NCT03648372|Experimental|Phase 2, Cohort F: r/r Follicular Lymphoma|TAK-981 intravenously administered as 60 minute-infusion in a 21-day treatment cycle for up to approximately 12 months or until discontinuation from the study in participants with relapsed/refractory follicular lymphoma (FL).
59888307|NCT02132624|Experimental|CAR T cells|Autologous 3rd generation CD19-targeting CAR T cells
59260754|NCT03030976|Experimental|Reduce B cells|Patients receive cyclophosphamide to reduce B cells before CD19-CART infusion. It will also reduce the side effects of cell damage due to antitumor activity.
59260755|NCT03030976|Experimental|Treatment of SLE|Patients receive anti-CD19-CAR-T cells to treatment of SLE. The purpose of this study is to assess the safety and efficacy of CD19 CAR-T cells in the treatment of SLE.
59888357|NCT05370547|Experimental|high NOXA expression|NOXA IHC score > 4; Bridging therapy was allowed but not containing chidamide; n=60.
59888358|NCT05370547|Experimental|low NOXA expression and no chidamide intervention|NOXA IHC score < 4; Bridging therapy was allowed but not containing chidamide; n=30.
59888359|NCT05370547|Experimental|low NOXA expression and chidamide intervention|NOXA IHC score < 4; Bridging therapy containing chidamide alone or combination; n=30.
59888507|NCT02134262|Experimental|Dose Level -1|Cyclophosphamide or Bendamustine as Pre-treatment, and in combination with CD19-CAR-T. In case when sufficient cell number of CD19-CAR-T has been manufactured, the physician judges whether the 2nd infusion of CD19-CAR-T should be performed based on the condition of the subject.
59888508|NCT02134262|Experimental|Dose Level 1|Cyclophosphamide or Bendamustine as Pre-treatment, and in combination with CD19-CAR-T. In case when sufficient cell number of CD19-CAR-T has been manufactured, the physician judges whether the 2nd infusion of CD19-CAR-T should be performed based on the condition of the subject.
59888509|NCT02134262|Experimental|Dose Level 2|Cyclophosphamide or Bendamustine as Pre-treatment, and in combination with CD19-CAR-T. In case when sufficient cell number of CD19-CAR-T has been manufactured, the physician judges whether the 2nd infusion of CD19-CAR-T should be performed based on the condition of the subject.
59888510|NCT02134262|Experimental|Dose Level 3|Cyclophosphamide or Bendamustine as Pre-treatment, and in combination with CD19-CAR-T. In case when sufficient cell number of CD19-CAR-T has been manufactured, the physician judges whether the 2nd infusion of CD19-CAR-T should be performed based on the condition of the subject.
59888907|NCT03579888|Experimental|Treatment (fludarabine, cyclophosphamide, CD19 T cell)|"CHEMOTHERAPY: Patients receive fludarabine IV over 1 hour and cyclophosphamide IV over 3 hours on days -5, -4, and -3 in the absence of disease progression or unacceptable toxicity.~T-CELL INFUSION: Patients receive autologous CD19-CD8-CD28-CD3zeta-CAR-mbIL15-HER1t T cells IV over 15-30 minutes on day 0."
59889567|NCT05190185|Experimental|TAA06 injection|T cell injection targeting B7-H3 chimeric antigen receptor
59890204|NCT03181126|Experimental|Venetoclax + Navitoclax + Chemotherapy|Venetoclax weight-adjusted doses administered orally every day (QD) starting on Day 1 + navitoclax various, weight-adjusted doses administered orally QD starting on Day 3 + chemotherapy (peg-asparaginase [or any other forms of asparaginase], vincristine, dexamethasone) and tyrosine kinase inhibitor [TKI, if applicable]). This regimen and any of its components may be delayed, reduced or omitted at the discretion of the Investigator.
59890488|NCT05391490|Experimental|Single Arm Trial|Treatment with Lymphodepletion followed by a dose of KCAT19 T cells.
59890601|NCT05085418|Experimental|Treatment of Immune Nephritis|Administration of CD19/BCMA CAR T-cells A dose levels of 1-4*10E6/kg are administrated for each subject.
59890649|NCT03068416|Experimental|CAR T cells|Autologous 3rd generation CD19-targeting CAR T cells
59891239|NCT04443829|Experimental|CD19CAR T-cells|Treatment with the ATIMP: CD19CAR T-cells
59892800|NCT05020392|Experimental|Effective of CAR-T-CD19 cells with concurrent BTK inhibitor|After enrollment, all subjects will receive oral BTK inhibitor immediately and BTK inhibitor treatment will continue for up to 90 days (or longer for who are benefiting from BTK inhibitor) after CAR-T-CD19 infusion. Eligible patients will undergo leukapheresis to obtain peripheral blood mononuclear cells (PBMCs) for CAR T-cell production. Upon successful generation CAR-T-CD19 product, participants will receive fludarabine-based lymphodepletion chemotherapy, followed by infusion of CAR-T-CD19 cells (2*10^6 cells/kg) on day 0 and day 1 respectively.
59892801|NCT05020392|Active Comparator|Effective of CAR-T-CD19 cells monotherapy|Eligible patients will undergo leukapheresis to obtain peripheral blood mononuclear cells (PBMCs) for CAR T-cell production. Upon successful generation CAR-T-CD19 product, participants will receive fludarabine-based lymphodepletion chemotherapy, followed by infusion of CAR-T-CD19 cells (2*10^6 cells/kg) on day 0 and day 1 respectively.
59892834|NCT04881240|Experimental|Group A|Participants in group A have received a prior stem cell transplant from their CAR T-cell donor.
59892835|NCT04881240|Experimental|Group B|Participants in group B have not received a prior stem cell transplant from their CAR T-cell donor.
59892943|NCT04512716|Experimental|B-Cell Acute Lymphoblastic Leukemia/Diffuse Large B-Cell Lym|Participants will have relapsed or refractory B-Cell Acute Lymphoblastic Leukemia or Diffused Large B-Cell Lymphoma
59893010|NCT04146051|Experimental|Phase 1b Dose-Escalation|Generalized Myasthenia Gravis
59893011|NCT04146051|Experimental|Phase IIa Expansion|Generalized Myasthenia Gravis
59893012|NCT04146051|Placebo Comparator|Phase IIb Randomized Control Trial|Generalized Myasthenia Gravis
59893054|NCT03938987|Experimental|CAR T cells|Patients with relapsed/refractory B-cell ALL or NHL.
59262311|NCT03602157|Experimental|ATLCAR.CD30.CCR4 & ATLCAR.CD30|A 3+3 design in adult subjects. Subjects in the first dose level will receive ATLCAR.CD30.CCR4 cells alone, once safety has been established, the initial dose of ATLCAR.CD30.CCR4 will be combined with a fixed dose of ATLCAR.CD30 cells in the next dose level. Every time the dose of ATLCAR.CD30.CCR4 is escalated, subjects in that dose level will receive ATLCAR.CD30.CCR4 alone prior to subsequent dose level enrolling subjects to receive a combination of fixed dose ATLCAR.CD30 and the selected dose level of ATLCAR.CD30.CCR4. The six dose levels will consist of: dose level 1 = 2 × 10^7 ATLCAR.CD30.CCR4 cells/m2; dose level 2 = 1 × 10^8 ATLCAR.CD30 cells/m2 and 2 × 10^7 ATLCAR.CD30.CCR4 cells/m2; dose level 3 = 5 × 10^7/m2 ATLCAR.CD30.CCR4 cells/m2; dose level 4 = 1 × 10^8 ATLCAR.CD30 cells/m2 and 5 × 10^7 ATLCAR.CD30.CCR4 cells/m2; dose level 5 = 1 × 10^8/m2 ATLCAR.CD30.CCR4 cells/m2; dose level 6 = 1 × 108 ATLCAR.CD30 cells/m2 and 1 × 108 ATLCAR.CD30.CCR4 cells/m2.
59262390|NCT03049449|Experimental|Chimeric Antigen Receptor (CAR)+ T cells|All patients will be receiving starting dose: 0.3x10^6 Chimeric Antigen Receptor (CAR)+ T cells/kg (weight based dosing) (up to a maximum dose of 18x10^6 CAR+ T cells/kg) infuse on day 0 and Cyclophosphamide: 300 or 500 mg/m^2 intravenous (IV) infusion over 30 minutes on days -5, -4 and -3 and Fludarabine: 30 mg/m^2 IV infusion over 30 minutes administered immediately following the cyclophosphamide on days -5, -4, and -3
59896220|NCT03674463|Experimental|LCAR-B4822M treatment group|r/r multiple myeloma patients will be treated with LCAR-B4822M CAR-T cells with a escalation approach, 0.5x10^6- 2.0x10^6 CAR-T cells/kg.
59262883|NCT05164770|Experimental|Zanubrutinib+R+chemotherapy|Zanubrutinib+R-CHOP; Zanubrutinib+R-DA-EPOCH; Zanubrutinib+R-HD MTX
59262884|NCT05164770|Active Comparator|R+chemotherapy|R-CHOP; R-DA-EPOCH; R-HD MTX
59897497|NCT03559764|Experimental|Anti-BCMA CAR T cells|Total dose of 0.5-6 millions /kg cells will be administered at day -2, day -1 and day 0 by split dose (30%, 30% and 40% respectively).
59898038|NCT00881920|Experimental|Kappa CD28 T cells for B-CLL|T cells will be infused at least 24 hours after chemotherapy. Three dose levels will be evaluated. Cohorts of size 2 will be enrolled at each dose level. Each patient will receive one injection 2-30 mL of each dose over 1 to 20 minutes.
59898039|NCT00881920|Experimental|Kappa CD28 T cells for B-cell lymphoma|T cells will be infused at least 24 hours after chemotherapy. Three dose levels will be evaluated. Cohorts of size 2 will be enrolled at each dose level. Each patient will receive one injection 2-30 mL of each dose over 1 to 20 minutes.
59898040|NCT00881920|Experimental|Kappa CD28 T cells for myeloma|T cells will be infused at least 24 hours after chemotherapy. Three dose levels will be evaluated. Cohorts of size 2 will be enrolled at each dose level. Each patient will receive one injection 2-30 mL of each dose over 1 to 20 minutes.
59455120|NCT05596266|Experimental|CD5 CAR-T|This cohort will be administrated with T cells transduced with lentivirus vectors expressing CD5 CAR.
59899135|NCT05626400|Experimental|CD-7 CART|Patients will be treated with CD7 CAR-T cells
59959757|NCT04545762|Experimental|Treatment Regimen|"Apheresis (1 day): Autologous lymphocytes/ mononuclear cell collection will be collected through standard apheresis procedures as per University of California, San Francisco (UCSF) institutional practices~CAR-T cell manufacturing (estimated ~13-14 days)~Lymphodepleting chemotherapy: 3 days of immunosuppressive chemotherapy. Cyclophosphamide given at a dose of 300 mg/m2/IV and fludarabine given at 30 mg/m2 /IV on days -5, -4, and -3.~CAR-T cell infusion (1 day): The infusion of CAR-T cells targeting CD19 will occur over 5-30 minutes."
59899767|NCT05208853|Experimental|Anti CD30 CAR T cells|"Patients receive anti CD30 CAR-T cells on day 0 after lymphodepleting treatment.~Route of administration: Intravenous injection.~Lymphodepletion conditioning:~Lymphodepletion will be conducted several days prior to anti CD30 CAR-T cells infusion."
59901369|NCT05106946|Experimental|ThisCART22 cells injections|In this study, allogeneic anti-CD22 CAR T Cells(ThisCART22 cells) is used to treat patients with refractory or relapsed CD22 positive B cell malignancies.
59959791|NCT04419909|Experimental|Retreatment with CTL019/CTL119|All subjects will receive retreatment with CTL019/CTL119 and be followed per the schedule of procedures.
59904678|NCT03525782|Experimental|CAR-T|Anti-MUC1 CAR-T cells will be prepared ex vivo and infused back to the patients.
59904679|NCT03525782|Experimental|CAR-T combining PD-1 knockout|Anti-MUC1 CAR-T cells and PD-1 knockout Engineered T cells will be prepared ex vivo and infused back to the patients.
59904680|NCT03525782|Experimental|PD-1 knockout|PD-1 knockout Engineered T cells will be prepared ex vivo and infused back to the patients.
59904681|NCT03525782|Active Comparator|PD-1 mAb|Patients will be treated with a FDA approved monoclonal antibody for an identical course of treatment. This group will serve as PD-1 antibody treated group.
59904682|NCT03525782|Placebo Comparator|Sham Control|Patient's T cells will be separate without genetic or engineered modification ex vivo and infused back to the patients.
59905078|NCT05429905|Experimental|Cohort 1 (Dose-escalation)|Dose-finding and dose expansion cohort for intravenous autologous anti-CD22/CD19 CAR-T using a relapsed refractory B-ALL cohort.
59905079|NCT05429905|Experimental|Cohort 2 (High MRD)|Patients with B-ALL with high MRD after induction therapy or after consolidation therapy in replacement of stem cell transplant
59905080|NCT05429905|Experimental|Cohort 3 (Extramedullary ALL)|Patients with testicular or central nervous system B-ALL in replacement of radiation
59905136|NCT04173988|Experimental|alloCART-19|"For the very first patient, the initial dose could be administered via one or three intravenous infusions within 1 to 5 days. Starting from the second patient, the investigator will decide whether to use single or multiple alloCART-19 infusions, based on the treatment experience at previous dose level(s) and the patient's baseline disease burdens.~A lymphodepletion conditioning with cyclophosphamide and fludarabine will be conducted before alloCART-19 infusion."
59265799|NCT03126864|Experimental|CD33-CAR-T cells - Adult Group|"After enrollment, steady state leukapheresis performed to collect apheresis material.~Fludarabine administered by vein on Days -5 to -3.~Cyclophosphamide administered by vein on Day -3.~CD33-CAR-T cell infusion administered by vein on Day 0. First group of participants receive the lowest dose level. Each new group will receive a higher dose than the one before it, if no intolerable side effects were seen. This will continue until the highest tolerable dose of T-cells is found."
59265800|NCT03126864|Experimental|CD33-CAR-T cells - Pediatric Group|"After enrollment, steady state leukapheresis performed to collect apheresis material.~Fludarabine administered by vein on Days -5 to -3.~Cyclophosphamide administered by vein on Day -3.~CD33-CAR-T cell infusion administered by vein on Day 0. First group of participants receive the lowest dose level. Each new group will receive a higher dose than the one before it, if no intolerable side effects were seen. This will continue until the highest tolerable dose of T-cells is found."
59907463|NCT02932956|Experimental|GAP T cells + Fludarabine and Cytoxan|GPC3-Car (GAP T cells) along with lymphodepleting chemotherapy (Cytoxan and Fludarabine) will be administered to patients with GPC3-positive solid tumors.
59907513|NCT02290951|Experimental|Part A|DLBCL post CAR-T
59907514|NCT02290951|Experimental|1N Part B|FL
59907515|NCT02290951|Experimental|2N Part B|DLBCL
59908198|NCT05059912|Experimental|CD7 positive relapsed or refractory T cell lymphoma|Humanized CD7 CAR-T cells intravenously infused to patient with R/R T-NHL[ at a dose of (0.5- 5)x10^6 CD7 CAR-T cells/kg
59909656|NCT04976218|Experimental|Experimental arm|Enrolled patients in this arm will be administered TGFβR-KO CAR-EGFR T Cells in 3+3 based escalation manner.
59909841|NCT05038696|Experimental|Single arm|Single arm Phase I Clinical Trial
59266417|NCT03383952|Experimental|ICAR19 CAR-T cells|Immunotherapy offers an extremely precise approach with the potential to eliminate cancer cells specifically. The newly designed CD19 targeted ICAR19 T cells can specifically kill CD19+ tumor cells. ICAR19 CART used the second generation of CART designation. In this study, the participants will receive several doses of autologous ICAR19 CAR-T cells and the investigators will determine the safety and therapeutic effects of these cells.
59910861|NCT05150522|Experimental|BCMA CAR-T|BCMA CAR-T cells infusion
59911454|NCT03638167|Experimental|ARM A (Tumor Cavity Infusion)|Patients with supratentorial tumors for which CAR T cells will be delivered into the tumor resection cavity
59911455|NCT03638167|Experimental|ARM B (Ventricular System Infusion)|Patients with either infratentorial tumors or leptomeningeal tumors for which the CAR T cells will be delivered into the fourth ventricle or lateral ventricle, respectively
59912349|NCT03576807|Experimental|CD20 CAR-T cells|Experimental: CD20 CAR-T cells
59266808|NCT01583686|Experimental|1/Phase I|Non-myeloablative but lymphodepleting preparative regimen of cyclophosphamide and fludarabine plus anti-mesothelin chimeric T cell receptor (CAR) transduced peripheral blood lymphocytes (PBL) plus low dose aldesleukin.
59266809|NCT01583686|Experimental|2/Phase II|Non-myeloablative lymphocyte depleting preparative regimen of cyclophosphamide and fludarabine + anti-mesothelin chimeric T cell receptor (CAR) transduced peripheral blood lymphocytes (PBL) + low-dose aldesleukin
59913249|NCT02194374|Experimental|ROR1R-CAR-T Cells|"Peripheral blood mononuclear cells (PBMC) collected via venipuncture and/or steady state leukapheresis at discretion of PI. Participants receive a cycle of lympho-depleting chemotherapy as chosen by treating physician 4 to 5 days before ROR1R-CAR-T cell infusion : Fludarabine, Cyclophosphamide, and Rituximab (FCR), Bendamustine and Rituximab (BR), or Fludarabine, Bendamustine, and Rituximab (FBR).~Dose Escalation Cohort starting dose level of ROR1R-CAR-T cells/kg: 105 cell/kg infused via central venous catheter or by vein on Day 1.~Dose Expansion Cohort starting dose level of ROR1R-CAR-T cells/kg: MTD from Dose Escalation Cohort."
59914338|NCT03672253|Experimental|CAR-T Re-treatment group|Patients will be treated with CAR-T cells targeting BCMA (Different epitope with the previous CAR-T cell treatment they had been used) with a escalation approach, 0.5x10^6- 2.0x10^6 CAR-T cells/kg.
59914355|NCT02905188|Experimental|GLYCAR T cells + Fludarabine and Cytoxan|GPC3-CAR (GLYCAR T cells) along with lymphodepleting chemotherapy (Cytoxan and Fludarabine) will be administered to patients with hepatocellular carcinoma.
59267527|NCT03366324|Experimental|Combination of CAR-T therapy and HSCT|After patients achieve MRD- remissions through Second generation CAR-T cells, they will subsequently receive hematological stem cell transplantations within 30 days.
59916685|NCT04969354|Experimental|CAR-T cell immunotherapy|The registered patients will received CAR-T cell immunotherapy for the new specific chimeric antigen receptor of CAIX antigen by infusion.
59917844|NCT04732845|Experimental|Group A - NHL/CLL|"Upon enrollment, peripheral blood mononuclear cells will be collected, and T-cell selection and manufacture of CAR-T cells will be done.~Participants will receive 60 mg/Kg/IV Cyclophosphamide on day -6 and 25 mg/m^2 Fludarabine from day -5 to day -3.~Participants with CD19+ lymphomas and chronic lymphocytic leukemia will be enrolled on this arm sequentially in a 3 + 3 design starting with infusion of CAR-T cells at dose level 1 (DL1) on day 0.~The maximum tolerated dose (MTD) will be determined and then 6 additional participants will be enrolled at the MTD."
59917845|NCT04732845|Experimental|Group B - ALL|"Upon enrollment, peripheral blood mononuclear cells will be collected, and T-cell selection and manufacture of CAR-T cells will be done.~Participants will receive 60 mg/Kg/IV Cyclophosphamide on day -6 and 25 mg/m^2 Fludarabine from day -5 to day -3.~Participants with Acute Lymphoblastic Leukemia (and lymphoblastic lymphoma as a solid tumor equivalent) will be enrolled on this arm sequentially in a 3 + 3 design starting with infusion of CAR-T cells at DL1 on day 0 and 7.~The maximum tolerated dose (MTD) will be determined and then 6 additional participants will be enrolled at the MTD."
59918188|NCT03434769|Experimental|Cyclophosphamide + Fludarabine + Infusion of CAR-T Cells|Lymphodepletive regimen, consisting of Cyclophosphamide 60mg/kg IV on day -6 and Fludarabine 25mg/m2 IV on days -5 to -3. Followed by infusion of Chimeric antigen receptor T-cells (CAR-T) on day 0
59270871|NCT05341492|Experimental|Treatment|Patients will receive 2*10e6/kgCAR-T cells.
59270889|NCT03310008|Experimental|Dose level 1 (escalation|The dose escalation arm will use a 3+3 design to determine the maximum tolerated dose.
59270890|NCT03310008|Experimental|Dose level 2 (escalation)|The dose escalation arm will use a 3+3 design to determine the maximum tolerated dose.
59270891|NCT03310008|Experimental|Dose level 3 (escalation)|The dose escalation arm will use a 3+3 design to determine the maximum tolerated dose.
59270892|NCT03310008|Experimental|Recommended dose level (expansion)|The dose expansion arm will use the maximum tolerated dose.
59919761|NCT04430530|Experimental|4SCAR-CD22/CD123/CD38/CD10/CD20 infusion|Patients who have relapsed after anti-CD19 immunotherapy or have CD19 negative B cell malignancies
59920057|NCT04861480|Experimental|C-4-29 cells|Infusion of C-4-29 cells by dose-escalating
59920195|NCT04429438|Experimental|4SCAR19 and 4SCAR20/22/70/PSMA/13/79b/GD2|Patients who have relapsed and refractory B cell lymphoma (BCL) after chemotherapy will be treated with a combination of 4SCAR gene-engineered T cells.
59920602|NCT04850560|Experimental|CD19 PD-1/CD28 CAR-T Plus Low Dose Decitabine|
59921228|NCT01475058|Experimental|Treatment (T cell therapy)|Patients undergo one IV infusion of donor-derived CD8+ central memory-derived CMV/CD19 or EBV/CD19 bi-specific T cells, at least 30 days after HCT.
59271676|NCT03029338|Experimental|CD19 CAR T cells|CD19 CAR T cells will be intravenously infused to patient in a three-day split-dose regimen: 10% on day 0, 30% on day 1 and 60% on day 2.
59922024|NCT04697940|Experimental|Refractory or Relapsed Non-Hodgkin's Lymphoma|"A conditioning chemotherapy regimen of fludarabine and cyclophosphamide (FC regimen) will be administered followed by investigational treatment, autologous decitabine-primed Tandem CAR19/20 engineered T cells.~Post leukapheresis, administration of short half-life chemo-agents, Bruton tyrosine kinase inhibitor (BTKi) and/or dexamethasone should be considered to bridge the following FC regimen in patients with bulky tumor burden, rapidly aggressive progression, and/or indications of imperious symptom control."
59922892|NCT04828174|Experimental|anti-TRBC1 CAR-T cell|Administration with anti-TRBC1 CAR-T cells in the relapsed/refractory T cell hematological malignancy patients.
59923946|NCT02081937|Experimental|Anti-CD19 CAR T cells|Patients receive anti-CD19-CAR retroviral vector-transduced autologous or donor-derived T cells on d1-5 in the absence of disease progression or unacceptable toxicity.
59924564|NCT05472610|Experimental|BZ019|The subjects are enrolled into single-dose(1～5x10^6/kg) of BZ019 ( non viral vector CD19-targeted Chimeric Antigen Receptor (CAR) T Cells Injection).
59272239|NCT02935257|Experimental|CD19CAT-41BBZ CAR T-cells|Treatment with the ATIMP: CD19CAT-41BBZ CAR T-cells
59925161|NCT05243212|Experimental|'low' dose|The dose escalation stage will involve recruitment of 3 RRMM patients for 'low' dose (6 x 106 CAR-T cells/kg) CAR-T therapy. After 14 days of follow-up for each of the 3 subjects, the DSC will determine whether the next subject can be recruited. After 14 days follow-up for the 3rd subject, DSC will review data for the 3rd subject and consider the data for the first 3 subjects.
59925162|NCT05243212|Experimental|'high' dose|In the absence of dose limiting toxicities (DLTs), the DSC may recommend recruitment of 3 subjects to be treated with the 'high' dose (9x106 CAR-T cells/kg) CAR-T therapy, with similar staggering.
59925206|NCT05128786|Experimental|CCT301-38|To determine the safety, tolerability, DLT and MTD of CCT301-38 cell therapy in patients with AXL-positive relapsed or refractory sarcomas.
59925329|NCT04782193|Experimental|prime CAR- T cells|Patients will be be treated with CD19 and CD22 prime CAR- T cells
59925330|NCT04781634|Experimental|prime CAR- T cells|Patients will be be treated with CD19 and CD22 prime CAR- T cells
59925331|NCT04776330|Experimental|BCMA targeted prime CAR-T cells treat|Patients will be be treated with BCMA targeted prime CAR-T cells
59925381|NCT04649983|Experimental|Arm 1|Patients will be be treated with CD19 and CD22 CAR-T cells
59925382|NCT04648475|Experimental|Arm 1|CD19 and CD22 targeted CAR-T cells treat
59925442|NCT04511871|Experimental|CCT303-406|"To determine the safety, tolerability, dose-limiting toxicities (DLT) and maximum tolerated dose (MTD) of CCT303-406 cell therapy in patients with HER2-positive (IHC 3+ in ≥50% tumor cells) relapsed or refractory solid tumors.~Dose cohorts:~Dose 1: 3x10^5 CCT303-406 CAR-positive T cells/kg body weight, intravenous infusion~Dose 2: 1x10^6 CCT303-406 CAR-positive T cells/kg body weight, intravenous infusion~Dose 3: 1x10^7 CCT303-406 CAR-positive T cells/kg body weight, intravenous infusion"
59925469|NCT04348643|Experimental|CEA+ CAR-T|CAR-T cell reinfusion is carried out in 1~3 times
59925494|NCT04272151|Experimental|BCMA CAR-T cells treat|Patients will be be treated with BCMA CAR-T cells
59925495|NCT04272125|Experimental|CD123 CAR-T cells treat|Patients will be be treated with CD123 CAR-T cells
59925496|NCT04271800|Experimental|CD19 CAR-T cells treat|Patients will be be treated with CD19 CAR-T cells
59925497|NCT04271644|Experimental|BCMA CAR-T cells treat|Patients will be be treated with BCMA CAR-T cells
59925498|NCT04271410|Experimental|CD19 CAR-T cells treat|Patients will be be treated with CD19 CAR-T cells
59925499|NCT04265963|Experimental|CD123 CAR-T cells treat|Patients will be be treated with CD123 CAR-T cells
59925914|NCT04788472|Experimental|CAR-T therapy|Administration of CD19 and CD22 CAR T-cells
59272741|NCT05204160|Experimental|Treatment (pembrolizumab)|Patients receive pembrolizumab IV over 30 minutes on day 1. Cycles repeat every 21 days for up to 2 years in the absence of disease progression or unacceptable toxicity.
59273317|NCT05023707|Experimental|CAR-T infusion|FLT3 positive relapsed or refractory acute myeloid leukemia
59274559|NCT03291444|Experimental|CAR-T cells combined with peptide specific dendritic cell|CAR-T cells combined with Eps8 peptide specific dendritic cell,or CAR-T cells combined with WT1 peptide specific dendritic cell
