id|nct_id|mesh_term|downcase_mesh_term|mesh_type
207602702|NCT05032820|Immune System Diseases|immune system diseases|mesh-ancestor
207602894|NCT05000450|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207602895|NCT05000450|Vascular Diseases|vascular diseases|mesh-ancestor
207602896|NCT05000450|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207602897|NCT05000450|Paraproteinemias|paraproteinemias|mesh-ancestor
207602898|NCT05000450|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207602899|NCT05000450|Hematologic Diseases|hematologic diseases|mesh-ancestor
207602900|NCT05000450|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207602901|NCT05000450|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207602902|NCT05000450|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207602903|NCT05000450|Immune System Diseases|immune system diseases|mesh-ancestor
207603565|NCT04855136|Multiple Myeloma|multiple myeloma|mesh-list
207603567|NCT04855136|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207603568|NCT04855136|Neoplasms|neoplasms|mesh-ancestor
207603569|NCT04855136|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207603570|NCT04855136|Vascular Diseases|vascular diseases|mesh-ancestor
207603571|NCT04855136|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207603572|NCT04855136|Paraproteinemias|paraproteinemias|mesh-ancestor
207603573|NCT04855136|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207603574|NCT04855136|Hematologic Diseases|hematologic diseases|mesh-ancestor
207603575|NCT04855136|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207603576|NCT04855136|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207603577|NCT04855136|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207603578|NCT04855136|Immune System Diseases|immune system diseases|mesh-ancestor
207606252|NCT04093596|Multiple Myeloma|multiple myeloma|mesh-list
207606253|NCT04093596|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207606254|NCT04093596|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207606255|NCT04093596|Neoplasms|neoplasms|mesh-ancestor
207606256|NCT04093596|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207606257|NCT04093596|Vascular Diseases|vascular diseases|mesh-ancestor
207606258|NCT04093596|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207606259|NCT04093596|Paraproteinemias|paraproteinemias|mesh-ancestor
207606260|NCT04093596|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207606261|NCT04093596|Hematologic Diseases|hematologic diseases|mesh-ancestor
207606262|NCT04093596|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207606263|NCT04093596|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207606264|NCT04093596|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207606265|NCT04093596|Immune System Diseases|immune system diseases|mesh-ancestor
207608846|NCT02690545|Lymphatic Diseases|lymphatic diseases|mesh-list
207608847|NCT02690545|Immune System Diseases|immune system diseases|mesh-list
207608848|NCT02690545|Immunoproliferative Disorders|immunoproliferative disorders|mesh-list
207612042|NCT05577091|Glioblastoma|glioblastoma|mesh-list
207612043|NCT05577091|Recurrence|recurrence|mesh-list
207612044|NCT05577091|Disease Attributes|disease attributes|mesh-ancestor
207612045|NCT05577091|Pathologic Processes|pathologic processes|mesh-ancestor
207612046|NCT05577091|Astrocytoma|astrocytoma|mesh-ancestor
207612047|NCT05577091|Glioma|glioma|mesh-ancestor
207612048|NCT05577091|Neoplasms, Neuroepithelial|neoplasms, neuroepithelial|mesh-ancestor
207612049|NCT05577091|Neuroectodermal Tumors|neuroectodermal tumors|mesh-ancestor
207612050|NCT05577091|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-ancestor
207612051|NCT05577091|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207612052|NCT05577091|Neoplasms|neoplasms|mesh-ancestor
207612053|NCT05577091|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
207612054|NCT05577091|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
207313064|NCT04191941|Multiple Myeloma|multiple myeloma|mesh-list
207313065|NCT04191941|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
207313066|NCT04191941|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207313067|NCT04191941|Hematologic Neoplasms|hematologic neoplasms|mesh-list
207313068|NCT04191941|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
207313069|NCT04191941|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207313070|NCT04191941|Neoplasms|neoplasms|mesh-ancestor
207313071|NCT04191941|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207313072|NCT04191941|Vascular Diseases|vascular diseases|mesh-ancestor
207313073|NCT04191941|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207313074|NCT04191941|Paraproteinemias|paraproteinemias|mesh-ancestor
207313075|NCT04191941|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207313076|NCT04191941|Hematologic Diseases|hematologic diseases|mesh-ancestor
207313077|NCT04191941|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207313078|NCT04191941|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207313079|NCT04191941|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207313080|NCT04191941|Immune System Diseases|immune system diseases|mesh-ancestor
207313081|NCT04191941|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207313083|NCT04191941|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207313084|NCT04191941|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207313085|NCT04191941|Leukemia|leukemia|mesh-ancestor
207313086|NCT04191941|Neoplasms by Site|neoplasms by site|mesh-ancestor
207617680|NCT05312411|Osteosarcoma|osteosarcoma|mesh-list
207617681|NCT05312411|Neoplasms, Connective and Soft Tissue|neoplasms, connective and soft tissue|mesh-ancestor
207617682|NCT05312411|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207617683|NCT05312411|Neoplasms|neoplasms|mesh-ancestor
207617684|NCT05312411|Neoplasms, Bone Tissue|neoplasms, bone tissue|mesh-ancestor
207617685|NCT05312411|Neoplasms, Connective Tissue|neoplasms, connective tissue|mesh-ancestor
207618067|NCT05105152|Leukemia|leukemia|mesh-list
207618068|NCT05105152|Leukemia, Myeloid|leukemia, myeloid|mesh-list
207618069|NCT05105152|Leukemia, Myeloid, Acute|leukemia, myeloid, acute|mesh-list
207618070|NCT05105152|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207618071|NCT05105152|Neoplasms|neoplasms|mesh-ancestor
207619142|NCT04571138|Lymphoma|lymphoma|mesh-list
207619143|NCT04571138|Leukemia|leukemia|mesh-list
207619144|NCT04571138|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207619145|NCT04571138|Neoplasms|neoplasms|mesh-ancestor
207619146|NCT04571138|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207619147|NCT04571138|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207619148|NCT04571138|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207619149|NCT04571138|Immune System Diseases|immune system diseases|mesh-ancestor
207619419|NCT04450069|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207619420|NCT04450069|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
207619421|NCT04450069|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
207619422|NCT04450069|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
207619423|NCT04450069|Waldenstrom Macroglobulinemia|waldenstrom macroglobulinemia|mesh-list
207619424|NCT04450069|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207619425|NCT04450069|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207619426|NCT04450069|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207619427|NCT04450069|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207619428|NCT04450069|Immune System Diseases|immune system diseases|mesh-ancestor
207619429|NCT04450069|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207619430|NCT04450069|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207619432|NCT04450069|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
207619433|NCT04450069|Chronic Disease|chronic disease|mesh-ancestor
207619434|NCT04450069|Disease Attributes|disease attributes|mesh-ancestor
207619435|NCT04450069|Pathologic Processes|pathologic processes|mesh-ancestor
207619436|NCT04450069|Epstein-Barr Virus Infections|epstein-barr virus infections|mesh-ancestor
207619437|NCT04450069|Herpesviridae Infections|herpesviridae infections|mesh-ancestor
207619438|NCT04450069|DNA Virus Infections|dna virus infections|mesh-ancestor
207619439|NCT04450069|Virus Diseases|virus diseases|mesh-ancestor
207619440|NCT04450069|Infections|infections|mesh-ancestor
207619441|NCT04450069|Tumor Virus Infections|tumor virus infections|mesh-ancestor
207619442|NCT04450069|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
207619443|NCT04450069|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207619444|NCT04450069|Vascular Diseases|vascular diseases|mesh-ancestor
207619445|NCT04450069|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207619446|NCT04450069|Paraproteinemias|paraproteinemias|mesh-ancestor
207619447|NCT04450069|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207619448|NCT04450069|Hematologic Diseases|hematologic diseases|mesh-ancestor
207619449|NCT04450069|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207622414|NCT02028455|Leukemia|leukemia|mesh-list
207622416|NCT02028455|Neoplasms|neoplasms|mesh-ancestor
207623256|NCT03994705|Multiple Myeloma|multiple myeloma|mesh-list
207623257|NCT03994705|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207623258|NCT03994705|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207623259|NCT03994705|Neoplasms|neoplasms|mesh-ancestor
207623260|NCT03994705|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207623261|NCT03994705|Vascular Diseases|vascular diseases|mesh-ancestor
207623262|NCT03994705|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207623263|NCT03994705|Paraproteinemias|paraproteinemias|mesh-ancestor
207623264|NCT03994705|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207623265|NCT03994705|Hematologic Diseases|hematologic diseases|mesh-ancestor
207623266|NCT03994705|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207623267|NCT03994705|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207623268|NCT03994705|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207623269|NCT03994705|Immune System Diseases|immune system diseases|mesh-ancestor
207624330|NCT05651100|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207624331|NCT05651100|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207624332|NCT05651100|Neoplasms|neoplasms|mesh-ancestor
207624333|NCT05651100|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207624334|NCT05651100|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207624335|NCT05651100|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207624336|NCT05651100|Immune System Diseases|immune system diseases|mesh-ancestor
207630051|NCT05616468|Carcinoma|carcinoma|mesh-list
207630052|NCT05616468|Nasopharyngeal Carcinoma|nasopharyngeal carcinoma|mesh-list
207630053|NCT05616468|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
207630054|NCT05616468|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207630056|NCT05616468|Nasopharyngeal Neoplasms|nasopharyngeal neoplasms|mesh-ancestor
207630057|NCT05616468|Pharyngeal Neoplasms|pharyngeal neoplasms|mesh-ancestor
207630058|NCT05616468|Otorhinolaryngologic Neoplasms|otorhinolaryngologic neoplasms|mesh-ancestor
207630059|NCT05616468|Head and Neck Neoplasms|head and neck neoplasms|mesh-ancestor
207630060|NCT05616468|Neoplasms by Site|neoplasms by site|mesh-ancestor
207630061|NCT05616468|Nasopharyngeal Diseases|nasopharyngeal diseases|mesh-ancestor
207630062|NCT05616468|Pharyngeal Diseases|pharyngeal diseases|mesh-ancestor
207630063|NCT05616468|Stomatognathic Diseases|stomatognathic diseases|mesh-ancestor
207630064|NCT05616468|Otorhinolaryngologic Diseases|otorhinolaryngologic diseases|mesh-ancestor
207292126|NCT04014894|Lymphoma|lymphoma|mesh-list
207292127|NCT04014894|Leukemia|leukemia|mesh-list
207292128|NCT04014894|Leukemia, B-Cell|leukemia, b-cell|mesh-list
207292129|NCT04014894|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
207292130|NCT04014894|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207292131|NCT04014894|Neoplasms|neoplasms|mesh-ancestor
207292132|NCT04014894|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207292133|NCT04014894|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207292134|NCT04014894|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207292135|NCT04014894|Immune System Diseases|immune system diseases|mesh-ancestor
207292136|NCT04014894|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207292137|NCT04014894|Chronic Disease|chronic disease|mesh-ancestor
207292138|NCT04014894|Disease Attributes|disease attributes|mesh-ancestor
207292139|NCT04014894|Pathologic Processes|pathologic processes|mesh-ancestor
207641701|NCT02650999|Lymphoma|lymphoma|mesh-list
207641702|NCT02650999|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
207641703|NCT02650999|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
207641704|NCT02650999|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207641705|NCT02650999|Neoplasms|neoplasms|mesh-ancestor
207641706|NCT02650999|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207641707|NCT02650999|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207641708|NCT02650999|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207641709|NCT02650999|Immune System Diseases|immune system diseases|mesh-ancestor
207641710|NCT02650999|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207641711|NCT02650999|Lymphoma, B-Cell|lymphoma, b-cell|mesh-ancestor
207642767|NCT05436223|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207642768|NCT05436223|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207642769|NCT05436223|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207642770|NCT05436223|Neoplasms|neoplasms|mesh-ancestor
207642771|NCT05436223|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207642772|NCT05436223|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207642773|NCT05436223|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207642774|NCT05436223|Immune System Diseases|immune system diseases|mesh-ancestor
207645143|NCT04186520|Lymphoma|lymphoma|mesh-list
207645144|NCT04186520|Neoplasms|neoplasms|mesh-list
207645145|NCT04186520|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207645146|NCT04186520|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
207645147|NCT04186520|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
207645148|NCT04186520|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
207645149|NCT04186520|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
207645150|NCT04186520|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207645151|NCT04186520|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207645152|NCT04186520|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207645153|NCT04186520|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207645154|NCT04186520|Immune System Diseases|immune system diseases|mesh-ancestor
207645155|NCT04186520|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207645156|NCT04186520|Leukemia|leukemia|mesh-ancestor
207645157|NCT04186520|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
207645158|NCT04186520|Chronic Disease|chronic disease|mesh-ancestor
207645159|NCT04186520|Disease Attributes|disease attributes|mesh-ancestor
207645160|NCT04186520|Pathologic Processes|pathologic processes|mesh-ancestor
207646075|NCT05349266|Lymphoma|lymphoma|mesh-list
207646076|NCT05349266|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207646077|NCT05349266|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207646078|NCT05349266|Neoplasms|neoplasms|mesh-ancestor
207646079|NCT05349266|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207646080|NCT05349266|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207646081|NCT05349266|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207646082|NCT05349266|Immune System Diseases|immune system diseases|mesh-ancestor
207646153|NCT05336383|Neoplasms|neoplasms|mesh-list
207646154|NCT05336383|Multiple Myeloma|multiple myeloma|mesh-list
207646155|NCT05336383|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207646156|NCT05336383|Plasmacytoma|plasmacytoma|mesh-list
207646157|NCT05336383|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207646158|NCT05336383|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207646159|NCT05336383|Vascular Diseases|vascular diseases|mesh-ancestor
207646160|NCT05336383|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207646161|NCT05336383|Paraproteinemias|paraproteinemias|mesh-ancestor
207646162|NCT05336383|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207646163|NCT05336383|Hematologic Diseases|hematologic diseases|mesh-ancestor
207646164|NCT05336383|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207646165|NCT05336383|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207646166|NCT05336383|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207646167|NCT05336383|Immune System Diseases|immune system diseases|mesh-ancestor
207646535|NCT04337606|Lymphoma|lymphoma|mesh-list
207646536|NCT04337606|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
207646537|NCT04337606|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207646538|NCT04337606|Neoplasms|neoplasms|mesh-ancestor
207646539|NCT04337606|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207646540|NCT04337606|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207646541|NCT04337606|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207646542|NCT04337606|Immune System Diseases|immune system diseases|mesh-ancestor
207338257|NCT04129099|Leukemia|leukemia|mesh-ancestor
207663176|NCT04816526|Multiple Myeloma|multiple myeloma|mesh-list
207663177|NCT04816526|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207663178|NCT04816526|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207663179|NCT04816526|Neoplasms|neoplasms|mesh-ancestor
207663180|NCT04816526|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207663181|NCT04816526|Vascular Diseases|vascular diseases|mesh-ancestor
207663182|NCT04816526|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207663183|NCT04816526|Paraproteinemias|paraproteinemias|mesh-ancestor
207663184|NCT04816526|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207663185|NCT04816526|Hematologic Diseases|hematologic diseases|mesh-ancestor
207663186|NCT04816526|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207663187|NCT04816526|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207663188|NCT04816526|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207663189|NCT04816526|Immune System Diseases|immune system diseases|mesh-ancestor
207354850|NCT05634785|Neoplasms|neoplasms|mesh-list
207354851|NCT05634785|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-list
207354852|NCT05634785|Testicular Neoplasms|testicular neoplasms|mesh-list
207354853|NCT05634785|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207354854|NCT05634785|Endocrine Gland Neoplasms|endocrine gland neoplasms|mesh-ancestor
207354855|NCT05634785|Neoplasms by Site|neoplasms by site|mesh-ancestor
207354856|NCT05634785|Genital Neoplasms, Male|genital neoplasms, male|mesh-ancestor
207354857|NCT05634785|Urogenital Neoplasms|urogenital neoplasms|mesh-ancestor
207354858|NCT05634785|Genital Diseases, Male|genital diseases, male|mesh-ancestor
207354859|NCT05634785|Genital Diseases|genital diseases|mesh-ancestor
207354860|NCT05634785|Urogenital Diseases|urogenital diseases|mesh-ancestor
207354861|NCT05634785|Male Urogenital Diseases|male urogenital diseases|mesh-ancestor
207354862|NCT05634785|Endocrine System Diseases|endocrine system diseases|mesh-ancestor
207354863|NCT05634785|Testicular Diseases|testicular diseases|mesh-ancestor
207354864|NCT05634785|Gonadal Disorders|gonadal disorders|mesh-ancestor
207666887|NCT05531708|Neoplasms|neoplasms|mesh-list
207666991|NCT05513612|Lymphoma|lymphoma|mesh-list
207666992|NCT05513612|Leukemia|leukemia|mesh-list
207666993|NCT05513612|Leukemia, Myeloid, Acute|leukemia, myeloid, acute|mesh-list
207666994|NCT05513612|Multiple Myeloma|multiple myeloma|mesh-list
207666995|NCT05513612|Neoplasms|neoplasms|mesh-list
207667000|NCT05513612|Leukemia-Lymphoma, Adult T-Cell|leukemia-lymphoma, adult t-cell|mesh-list
207667001|NCT05513612|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207667002|NCT05513612|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207667003|NCT05513612|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
207667004|NCT05513612|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207667005|NCT05513612|Immune System Diseases|immune system diseases|mesh-ancestor
207667006|NCT05513612|Leukemia, Myeloid|leukemia, myeloid|mesh-ancestor
207667007|NCT05513612|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207667008|NCT05513612|Vascular Diseases|vascular diseases|mesh-ancestor
207667009|NCT05513612|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207667010|NCT05513612|Paraproteinemias|paraproteinemias|mesh-ancestor
207667011|NCT05513612|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207667012|NCT05513612|Hematologic Diseases|hematologic diseases|mesh-ancestor
207667013|NCT05513612|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207667014|NCT05513612|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
207667015|NCT05513612|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
207355379|NCT05366179|Glioblastoma|glioblastoma|mesh-list
207355380|NCT05366179|Astrocytoma|astrocytoma|mesh-ancestor
207355381|NCT05366179|Glioma|glioma|mesh-ancestor
207355382|NCT05366179|Neoplasms, Neuroepithelial|neoplasms, neuroepithelial|mesh-ancestor
207355383|NCT05366179|Neuroectodermal Tumors|neuroectodermal tumors|mesh-ancestor
207355384|NCT05366179|Neoplasms, Germ Cell and Embryonal|neoplasms, germ cell and embryonal|mesh-ancestor
207355385|NCT05366179|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207355386|NCT05366179|Neoplasms|neoplasms|mesh-ancestor
207355387|NCT05366179|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
207355388|NCT05366179|Neoplasms, Nerve Tissue|neoplasms, nerve tissue|mesh-ancestor
207356257|NCT04995003|Osteosarcoma|osteosarcoma|mesh-list
207356258|NCT04995003|Rhabdomyosarcoma|rhabdomyosarcoma|mesh-list
207356259|NCT04995003|Sarcoma, Ewing|sarcoma, ewing|mesh-list
207356260|NCT04995003|Sarcoma, Synovial|sarcoma, synovial|mesh-list
207356261|NCT04995003|Neoplasms, Connective and Soft Tissue|neoplasms, connective and soft tissue|mesh-ancestor
207356262|NCT04995003|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207356263|NCT04995003|Neoplasms|neoplasms|mesh-ancestor
207356264|NCT04995003|Neoplasms, Bone Tissue|neoplasms, bone tissue|mesh-ancestor
207356265|NCT04995003|Neoplasms, Connective Tissue|neoplasms, connective tissue|mesh-ancestor
207356266|NCT04995003|Myosarcoma|myosarcoma|mesh-ancestor
207356267|NCT04995003|Neoplasms, Muscle Tissue|neoplasms, muscle tissue|mesh-ancestor
207356328|NCT04977024|COVID-19|covid-19|mesh-list
207356329|NCT04977024|Multiple Myeloma|multiple myeloma|mesh-list
207356330|NCT04977024|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
207356331|NCT04977024|Pneumonia, Viral|pneumonia, viral|mesh-ancestor
207356332|NCT04977024|Pneumonia|pneumonia|mesh-ancestor
207356333|NCT04977024|Respiratory Tract Infections|respiratory tract infections|mesh-ancestor
207356334|NCT04977024|Infections|infections|mesh-ancestor
207356335|NCT04977024|Virus Diseases|virus diseases|mesh-ancestor
207356336|NCT04977024|Coronavirus Infections|coronavirus infections|mesh-ancestor
207356337|NCT04977024|Coronaviridae Infections|coronaviridae infections|mesh-ancestor
207356338|NCT04977024|Nidovirales Infections|nidovirales infections|mesh-ancestor
207356339|NCT04977024|RNA Virus Infections|rna virus infections|mesh-ancestor
207356340|NCT04977024|Lung Diseases|lung diseases|mesh-ancestor
207356341|NCT04977024|Respiratory Tract Diseases|respiratory tract diseases|mesh-ancestor
207356342|NCT04977024|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
207356343|NCT04977024|Neoplasms|neoplasms|mesh-ancestor
207356344|NCT04977024|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
207356345|NCT04977024|Vascular Diseases|vascular diseases|mesh-ancestor
207356346|NCT04977024|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
207356347|NCT04977024|Paraproteinemias|paraproteinemias|mesh-ancestor
207356348|NCT04977024|Blood Protein Disorders|blood protein disorders|mesh-ancestor
207356349|NCT04977024|Hematologic Diseases|hematologic diseases|mesh-ancestor
207356350|NCT04977024|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
207356351|NCT04977024|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
207356352|NCT04977024|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
207356353|NCT04977024|Immune System Diseases|immune system diseases|mesh-ancestor
207691082|NCT05190653|Multiple Myeloma|multiple myeloma|mesh-list
207691083|NCT05190653|Hematologic Neoplasms|hematologic neoplasms|mesh-list
207691084|NCT05190653|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
