id|nct_id|agency_class|lead_or_collaborator|name
52260758|NCT04429451|OTHER|collaborator|Shenzhen Hospital of Southern Medical University
52261102|NCT05043571|OTHER|lead|National University Hospital, Singapore
52156893|NCT03366350|INDUSTRY|lead|Wuhan Sian Medical Technology Co., Ltd
52156894|NCT03366350|OTHER|collaborator|Wuhan Union Hospital, China
52156895|NCT03366350|OTHER|collaborator|Jingzhou Central Hospital
52156896|NCT03366350|OTHER|collaborator|Xiangyang Central Hospital
52156897|NCT03366350|UNKNOWN|collaborator|People Hospital Of Yichang
52261405|NCT05030779|OTHER|lead|Zhejiang University
52261406|NCT05030779|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52261985|NCT05290155|OTHER|lead|Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine
52157638|NCT04503980|INDUSTRY|lead|Shanghai Cell Therapy Group Co.,Ltd
52157639|NCT04503980|OTHER|collaborator|Shanghai 10th People's Hospital
52035156|NCT05239702|OTHER|lead|Zhejiang University
52035157|NCT05239702|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52262338|NCT05281809|OTHER|lead|John Lister
52262339|NCT05281809|UNKNOWN|collaborator|Lentigen Technology, Inc.
52262340|NCT05281809|INDUSTRY|collaborator|Miltenyi Biotec, Inc.
52262341|NCT05281809|UNKNOWN|collaborator|AHN (Allegheny Health Network) Cancer Institute
52262405|NCT04796441|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
52262416|NCT04796675|OTHER|lead|Wuhan Union Hospital, China
52262417|NCT04796675|INDUSTRY|collaborator|Shanghai Simnova Biotechnology Co.,Ltd.
52262424|NCT04803929|INDUSTRY|lead|Carbiogene Therapeutics Co. Ltd.
52262425|NCT04803929|OTHER|collaborator|Zhejiang Provincial People's Hospital
52262468|NCT04785833|INDUSTRY|lead|PersonGen BioTherapeutics (Suzhou) Co., Ltd.
52262469|NCT04785833|OTHER|collaborator|The First Affiliated Hospital of Soochow University
52262738|NCT05199519|INDUSTRY|lead|Innovent Biologics (Suzhou) Co. Ltd.
52262777|NCT04790747|OTHER|lead|Zhejiang University
52262778|NCT04790747|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52263118|NCT05474885|INDUSTRY|lead|iCell Gene Therapeutics
52263119|NCT05474885|UNKNOWN|collaborator|iCAR Bio Therapeutics Ltd. China
52158797|NCT03488160|INDUSTRY|lead|Sinobioway Cell Therapy Co., Ltd.
52158886|NCT03540303|OTHER_GOV|lead|Henan Cancer Hospital
52158887|NCT03540303|INDUSTRY|collaborator|The Pregene (ShenZhen) Biotechnology Company, Ltd.
52263345|NCT04433221|OTHER|lead|Shenzhen Geno-Immune Medical Institute
52263346|NCT04433221|OTHER|collaborator|The Seventh Affiliated Hospital of Sun Yat-sen University
52263347|NCT04433221|OTHER_GOV|collaborator|Shenzhen Children's Hospital
52263523|NCT05412329|OTHER|lead|Shanghai Changzheng Hospital
52263524|NCT05412329|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
52263979|NCT04977193|OTHER|lead|Shanghai Longyao Biotechnology Inc., Ltd.
52263980|NCT04977193|OTHER|collaborator|The Affiliated Hospital of Xuzhou Medical University
52035936|NCT05620706|OTHER|lead|Shenzhen University General Hospital
52160351|NCT05459870|OTHER|lead|Shenzhen Geno-Immune Medical Institute
52160352|NCT05459870|UNKNOWN|collaborator|Guilin Hospital of Chinese Traditional and Western Medicine
52160540|NCT05585996|OTHER|lead|Second Affiliated Hospital, School of Medicine, Zhejiang University
52160645|NCT04706936|OTHER|lead|Second Affiliated Hospital, School of Medicine, Zhejiang University
52160646|NCT04706936|INDUSTRY|collaborator|Carbiogene Therapeutics Co. Ltd.
52264530|NCT04951141|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
52264674|NCT03060343|OTHER|lead|Yu Fenglei
52264675|NCT03060343|OTHER|collaborator|Hunan Zhaotai Yongren Medical Innovation Co. Ltd.
52264676|NCT03060343|UNKNOWN|collaborator|Hunan Yongren Medical Innovation Co. Ltd.
52036367|NCT03778346|OTHER|lead|The Sixth Affiliated Hospital of Wenzhou Medical University
52036368|NCT03778346|UNKNOWN|collaborator|Zhejiang Qixin Biotech
52161832|NCT05393804|OTHER|lead|Memorial Sloan Kettering Cancer Center
52162013|NCT04952584|OTHER|lead|Baylor College of Medicine
52162014|NCT04952584|OTHER|collaborator|The Methodist Hospital Research Institute
52162340|NCT02601313|INDUSTRY|lead|Kite, A Gilead Company
52266844|NCT04427449|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51725292|NCT05596266|OTHER|lead|Xuanwu Hospital, Beijing
52266845|NCT04427449|OTHER|collaborator|Shenzhen Hospital of Southern Medical University
52266846|NCT04427449|OTHER|collaborator|The Seventh Affiliated Hospital of Sun Yat-sen University
52266847|NCT04427449|OTHER_GOV|collaborator|Shenzhen Children's Hospital
51725293|NCT05596266|OTHER|collaborator|Baoding Children's Hospital
52266856|NCT04812691|INDUSTRY|lead|Shanghai Ming Ju Biotechnology Co., Ltd.
52266956|NCT04787263|OTHER|lead|Bambino Gesù Hospital and Research Institute
52162707|NCT03473496|OTHER|lead|Zhujiang Hospital
52162708|NCT03473496|OTHER|collaborator|Nanfang Hospital, Southern Medical University
52162709|NCT03473496|OTHER_GOV|collaborator|The Third Affiliated Hospital of Southern Medical University
52162710|NCT03473496|OTHER|collaborator|Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University
52267167|NCT04340167|OTHER|lead|Beijing Boren Hospital
52267231|NCT04134325|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
52267232|NCT04134325|OTHER|collaborator|American Society of Clinical Oncology
51725467|NCT05137275|OTHER|lead|Shanghai East Hospital
51725468|NCT05137275|INDUSTRY|collaborator|Imbioray (Hangzhou) Biomedicine Co., Ltd.
51842554|NCT05594797|INDUSTRY|lead|Hrain Biotechnology Co., Ltd.
51842555|NCT05594797|OTHER|collaborator|Shanghai Changzheng Hospital
51842556|NCT05594797|OTHER|collaborator|First Affiliated Hospital of Wenzhou Medical University
52267637|NCT05535673|OTHER|lead|Zhengzhou University
52267638|NCT05535673|INDUSTRY|collaborator|Fundamenta Therapeutics, Ltd.
51842589|NCT02933775|OTHER|lead|RenJi Hospital
51842590|NCT02933775|INDUSTRY|collaborator|CARsgen Therapeutics Co., Ltd.
52268240|NCT04892277|OTHER|lead|Mayo Clinic
52268241|NCT04892277|NIH|collaborator|National Cancer Institute (NCI)
52163839|NCT04489862|OTHER|lead|Wuhan Union Hospital, China
52163840|NCT04489862|INDUSTRY|collaborator|Shanghai Cell Therapy Group Co.,Ltd
52164067|NCT05398614|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
52268564|NCT05528887|OTHER_GOV|lead|The Affiliated People's Hospital of Ningbo University
52268565|NCT05528887|INDUSTRY|collaborator|UTC Therapeutics Inc.
51842717|NCT05467254|OTHER|lead|Zhejiang University
52268696|NCT05523661|OTHER|lead|Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine
52164441|NCT03710421|OTHER|lead|City of Hope Medical Center
52164442|NCT03710421|NIH|collaborator|National Cancer Institute (NCI)
52165053|NCT03919526|OTHER|lead|Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine
52165058|NCT05488132|OTHER|lead|Xuzhou Medical University
52269572|NCT05478343|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
52165106|NCT03265106|INDUSTRY|lead|Shenzhen BinDeBio Ltd.
52165107|NCT03265106|OTHER|collaborator|Children's Hospital of Fudan University
52165165|NCT03262298|OTHER|lead|Affiliated Hospital to Academy of Military Medical Sciences
52270083|NCT05480501|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
51843054|NCT05467202|OTHER|lead|Zhejiang University
52270166|NCT05472857|INDUSTRY|lead|Suzhou Immunofoco Biotechnology Co., Ltd
52270167|NCT05472857|OTHER|collaborator|Changhai Hospital
52270247|NCT05477927|OTHER|lead|Sichuan University
52165763|NCT05211557|OTHER|lead|The Affiliated Hospital of Xuzhou Medical University
52165764|NCT05211557|OTHER|collaborator|Xuzhou Medical University
52165765|NCT05211557|UNKNOWN|collaborator|IIT MediTech (Jiangsu) Co. Ltd
52165791|NCT05477446|OTHER|lead|Beijing Friendship Hospital
52165792|NCT05477446|OTHER|collaborator|Beijing Boren Hospital
52166146|NCT03222674|OTHER|lead|Shenzhen Geno-Immune Medical Institute
52166147|NCT03222674|UNKNOWN|collaborator|Zhujiang Hospital, Southern Medical University, Guangzhou, Guangdong, China
52166148|NCT03222674|OTHER|collaborator|Yunnan Cancer Hospital
52271240|NCT04973527|OTHER|lead|Beijing Boren Hospital
52271241|NCT04973527|INDUSTRY|collaborator|Nanjing Legend Biotech Co.
52166702|NCT03208556|OTHER|lead|Peking University
52166703|NCT03208556|INDUSTRY|collaborator|Marino Biotechnology Co., Ltd.
52271735|NCT05421663|INDUSTRY|lead|Cellular Biomedicine Group, Inc.
52271736|NCT05421663|OTHER|collaborator|City of Hope Medical Center
52271830|NCT04840875|OTHER|lead|Beijing Boren Hospital
52166919|NCT02303821|INDUSTRY|lead|Amgen
52166920|NCT02303821|UNKNOWN|collaborator|Therapeutic Advances in Childhood Leukemia & Lymphoma (TACL) - Study Design & Execution Collaborator
52166921|NCT02303821|OTHER|collaborator|Innovative Therapies For Children with Cancer Consortium
52167318|NCT05194709|OTHER|lead|Wuxi People's Hospital
52167319|NCT05194709|INDUSTRY|collaborator|Imbioray (Hangzhou) Biomedicine Co., Ltd.
52167650|NCT02439788|OTHER|lead|Baylor College of Medicine
52167651|NCT02439788|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
52167652|NCT02439788|INDUSTRY|collaborator|Alex's Lemonade Stand Foundation
52273407|NCT04219319|OTHER|lead|The First Affiliated Hospital with Nanjing Medical University
52273408|NCT04219319|UNKNOWN|collaborator|Nanjing Legend Biotechnology Co. The First Affiliated Hospital of USTC west district；The First Affiliated Hospital of the Air Force Medical University
52168145|NCT03182816|OTHER|lead|Shanghai Cell Therapy Research Institute
52168160|NCT03185468|OTHER|lead|Shenzhen Geno-Immune Medical Institute
52273965|NCT04599556|OTHER|lead|Zhejiang University
52273966|NCT04599556|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52168615|NCT02706392|OTHER|lead|Fred Hutchinson Cancer Center
52168616|NCT02706392|NIH|collaborator|National Cancer Institute (NCI)
52168626|NCT02416466|OTHER|lead|Roger Williams Medical Center
52168627|NCT02416466|INDUSTRY|collaborator|Sirtex Medical
52275160|NCT02348216|INDUSTRY|lead|Kite, A Gilead Company
52040646|NCT05359211|OTHER|lead|Fred Hutchinson Cancer Center
52040647|NCT05359211|INDUSTRY|collaborator|Nektar Therapeutics
52040954|NCT04889716|OTHER|lead|Abramson Cancer Center at Penn Medicine
52040955|NCT04889716|INDUSTRY|collaborator|Genentech, Inc.
52170016|NCT02535364|INDUSTRY|lead|Juno Therapeutics, a Subsidiary of Celgene
52170229|NCT03070327|OTHER|lead|Memorial Sloan Kettering Cancer Center
52170230|NCT03070327|INDUSTRY|collaborator|Juno Therapeutics, Inc.
52276219|NCT03994913|INDUSTRY|lead|CARsgen Therapeutics Co., Ltd.
52276220|NCT03994913|OTHER|collaborator|First Affiliated Hospital of Zhejiang University
52276221|NCT03994913|OTHER|collaborator|RenJi Hospital
52276470|NCT04136275|OTHER|lead|Marcela V. Maus, M.D.,Ph.D.
52041220|NCT04422912|INDUSTRY|lead|Cabaletta Bio
51843964|NCT04206943|OTHER|lead|Acibadem University
51843965|NCT04206943|OTHER|collaborator|Acıbadem Atunizade Hospital
51843966|NCT04206943|OTHER|collaborator|The Scientific and Technological Research Council of Turkey
51843967|NCT04206943|OTHER|collaborator|Acıbadem Labcell
52041738|NCT03277729|OTHER|lead|Fred Hutchinson Cancer Center
52041739|NCT03277729|INDUSTRY|collaborator|Mustang Bio
52277977|NCT03651128|INDUSTRY|lead|Celgene
52279440|NCT04150913|OTHER|lead|Marcela V. Maus, M.D.,Ph.D.
52279441|NCT04150913|INDUSTRY|collaborator|Kite, A Gilead Company
52279761|NCT01454596|NIH|lead|National Cancer Institute (NCI)
52279821|NCT02215967|NIH|lead|National Cancer Institute (NCI)
52172069|NCT03672305|OTHER|lead|The Second Hospital of Nanjing Medical University
51844171|NCT05562024|INDUSTRY|lead|PersonGen BioTherapeutics (Suzhou) Co., Ltd.
51844172|NCT05562024|OTHER|collaborator|Tianjin Medical University Cancer Institute and Hospital
51844173|NCT05562024|OTHER|collaborator|Shandong Cancer Hospital and Institute
52042401|NCT05352828|INDUSTRY|lead|Tessa Therapeutics
52042402|NCT05352828|INDUSTRY|collaborator|Bristol-Myers Squibb
52042519|NCT04817774|INDUSTRY|lead|Sangamo Therapeutics
52042553|NCT04690595|INDUSTRY|lead|PeproMene Bio, Inc.
52042554|NCT04690595|OTHER|collaborator|City of Hope Medical Center
52281546|NCT04684459|OTHER|lead|Sichuan University
52281906|NCT04684472|OTHER|lead|Liqun Zou
52172639|NCT03473457|OTHER|lead|Zhujiang Hospital
52172640|NCT03473457|OTHER|collaborator|Nanfang Hospital, Southern Medical University
52172641|NCT03473457|OTHER_GOV|collaborator|The Third Affiliated Hospital of Southern Medical University
52172642|NCT03473457|OTHER|collaborator|Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University
52282105|NCT04689659|OTHER|lead|Beijing Boren Hospital
52042948|NCT05632380|OTHER|lead|Institute of Hematology & Blood Diseases Hospital
52042949|NCT05632380|INDUSTRY|collaborator|Cellular Biomedicine Group Ltd.
52172737|NCT05155215|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
52282694|NCT04034446|OTHER|lead|Institute of Hematology & Blood Diseases Hospital
52282695|NCT04034446|INDUSTRY|collaborator|Juventas Cell Therapy Ltd.
52172938|NCT03672851|OTHER|lead|Second Affiliated Hospital of Xi'an Jiaotong University
52172939|NCT03672851|INDUSTRY|collaborator|Nanjing Legend Biotech Co.
52043439|NCT03912480|INDUSTRY|lead|CAR-T (Shanghai) Biotechnology Co., Ltd.
52284660|NCT04026100|OTHER|lead|The First Affiliated Hospital with Nanjing Medical University
52284661|NCT04026100|INDUSTRY|collaborator|Nanjing Bioheng Biotech Co., Ltd.
52043522|NCT03910842|INDUSTRY|lead|Timmune Biotech Inc.
52043523|NCT03910842|OTHER|collaborator|Hunan Provincial People's Hospital
52173472|NCT04684563|OTHER|lead|University of Pennsylvania
52043571|NCT05571540|OTHER|lead|Kunming Hope of Health Hospital
51728771|NCT04359784|OTHER|lead|Fred Hutchinson Cancer Center
51728772|NCT04359784|INDUSTRY|collaborator|Swedish Orphan Biovitrum
52286606|NCT03240328|OTHER|lead|Guangzhou 8th People's Hospital
52286607|NCT03240328|OTHER|collaborator|Sun Yat-sen University
52287025|NCT05240950|OTHER|lead|Changhai Hospital
52174535|NCT03664661|OTHER_GOV|lead|Henan Cancer Hospital
52174536|NCT03664661|INDUSTRY|collaborator|The Pregene (ShenZhen) Biotechnology Company, Ltd.
52287546|NCT04690192|OTHER|lead|Zou Dehui
52287547|NCT04690192|INDUSTRY|collaborator|Juventas Cell Therapy Ltd.
52287632|NCT04049513|OTHER|lead|Malaghan Institute of Medical Research
52287633|NCT04049513|UNKNOWN|collaborator|Wellington Zhaotai Therapies Limited (WZTL)
52174879|NCT03658655|INDUSTRY|lead|CAR-T (Shanghai) Biotechnology Co., Ltd.
52287766|NCT03103971|OTHER|lead|Fred Hutchinson Cancer Center
52287767|NCT03103971|INDUSTRY|collaborator|Juno Therapeutics, Inc.
52044606|NCT04155749|INDUSTRY|lead|Arcellx, Inc.
52175404|NCT03648697|OTHER_GOV|lead|Fujian Cancer Hospital
52175405|NCT03648697|INDUSTRY|collaborator|China Immunotech (Beijing) Biotechnology Co., Ltd.
51729294|NCT03373097|OTHER|lead|Bambino Gesù Hospital and Research Institute
51729361|NCT05437341|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51729362|NCT05437328|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51729363|NCT05437315|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51729396|NCT05436509|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51729397|NCT05436496|OTHER|lead|Shenzhen Geno-Immune Medical Institute
52176059|NCT03468153|OTHER|lead|Ruijin Hospital
52176060|NCT03468153|INDUSTRY|collaborator|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
52176134|NCT02529813|OTHER|lead|M.D. Anderson Cancer Center
52176135|NCT02529813|NIH|collaborator|National Cancer Institute (NCI)
52176136|NCT02529813|UNKNOWN|collaborator|Ziopharm Oncology
52176828|NCT03649529|INDUSTRY|lead|Timmune Biotech Inc.
52176829|NCT03649529|OTHER|collaborator|The Second Affiliated Hospital of Hainan Medical University
52176830|NCT03649529|OTHER|collaborator|Hainan Cancer Hospital
51847283|NCT05664217|INDUSTRY|lead|Nektar Therapeutics
51847310|NCT05621291|NIH|lead|National Cancer Institute (NCI)
52177128|NCT03615313|OTHER|lead|Shanghai Cell Therapy Research Institute
52046292|NCT03690011|OTHER|lead|Baylor College of Medicine
52046293|NCT03690011|OTHER|collaborator|The Methodist Hospital Research Institute
52046294|NCT03690011|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
52046371|NCT02431988|OTHER|lead|University College, London
51847594|NCT04960579|INDUSTRY|lead|Poseida Therapeutics, Inc.
51847595|NCT04960579|INDUSTRY|collaborator|Roche-Genentech
52177888|NCT03612739|INDUSTRY|lead|Celyad Oncology SA
51847713|NCT04637763|INDUSTRY|lead|Caribou Biosciences, Inc.
51847746|NCT04530565|NIH|lead|National Cancer Institute (NCI)
51847851|NCT04099797|OTHER|lead|Baylor College of Medicine
51847852|NCT04099797|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
51847853|NCT04099797|UNKNOWN|collaborator|The Faris Foundation
51847854|NCT04099797|UNKNOWN|collaborator|ChadTough Defeat DIPG Foundation
51847855|NCT04099797|UNKNOWN|collaborator|Violet Foundation for Pediatric Brain Cancer
51847867|NCT04013802|OTHER|lead|Baylor College of Medicine
51847868|NCT04013802|OTHER|collaborator|The Methodist Hospital Research Institute
52178192|NCT03146234|OTHER|lead|RenJi Hospital
52178193|NCT03146234|INDUSTRY|collaborator|CARsgen Therapeutics Co., Ltd.
51848028|NCT02830724|NIH|lead|National Cancer Institute (NCI)
52046936|NCT05666700|OTHER|lead|Peter MacCallum Cancer Centre, Australia
52046937|NCT05666700|INDUSTRY|collaborator|Janssen, LP
52178802|NCT03398967|OTHER|lead|Chinese PLA General Hospital
52178808|NCT03125577|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51854078|NCT04601181|INDUSTRY|lead|Fundamenta Therapeutics, Ltd.
52047156|NCT03854994|OTHER|lead|Yan'an Affiliated Hospital of Kunming Medical University
52047157|NCT03854994|OTHER|collaborator|KAEDI
51544970|NCT04410900|OTHER|lead|Fred Hutchinson Cancer Center
51545056|NCT04025216|INDUSTRY|lead|Tmunity Therapeutics
52179466|NCT03939026|INDUSTRY|lead|Allogene Therapeutics
52290565|NCT05483491|OTHER|lead|Christian Hinrichs
52290566|NCT05483491|UNKNOWN|collaborator|Cancer Immunology and Metabolism Center of Excellence at Rutgers Cancer Institute of New Jersey
52290567|NCT05483491|NIH|collaborator|National Cancer Institute (NCI)
52179629|NCT03142646|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
52047585|NCT03631576|OTHER|lead|Fujian Medical University
51545916|NCT05650749|OTHER|lead|Stephan Grupp MD PhD
51545917|NCT05650749|OTHER|collaborator|Children's Hospital of Philadelphia
51545918|NCT05650749|INDUSTRY|collaborator|Tmunity Therapeutics
51545919|NCT05650749|OTHER|collaborator|University of Pennsylvania
52180540|NCT05396300|OTHER|lead|Weijia Fang, MD
52180541|NCT05396300|INDUSTRY|collaborator|Chongqing Precision Biotech Co., Ltd
52180598|NCT05089266|INDUSTRY|lead|Shanghai Cell Therapy Group Co.,Ltd
51546044|NCT05480449|OTHER|lead|Stephan Grupp MD PhD
51546045|NCT05480449|OTHER|collaborator|Children's Hospital of Philadelphia
52180645|NCT04768608|OTHER|lead|Zhejiang University
52180646|NCT04768608|INDUSTRY|collaborator|Bioray Laboratories
52180668|NCT04652219|OTHER|lead|Weijia Fang, MD
52180669|NCT04652219|OTHER|collaborator|Innovative Cellular Therapeutics Co., Ltd.
52180777|NCT03618381|OTHER|lead|Seattle Children's Hospital
51848562|NCT04639739|OTHER|lead|Xinqiao Hospital of Chongqing
51848563|NCT04639739|INDUSTRY|collaborator|Chongqing Precision Biotech Co., Ltd
51546345|NCT04789408|INDUSTRY|lead|Kite, A Gilead Company
51546486|NCT04318678|OTHER|lead|St. Jude Children's Research Hospital
51546635|NCT03829540|OTHER|lead|Huda Salman
51546636|NCT03829540|INDUSTRY|collaborator|iCell Gene Therapeutics
52181467|NCT04545762|OTHER|lead|C. Babis Andreadis
52181468|NCT04545762|OTHER|collaborator|University of California, Davis
52181499|NCT04419909|OTHER|lead|University of Pennsylvania
51547559|NCT01460901|OTHER|lead|Children's Mercy Hospital Kansas City
51547560|NCT01460901|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
51547584|NCT04888468|INDUSTRY|lead|Chongqing Precision Biotech Co., Ltd
51547619|NCT04556266|OTHER|lead|Memorial Sloan Kettering Cancer Center
52182172|NCT02850536|OTHER|lead|Roger Williams Medical Center
52182173|NCT02850536|OTHER|collaborator|University of Colorado, Denver
52182174|NCT02850536|INDUSTRY|collaborator|Sorrento Therapeutics, Inc.
51732966|NCT01735604|OTHER|lead|Chinese PLA General Hospital
51548829|NCT04196205|OTHER|lead|The First Affiliated Hospital of Nanchang University
52048794|NCT05404048|OTHER|lead|University Medical Center Groningen
51549968|NCT02992834|OTHER|lead|jiangjingting
51550532|NCT03159819|OTHER|lead|Changhai Hospital
51550533|NCT03159819|INDUSTRY|collaborator|CARsgen Therapeutics Co., Ltd.
51849528|NCT02930993|OTHER|lead|China Meitan General Hospital
51849529|NCT02930993|INDUSTRY|collaborator|Marino Biotechnology Co., Ltd.
51551718|NCT03696784|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51551719|NCT03696784|INDUSTRY|collaborator|Bellicum Pharmaceuticals
51551720|NCT03696784|OTHER|collaborator|The V Foundation
51551952|NCT05312476|OTHER|lead|The First Affiliated Hospital of Soochow University
51552061|NCT04088890|OTHER|lead|Stanford University
51552402|NCT05381181|INDUSTRY|lead|Bioray Laboratories
51552403|NCT05381181|OTHER|collaborator|The First Affiliated Hospital of Zhengzhou University
52050043|NCT03754764|OTHER|lead|Chinese PLA General Hospital
52184699|NCT05117138|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
51553721|NCT04762485|OTHER|lead|The First Affiliated Hospital of Soochow University
51553722|NCT04762485|INDUSTRY|collaborator|PersonGen BioTherapeutics (Suzhou) Co., Ltd.
51850635|NCT04670055|OTHER|lead|Zhejiang University
51850636|NCT04670055|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51554031|NCT03030976|INDUSTRY|lead|Shanghai GeneChem Co., Ltd.
51554032|NCT03030976|OTHER|collaborator|RenJi Hospital
51850774|NCT04657965|OTHER|lead|Zhejiang University
51850775|NCT04657965|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51850778|NCT04658004|OTHER|lead|Zhejiang University
51850779|NCT04658004|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52184824|NCT03327285|OTHER|lead|Peking University People's Hospital
52184825|NCT03327285|INDUSTRY|collaborator|Cellular Biomedicine Group Ltd.
51850957|NCT04665063|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51850958|NCT04665063|OTHER|collaborator|Hebei Medical University Fourth Hospital
51555369|NCT03602157|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51555370|NCT03602157|UNKNOWN|collaborator|University Cancer Research Fund at Lineberger Comprehensive Cancer Center
51555371|NCT03602157|OTHER|collaborator|Stand Up To Cancer
51555438|NCT03049449|NIH|lead|National Cancer Institute (NCI)
52185265|NCT03321123|OTHER|lead|Shanghai Children's Medical Center
52185266|NCT03321123|INDUSTRY|collaborator|Miltenyi Biomedicine GmbH
52186583|NCT02981628|NETWORK|lead|Children's Oncology Group
52186584|NCT02981628|NIH|collaborator|National Cancer Institute (NCI)
52186670|NCT05334823|INDUSTRY|lead|Chongqing Precision Biotech Co., Ltd
51555879|NCT05164770|OTHER_GOV|lead|Shandong Provincial Hospital
52187919|NCT03302403|OTHER|lead|Kang YU
52187920|NCT03302403|INDUSTRY|collaborator|CARsgen Therapeutics Co., Ltd.
51852181|NCT04638270|OTHER|lead|Xinqiao Hospital of Chongqing
51852182|NCT04638270|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
51852183|NCT04638270|OTHER|collaborator|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51852184|NCT04638270|OTHER|collaborator|The Second Affiliated Hospital of Chongqing Medical University
51852185|NCT04638270|OTHER|collaborator|The Affiliated Hospital Of Guizhou Medical University
51852186|NCT04638270|OTHER|collaborator|The Second Affiliated Hospital of Kunming Medical University
51852187|NCT04638270|OTHER|collaborator|Chongqing University Cancer Hospital
52189554|NCT04935580|OTHER|lead|Shanghai Changzheng Hospital
52189555|NCT04935580|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
52052378|NCT04288726|OTHER|lead|Baylor College of Medicine
52052379|NCT04288726|OTHER|collaborator|The Methodist Hospital Research Institute
52052623|NCT03685786|OTHER|lead|Shenzhen Second People's Hospital
51852443|NCT03455972|OTHER|lead|The First Affiliated Hospital of Soochow University
51854079|NCT04601181|UNKNOWN|collaborator|The First Affiliated Hospital of USTC (Anhui Provincial Hospital)
52191405|NCT03252171|OTHER|lead|Fuda Cancer Hospital, Guangzhou
51852814|NCT04627740|OTHER|lead|Xinqiao Hospital of Chongqing
51852815|NCT04627740|INDUSTRY|collaborator|TCRCure Biopharma Ltd.
52192226|NCT05354375|OTHER|lead|The Affiliated Hospital of Xuzhou Medical University
52192227|NCT05354375|OTHER|collaborator|Xuzhou Medical University
51852864|NCT04626765|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51852865|NCT04626765|OTHER|collaborator|The Second Hospital of Hebei Medical University
51852875|NCT04626726|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
52192864|NCT04855253|OTHER|lead|Masonic Cancer Center, University of Minnesota
52192901|NCT04715191|OTHER|lead|Baylor College of Medicine
52192902|NCT04715191|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
52192964|NCT04377932|OTHER|lead|Baylor College of Medicine
52192965|NCT04377932|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
52192984|NCT04240808|OTHER|lead|University of Colorado, Denver
52193032|NCT04049383|OTHER|lead|Medical College of Wisconsin
52193033|NCT04049383|OTHER|collaborator|Children's Hospital and Health System Foundation, Wisconsin
51558383|NCT03126864|OTHER|lead|M.D. Anderson Cancer Center
51558384|NCT03126864|INDUSTRY|collaborator|Intrexon Corporation
52193390|NCT03564977|OTHER|lead|Qingdao Central Hospital
52193391|NCT03564977|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51853074|NCT02903810|OTHER|lead|Xuzhou Medical University
52193765|NCT03545815|OTHER|lead|Chinese PLA General Hospital
52195145|NCT03060356|OTHER|lead|University of Pennsylvania
52195578|NCT03559439|OTHER|lead|Shanghai Tong Ren Hospital
52195579|NCT03559439|OTHER|collaborator|Gracell Biotechnology Ltd.
52195834|NCT04934774|INDUSTRY|lead|iCell Gene Therapeutics
