id|nct_id|description
22092826|NCT05060796|In this study, the dose(number of cells by body weight) and time of infusion should be recorded in detail according to the dosage of slope climbing and single infusion. The safety of chimeric antigen receptor T(CAR-T) cells treatment was evaluated by observing the adverse events after cell therapy. The effectiveness of CAR-T treatment was initially assessed compared with the results of the patient's own previous standard treatment plan. Blood was collected before and within 12 months after infusion to detect the number and activity of CAR-T cells and evaluate the pharmacokinetic characteristics of CAR-T cells.
22092901|NCT03097770|"PRIMARY OBJECTIVES:~To assess the efficacy of TanCAR19/20 T cells in relapsed or refractory NHL, defined as overall response rate (ORR).~SECONDARY OBJECTIVES:~I. To evaluate the safety and tolerability of TanCAR19/20 T cells. II. To evaluate time to response (TTR), duration of overall response (DOR), progression free survival (PFS) and overall survival (OS).~III. To determine in vivo expansion and persistence of TanCAR19/20 T cells.~OUTLINE: Patients are assigned to 1 group according to order of enrollment. Patients receive anti-CD19/20-CAR (coupled with CD137 and CD3 zeta signalling domains)vector-transduced autologous T cells on day1 in the absence of disease progression or unacceptable toxicity.~After completion of study treatment, patients are followed intensively for 6 months, every 3 months for 2 years, and annually thereafter for 3 years."
22213100|NCT01218867|"Background:~We have constructed a single retroviral vector that contains a chimeric T cell receptor (CAR) that recognizes the Vascular Endothelial Growth Factor Receptor 2 (VEGFR2), which can be used to mediate genetic transfer of this CAR with high efficiency (> 50%) without the need to perform any selection. Administration of VEGFR2 CAR transduced cells inhibited tumor growth in several different models in different mouse strains.~In co-cultures with VEGFR2 expressing cells, anti-VEGFR2 transduced T cells secreted significant amounts of interferon (IFN) gamma with high specificity.~Objectives:~Primary objectives:~To evaluate the safety of the administration of anti-VEGFR2 CAR engineered cluster of differentiation 8 (CD8)+ peripheral blood lymphocytes in patients receiving a non- myeloablative conditioning regimen, and aldesleukin.~Determine if the administration of anti-VEGFR2 CAR engineered CD8+ peripheral blood lymphocytes and aldesleukin to patients following a nonmyeloablative but lymphoid depleting preparative regimen will result in clinical tumor regression in patients with metastatic cancer.~Secondary objective:~-Determine the in vivo survival of CAR gene-engineered cells.~Eligibility:~Patients who are 18 years of age or older must have:~metastatic cancer;~previously received and have been a non-responder to or recurred after standard care for metastatic disease;~Patients may not have:~-contraindications for high dose aldesleukin administration.~Design:~Peripheral blood mononuclear cells (PBMC) obtained by leukapheresis (approximately 5 times 10(9) cells) will be cultured in the presence of anti-CD3 (OKT3) and aldesleukin in order to stimulate T-cell growth.~Transduction is initiated by exposure of approximately 10(8) to 5 times 10(8) cells to retroviral vector supernatant containing the VEGFR2 genes.~Patients will receive a nonmyeloablative but lymphocyte depleting preparative regimen consisting of cyclophosphamide and fludarabine followed by intravenous infusion of ex vivo CAR gene-transduced CD8+ PBMC plus intravenous (IV) aldesleukin. With approval of amendment C, aldesleukin (based on total body weight) will be administered at a dose of 72,000 IU/kg as an intravenous bolus over a 15 minute period approximately every eight hours (+/- 1 hour) beginning within 24 hours of the cell infusion and continuing for up to 5 days (maximum 15 doses~Patients will undergo complete evaluation of tumor with physical examination, computed tomography (CT) of the chest, abdomen and pelvis and clinical laboratory evaluation four to six weeks after treatment. If the patient has stable disease (SD) or tumor shrinkage, repeat complete evaluations will be performed every 1-3 months. After the first year, patients continuing to respond will continue to be followed with this evaluation every 3-4 months until off study criteria are met.~The study will be conducted using a Phase I/II optimal design. The protocol will proceed in a phase 1 dose escalation design. Initially, the protocol will enroll 1 patient in each dose cohort unless that patient experiences a dose limiting toxicity (DLT). Should a single patient experience a dose limiting toxicity due to the cell transfer at a particular dose level, additional patients would be treated at that dose to confirm that no greater than 1/6 patients have a DLT prior to proceeding to the next higher level. If a level with 2 or more DLTs in 3-6 patients has been identified, three additional patients will be accrued at the next-lowest dose, for a total of 6, in order to further characterize the safety of the maximum tolerated dose prior to starting the phase II portion. If a dose limiting toxicity occurs in the first cohort, that cohort will be expanded to 6 patients. If 2 DLTs are encountered in this cohort, the study will be terminated. If IFN-gamma levels increase substantially (as defined in the protocol) in the patient in a cohort compared to the prior patient, the cohort would be expanded to an n=3 to obtain more data on this phenomenon. If one of these 3 patients experience a DLT, the cohort will be expanded to six patients. Following amendment C, patients will be enrolled in cohorts 8-11, with the non-myeloablative chemotherapy regimen, cells and low dose aldesleukin following a conventional 3+3 design. Once the maximum tolerated dose (MTD) has been determined, the study then would proceed to the phase II portion. Patients will be entered into two cohorts based on histology: cohort 1 will include patients with metastatic melanoma and renal cancer, and cohort 2 will include patients with other types of metastatic cancer.~For each of the 2 strata evaluated, the study will be conducted using a phase II optimal design where initially 21 evaluable patients will be enrolled. For each of these two arms of the trial, if 0 or 1 of the 21 patients experiences a clinical response, then no further patients will be enrolled but if 2 or more of the first 21 evaluable patients enrolled have a clinical response, then accrual will continue until a total of 41 evaluable patients have been enrolled in that stratum.~The objective will be to determine if the combination of aldesleukin, lymphocyte depleting chemotherapy, and anti-VEGFR2 CAR-gene engineered CD8+ lymphocytes is able to be associated with a clinical response rate that can rule out 5% (p0=0.05) in favor of a modest 20% partial response (PR) + complete response (CR) rate (p1=0.20)."
22093037|NCT03599375|In this single-center, open-label, single-arm, prospective clinical trial, a total of 20 recurrent or refractory CD19+ B cell acute lymphoblastic leukemia patients will be enrolled.After recruiting eligible patients,autologous peripheral blood mononuclear cells(PBMCs) will be purified from whole blood.The CD3+ T cells were subsequently selected and re-stimulated by anti-CD3 and anti-CD28 monoclonal antibodies.T cells will be transduced with lentiviral vector for the generation of the CD19 CART cell and administered by i.v. injection.The purpose of current study is to determine the safety and clinical efficacy of CD19 CAR T cells therapy in patients with recurrent or refractory CD19+ ALL.
22348010|NCT03564977|Relapse is a common cause of failure in patients with B-cell malignancies after autologous stem cell transplantation. CD19-targeted CAR-T cells showed excellent therapeutic efficiency in B-cell malignancies. Investigators attempt to treat minimal residual disease (MRD)-positive B-cell Malignancies after autologous stem cell transplantation by CD19-targeted CAR-T cells and hope to explore the therapeutic effects of CD19-targeted CAR-T cell therapy.
22093093|NCT03407859|B-cell acute lymphoblastic leukemia is the most common type of leukemia and the prognosis of relapsed/refractory B-ALL is poor. Chimeric Antigen Receptor-transduced T cell (CAR-T) therapy is one of revolutionary targeted immunotherapy. CD19 CAR-T is the most commonly used engineered T cell in B-ALL. The treatment effect is significant and far more than traditional therapy in relapsed/refractory B-ALL. However, the remission time after CD19 CAR-T infusion is short.CD19-positive and CD19-negative B-ALL relapses after CD19 CAR T-cell treatment have occurred in some patients The cause of relapse after CAR-T infusion is minimal residual disease (MRD) which will induce CD19 negative relapse. CD20/CD22/CD10 is still expressed in CD19 negative B-ALL cells which means these CD molecules may become new targets in treatment of CD19 negative relapse of B-ALL. Thus sequential treatment with CD20/CD22/CD10-CART after CD19-CART treatment in relapsed/refractory B-ALL will kill and eliminate CD19 negative B-ALL cells and prolong the remission time.
22213236|NCT04317885|"This study plans to enroll 25 patients to assess the safety and efficacy of C-CAR039. Subjects who meet the eligibility criteria will receive a single dose of C-CAR039 injection.~The study will include the following sequential phases: Screening, Apheresis and C-CAR039 manufacturing, Bridging (if needed), Baseline, lymphodepletion, C-CAR039 infusion, and Follow-up Visit."
22093250|NCT04191941|The Novel CAR-T contains either a scFv plus a PD-L1 blocker, or two scFvs, in a cytokine complex based outer memberane structure, this kind of structure enables the CAR-T cells to simultaneously target one or two targets on the tumor cell surface and enhance CAR-T cell persistence in tumor microenvironment，as well as stimulating innate T/NK cell activation and expansion.
22348168|NCT03545815|"To evaluate the feasibility and safety of CRISPR-Cas9 mediated PD-1 and TCR gene-knocked out chimeric antigen receptor (CAR) T cells in patients with mesothelin positive multiple solid tumors.~To evaluate the duration of in vivo persistence of transferred CAR-T cells.~To observe and measure anti-tumor responses for patients with detectable mesothelin positive tumor lesions."
22281709|NCT05170568|"Approximately 5 sites are planned to be selected for the clinical trial. The subjects, who sign the informed consent forms and been screened by inclusion/exclusion criteria, will be assigned into 0.5 × 10^6, 2.0 × 10^6 and 4.0 × 10^6 CAR-T/kg groups in order of sequence. And the subjects will be administered once. Dose escalation will follow 3 + 3 design and 3-6 subjects in each group will complete a single dose. Within the same dose group, the next subject will be administered after the previous subject has completed at least 14 days of safety observation. After the last subject in each dose group has completed the dose-limiting toxicity (DLT) assessment window of 28 days after single dose, the enrollment and treatment for the next dose group may be initiated after the Safety Review Committee (SRC) agrees to enter the next dose group based on clinical safety data assessment.~When DLT occurs in 1 of 3 subjects in a dose group, 3 additional subjects in the same dose group will be required (up to 6 subjects in the dose group have completed DLT assessment): if no DLT occurs in the additional 3 subjects, dose escalation will continue; if 1 of the 3 additional subjects experiences one DLT, dose escalation will be discontinued; if more than 1 of the 3 additional subjects experiences DLTs, dose escalation will be discontinued, and 3 additional subjects will be required to be enrolled at one lower dose level for DLT assessment. After the end of escalation for the maximum dose group, if no MTD is observed, the highest dose level is defined as the MTD."
22150646|NCT03585517|Assessment of the Safety and Feasibility of Administering T Cells Expressing an Anti-CD123 Chimeric Antigen Receptor to Patients With CD123+ AML and determine the best dosage.
22093806|NCT04249947|"This is an open label, multi-center Phase 1 study that will follow a 3 + 3 design of dose-escalating cohorts of single and multiple doses of P-PSMA-101 to determine a Recommended Phase 2 Dose (RP2D). Additional participants will be treated with P-PSMA-101 at the determined RP2D.~Following consent, enrolled participants will undergo a leukapheresis procedure to obtain peripheral blood mononuclear cells (PBMCs) which will be sent to a manufacturing site to produce P-PSMA-101 CAR-T cells. The cells will then be returned to the investigational site and administered after a lymphodepleting chemotherapy regimen. Rimiducid may be administered as indicated."
22093821|NCT05619861|Main research objective: To evaluate the safety of autologous CAR-T cell injection in the treatment of recurrent and refractory hematopoietic and lymphoid tissue tumors. Secondary research objective: To investigate the efficacy and cytodynamic characteristics of autologous CAR-T cell injection in the treatment of recurrent and refractory hematopoietic and lymphoid tissue tumors
22150775|NCT05028933|"This is a phase I open-label, single and multiple infusion, dose escalation/cohort expansion study to evaluate the safety, cell pharmacokinetics, and preliminary efficacy of EPCAM CAR-T, infused intravenously in subjects who have been diagnosed with advanced malignant tumors of the digestive system (including advanced gastric cancer, colorectal cancer, liver cancer and pancreatic cancer) and refractory or intolerant to current standard systemic treatment.~Primary objectives:~•To evaluate the safety and tolerability of EPCAM CAR-T infused intravenously at escalating doses in patients with advanced malignant tumors of the digestive system.~Secondary objectives:~The treatment of EpCAM CAR-T for patients with advanced digestive system malignancies, according to the dose-limiting toxicity and clinical response, including Possible side effects, determine the maximum tolerated dose (MTD), extended recommended dose (RDE) and/or recommended phase II dose (RP2D).~Assess the correlation between the pharmacodynamic (PD) biomarkers of IMC001 and clinical efficacy; EpCAM CAR-T expands and persists in vivo Correlation between sexual and pharmacodynamic (PD) biomarkers and adverse events.~To evaluate the preliminary anti-tumor efficacy of EpCAM CAR-T in patients with advanced digestive system malignancies. According to the evaluation criteria for the efficacy of solid tumors (RECIST) Version V.1.1, Evaluation Criteria for Efficacy of Immunotherapy for Solid Tumors (iRECIST), using objective response rate(ORR), duration of remission (DOR), disease control rate (DCR) and progression-free survival (PFS) description preliminary Anti-tumor activity.~The incidence of treatment-related adverse events.~Exploratory purpose:~Assess changes in immune status of EPCAM CAR-T treatment.~Assess the change of CTC in the peripheral blood of patients and the clearance effect of CAR-T cell treatment on CTC."
22150811|NCT03975907|The study is composed of two stages, Phase I stage is for dose escalation and recommendation of phase 2 dose, and Phase II stage is to Detailed Description: verify the efficacy and safety of the dose proposed.
22094108|NCT03154775|This is a single arm, single-center, non-randomized study to evaluate the safety and efficacy of C-CAR011 therapy in relapsed or refractory B cell Non-Hodgkin Lymphoma (NHL). The study will include the following sequential phases: Screening, Pre-Treatment (Cell Product Preparation; Lymphodepleting Chemotherapy), Treatment and Follow-up.
22094296|NCT03018093|"This is a single-center, Open Label phase I clinical trial, 20 subjects planned to be enrolled. The trial have two stages (Phase I dose-escalation clinical trial and phase I dose expansion trial).Subjects will be divided into low-dose group, medium-dose group and high-dose group.Additional patients will be enrolled to confirm the optimal dose~Dose CAR+ cells/kg Low 0.5×106 Medium 1.5×106 High 3.0×106"
22282124|NCT05239702|"Most patients with autoimmune diseases depend on hormones for life, and when poorly controlled, they are at risk of disability or even death. Studies have found that the abnormal T cell function of patients is closely related to the occurrence and development of the disease. Therefore, reducing the T cells in the patient's body or blocking the function has become the latest breakthrough in treatment. CD7 is a specific antigen on the surface of T cells. CD7 CAR-T can specifically attack T cells and has the potential to cure. In 2019, Science Translational Medicine magazine reported that the Marko Radic team demonstrated that CAR-T cells can achieve significant and long-lasting effects in the treatment of systemic lupus erythematosus (SLE) through animal experiments. In 2021, NEJM magazine reported the clinical efficacy of CAR-T cells in the treatment of SLE. In the same year, Journal of Clinical Oncology reported the clinical efficacy and safety of CD7 CAR-T cells in the treatment of T cell ALL.~Based on the current research status, we applied to clinical research on the treatment of refractory autoimmune diseases by targeting CD7 CAR-T cells. The selection criteria is patients with refractory autoimmune diseases. The purpose is to evaluate the safety and effectiveness of targeted CD7 CAR-T cell therapy through this clinical trial study, and to provide clinical evidence and experience reference for the application of CAR-T cell technology in the treatment of refractory autoimmune diseases."
22094791|NCT05105867|The study consists of the following periods: screening, lymphodepletion, CAR-T cell infusion, safety follow up, and long term follow-up.
22094996|NCT03915184|"This is an open label, multi-center, phase 1b/2 clinical trial to evaluate the safety and efficacy of autologous chimeric antigen receptor-B-cell maturation antigen (CAR-BCMA T cell; zevor-cel/CT053) in patients with relapsed and or refractory multiple myeloma.~Phase 1b of the study will be dose escalation followed by an expansion cohort. After recommended Phase 2 dose is identified in Phase 1b, the enrollment of Phase 2 will start. Following consent, enrolled subjects will undergo a leukapheresis procedure to collect autologous mononuclear cells for manufacture of investigational drug product (zevor-cel). Following manufacture of the drug product, subjects will receive lymphodepletion prior to zevor-cel infusion. All subjects who complete the study, as well as those who withdraw from the study after receiving zevor-cel for reasons other than death or meeting the early termination criteria, will be asked to continue to undergo a 15-year long-term follow-up study."
22214426|NCT04844866|"This study should determine superiority of MB-CART2019.1 treatment compared to SoC therapy with R-GemOx (rituximab, gemcitabine and oxaliplatin) with respect to progression-free survival in second-line therapy in participants with R-R DLBCL, who are non-eligible for high-dose chemotherapy and autologous stem cell transplantation.~MB-CART2019.1 is designed to effectively target malignant B cells in patients suffering from late stage haematological B-cell malignancies. MB-CART2019.1 consists of autologous cluster of differentiation CD20/CD19 chimeric antigen receptor (CAR) transduced CD4/CD8 enriched T cells, derived from a leukapheresis and processed by using the CliniMACS Prodigy®. Patients who are suitable for this study will be randomized 1:1 to either MB-CART2019.1 or SoC. Both treatment arms are unblinded.~MB-CART2019.1 arm: Single infusion of fresh formulation of 2.5 × 10^6 CAR-transduced autologous T cells. IMP is only to be administered after a lymphodepleting chemotherapy with fludarabine and cyclophosphamide. For MB-CART2019.1 production, patients will undergo a leukapheresis.~SoC arm: R-GemOx (8 cycles of 14 days each) or (10% of SoC arm) BR (Bendamustine/Rituximab) + polatuzumab vedotin (6 cycles of 21 days each).~The duration of the active part of the study for each individual participant from screening to the end of the 1-year follow-up after infusion of MB-CART2019.1 cells (experimental arm) or the start of SoC therapy (comparator arm) will be approximately 55 weeks. The LTFU in Year 2 after infusion of MB-CART2019.1 cells or the start of treatment in the comparator arm will not be part of the active part of the clinical study and will be reported separately."
22214429|NCT04815356|"Background~Hairy cell leukemia (HCL) is an indolent CD22+ B-cell leukemia comprising 2% of all leukemias. Most cases of HCL respond well to purine analog chemotherapy and harbor BRAF V600E mutation that can be considered for targeted treatment at the time of relapse. However, there are patients with high-risk HCL such as patients with BRAF wild type IGHV4-34 unmutated HCL who respond poorly to chemotherapy and have poor survival.~HCL variant (HCLv), also brightly CD22+, resembles HCL morphologically but is more aggressive and responds poorly to standard purine analog chemotherapy. Patients have fewer options of targeted treatment partly due to wild type BRAF. We showed that the overall survival in patients progressed after cladribine-rituximab is less than three years.~Moxetumomab pasudotox-tdfk is an anti-CD22 recombinant immunotoxin which in 2018 was FDA-approved for adult patients with relapsed/refractory HCL. However, there are patients with HCL and HCLv who progress after treatments with standard purine analog chemotherapy and moxetumomab pasudotox-tdfk, and in the case of classic HCL, even after BRAF +/- MEK inhibition. There is still an unmet need for new treatment options for those with relapsed/refractory disease.~Adoptive cellular therapy with T-cells genetically modified using viral-based vectors to express chimeric antigen receptors (CAR) targeting the CD22 molecule have demonstrated dramatic clinical responses in patients with CD22+ acute lymphoblastic leukemia (ALL) and non-Hodgkin lymphoma (NHL).~Moxetumomab pasudotox-tdfk proved that CD22 is a potent target for HCL due to its ubiquitous expression in HCL and HCLv, and cellular therapy represents a promising target for those patients that have progressed after other treatments options with chemotherapy, immunotherapy and targeted therapy. This will be the first trial of anti-CD22 CAR T-cell therapy in the treatment of relapsed/refractory HCL and HCLv.~Objectives~To assess the safety and feasibility of administering escalating doses of autologous anti-CD22-CAR (M971BBz) engineered T-cells in subjects with HCL/HCLv following a cyclophosphamide/fludarabine lymphodepletion regimen.~Explore whether the administration of anti-CD22-CAR engineered T-cells can mediate antitumor effects in HCL/HCLv.~Eligibility~HCL/HCLv, after prior treatment with, ineligible for, refusal of, or inability to obtain 1) Rituximab given concurrently with or sequentially after purine analog, 2) moxetumomab pasudotox-tdft, and 3) BRAF-inhibition.~Need for treatment, either 1) ANC <1/nL, 2) Hgb <10g/dL, 3) Plt <100/nL, 4) HCL count >5/nL, 5) HCLv count doubling time <3 months, 6) symptomatic splenomegaly, 7) enlarging HCL mass > 2cm in short axis, 8) increasing lytic or blastic bone lesions.~->= 18 years of age.~CD22 expression must be detected on greater than 15% of the malignant cells by immunohistochemistry or greater than 80% by flow cytometry~No uncontrolled infection, cardiopulmonary dysfunction, or secondary malignancy requiring treatment.~No chemotherapy, immunotherapy, or radiation therapy less than or equal to 2 weeks prior to apheresis.~Design~PBMC will be obtained by leukapheresis, CD3+ cells enriched and cultured in the presence of anti-CD3/-CD28 beads followed by lentiviral vector supernatant containing the anti-CD22 (M971BBz) CAR.~On Day -5 (cell infusion is Day 0), participants will begin lymphodepleting chemotherapy comprising fludarabine 30 mg/m2 on Days -5, -4, -3, and -2, and cyclophosphamide 500 mg/m2 on days -3 and -2.~The CD22-CAR T-cells will be infused on Day 0, with up to a 7 day delay if cells are cryopreserved, if needed for resolution of clinical toxicities, to generate adequate cell numbers, or to facilitate scheduling.~A Phase I cell dose escalation scheme will be performed primarily using 4 dose levels (1 x 10^5 105; 3 x 105, 1 x 106, and 3 x 106 transduced T-cells/kg.~After 2 participants are enrolled at dose level 1 without dose limiting toxicity (DLT) or response, subsequent participants will each be enrolled at increasing dose levels until either DLT or complete response (CR) is observed, after which that dose level will be expanded. Once the maximum tolerated dose (or highest level evaluated) is reached, with 0-1 out of 6 having DLT, an additional 4 participants will be enrolled to provide further assessment of DLTs and for determining a preliminary assessment of the efficacy of the therapy in this participant population.~Participants will be monitored for toxicity, response and T-cell persistence as well as other biologic correlates.~Participants who achieve inadequate engraftment of transduced T-cells may receive a 2nd dose of CAR T-cells at a same or higher dose level, with the same or lower dose of lymphodepleting chemotherapy, with results not to affect the primary endpoint of the study.~Accrual ceiling will be set at 27 to allow for a few inevaluable participants and screen failures."
22348738|NCT03060356|"This is a pilot study to evaluate feasibility, safety, and preliminary evidence of efficacy for intravenously administered, RNA electroporated autologous T cells expressing MET chimeric antigen receptors with tandem TCRζ and 4-1BB (TCRζ /4-1BB) co-stimulatory domains (referred to as RNA CART-cMET) in patients with advanced melanoma or breast carcinoma. Subjects will be treated with IV administration of the RNA transduced anti-cMET CAR T cells for a total of up to six doses over a 2 week period.~Each dose is 1x108 total T cells modified with RNA anti-cMET CAR. All subjects in both the melanoma and breast carcinoma arms will receive up to 6 doses of RNA CART-cMET cells, with no lymphodepleting chemotherapy administered prior to cell infusion Cell numbers are based on total cells with a portion of them having CAR expression depending on transduction efficiency and determined by flow cytometry Based on the product release criteria, at least 20% of the total cells will express the anti-cMET CAR. Treatment limiting toxicity (TLT). Adverse event reporting will begin at the start of the first dose of RNA CART-cMET and will continue until 4 months after the first infusion, or until another alternative therapy is initiated, whichever occurs earlier. Subjects will be continually reassessed for evidence of acute and cumulative toxicity."
22282439|NCT05620706|Hepatocellular carcinoma is a highly heterogeneous disease. Treatment strategies for advanced hepatocellular carcinoma are limited. Resulting in a poor prognosis. Phosphatidylinositol proteoglycan 3 (GPC3) is a heparan sulfate glycoprotein (HSPG) on the surface of the cell membrane. It is highly expressed in liver cancer tissues, but hardly expressed in normal liver tissues. It is an ideal target for tumor treatment. Investigators aimed to test the safety and efficacy of GPC3 CAR-T cells in patients with advanced hepatocellular carcinoma.
22348947|NCT03559439|This is a single-center, Open Label phase I clinical trial, 9 subjects planned to be enrolled. The subjects will be divided into low-dose group, medium-dose group and high-dose group.Dose CAR+ cells/kg Low 1×105 Medium 2×106 High 6×106
22214731|NCT05625594|"PRIMARY OBJECTIVES:~I. Examine and describe the safety and feasibility of ICV delivery of CD19CAR-CD28-CD3zeta-EGFRt-expressing Tcm-enriched T-lymphocytes (CD19-CAR T cells) and determine the recommended phase 2 dose (RP2D) in participants with primary CNS lymphoma (PCNSL).~II. Determine the activity of ICV-delivered CD19-CAR T cells based on disease response at the maximum tolerated dose (MTD).~SECONDAY OBJECTIVES:~I. Describe persistence, expansion and phenotype of endogenous and CD19-CAR T cells in peripheral blood (PB), and cerebral spinal fluid (CSF), when available.~II. Describe cytokine levels (PB, CSF) over study period. III. Quantify B-cell aplasia over the treatment period as a surrogate for targeted cytotoxicity in the periphery.~IV. Assess prolonged cytopenia based on prolonged grade 4 continuous or intermittent anemia, neutropenia, thrombocytopenia, and hypogammaglobulinemia > 60 days or deemed medically significant.~V. Estimate rates of disease response. VI Estimate rate of 6-month progression free survival (PFS6mon). VII. Estimate median overall survival (OS).~EXPLORATORY OBJECTIVES:~I. Characterize changes in potential molecular and gene-analysis based indicators of neurotoxicity in CSF and PB.~II. Describe the tumor phenotype pre- and post-therapy. III. Characterize functional and phenotypic metabolic profile of CAR T cells pre- and post-infusion.~IV. Assess the presence and magnitude of human anti-mouse antibody (HAMA).~OUTLINE: This is a dose-escalation study followed by a dose-expansion study.~Patients may undergo catheterization, undergo leukapheresis, may receive fludarabine intravenously (IV) and cyclophosphamide IV, and receive CD19-CAR T cells ICV on study. Patients also undergo magnetic resonance imaging (MRI), positron emission tomography (PET), computed tomography (CT), collection of blood samples, and CSF aspiration throughout the trial, and lumbar puncture as clinically indicated."
22214772|NCT05352542|This is an open-label, dose escalation/expansion study to assess the safety, tolerability, and efficacy of LCAR-H93T in patients ≥ 18 years of age with relapsed or refractory advanced hepatocellular carcinoma. Patients who meet the eligibility criteria will receive LCAR-H93T infusion. The study will include the following sequential phases: screening, pre-treatment (cell product preparation; lymphodepleting chemotherapy), treatment and follow up
22095688|NCT03818165|"Patients will receive weekly 3 doses of CAR2 Anti-CEA CAR-T cells in each 28-day cycle by hepatic arterial infusions using a Pressure Enhanced Delivery Device (PEDD) with low dose systemic IL-2 support. Patients may receive up to 3 cycles of CAR2 Anti-CEA CAR-T cell hepatic arterial infusions, per discretion of the investigator.~All patients who receive investigational CAR-T therapy will be included in the analyses and summaries of safety, efficacy, pharmacokinetic, and pharmacodynamic assessments."
22349053|NCT04934774|Anti-CD7 CAR is a chimeric antigen receptor immunotherapy treatment designed to treat leukemia/lymphoma expressing CD7 antigen. T-cell acute lymphoblastic leukemia, T-acute lymphoblastic lymphoma and T-cell non-Hodgkin lymphoma are a subset of leukemias and lymphomas that are positive for the surface protein CD7. The purpose of this study is to evaluate the efficacy and safety of anti-CD7 CAR T cells.
22282624|NCT03778346|"Multiple myeloma（MM） is one of the most common malignant diseases in the blood system.There is still no cure for the disease which only control the development of the disease in various ways including proteasome inhibitors and immune regulator and hematopoietic stem cell transplantation . Combined with the advantages of multiple therapies, chimeric antigen receptor T cells (CAR-T) have gradually becoming one of the strongest and most powerful weapons against multiple myeloma.The basic principle is to use the patient's own immune cells to clear cancer cells.~MM is genetically and phenotypically heterogeneous,Antigen escape and relapse after CAR-T treatment is a global problem， so the effective treatment of refractory/relapsing multiple myeloma with CAR-T cells usually requires targeting multiple antigens. The investigators use Integrin β7(a large family of molecules that are central regulators in multicellular biology and orchestrating cell-cell and cell-extracellular matrix (ECM) adhesive interactions from embryonic development to mature tissue function), BCMA(highly expressed on malignant MM plasma cells and providing a substantial antiapoptotic signal making it an encouraging target for BCMA-directed immunotherapy),CS1(encoded by the SLAMF7 gene,a robust marker of normal plasma cells and malignant plasma),CD38(encoded by the CD38 gene and functioning in cell adhesion, signal transduction and calcium signaling) and CD138(known as syndecan 1, a surface protein expressed on most healthy and malignant plasma cells as an adhesion protein, binding collagen and fibronectin molecules located in the extracellular matrix. ) as the Single or Compound Targets for the Fourth Genenation of CAR-T Cells ,thereby effectively treating refractory/recurrent multiple myeloma ."
22214970|NCT00840853|"The donor gave us blood to make CD19 chimeric receptor trivirus specific T cells in the laboratory. These cells were grown and frozen for the subject. To make these special T cells they are grown with stimulator cells. Stimulator cells are also made from the donor's blood but they are irradiated so that they can no longer grow. Stimulator cells have been infected with viruses so that they carry proteins from 3 viruses (CMV, adenovirus, and EBV). These cells are cultured with the T cells so that they can learn to see and attack cells infected with CMV, EBV and adenovirus.~To get the CD19 antibody to attach to the surface of the T cell, an antibody gene was inserted into the T cell. This is done with a virus called a retrovirus that has been made for this study and will carry the antibody gene into the T cell. This virus also helps to find the T cells in the blood after injected. Once sufficient numbers of T cells are made, the investigators freeze the cells and test them to make sure they kill CD19+ tumors cells and cells infected with CMV, EBV and adenovirus. Once testing is completed the cells will be ready to give to the subject.~When the subject enrolls on this study, they will be assigned a dose of CD19 chimeric receptor trivirus specific T cells. The subject will be given an injection of cells into the vein through an IV line at the assigned dose. The injection will take about 20 minutes. Investigators will monitor the subject in the clinic after the injection for up to 3 hours. The treatment will be given by the Center for Cell and Gene Therapy at Texas Children's Hospital or The Methodist Hospital.~To learn more about the way the CD19 chimeric receptor trivirus specific T cells are working and how long they last in the body, extra blood will be drawn. The total blood drawn during this study will not exceed 300 tsp.~For subjects receiving the CTLs for treatment of their disease: If the subject has stable disease (the tumor did not grow) or there is a reduction in the size of the tumor on imaging studies or by blood count after the T-cell infusion, the subject can receive up to six additional doses of the T cells if they wish. After each T-cell infusion, the subject will be monitored.~Because the subject will have received cells with a new gene in them the subject will be followed for a total of 15 years to see if there are any long term side effects of gene transfer."
22096349|NCT04916860|"This study is an open, prospective, dose-increasing clinical study with patients with relapsed or refractory CD7+ T-cell lymphoblastic leukemia or T-cell lymphoblastic lymphoma as subjects. In order to evaluate the safety and efficacy of SENL-T7 in patients with CD7+ T-cell lymphoblastic leukemia or T-cell lymphoblastic lymphoma, the PK/PD indicators of SENL-T7 are also collected. In this study, no dose grouping is set, and 0.5-2E6 /kg× actual body weight dose is selected for reinfusion according to patients' disease diagnosis and tumor load.~The Main research objectives:~To evaluate the safety and efficacy of SENL-T7 in patients with relapsed or refractory CD7+ T-cell lymphoblastic leukemia or T-cell lymphoblastic lymphoma.~The Secondary research objectives:~To investigate the cellular dynamics of SENL-T7 CAR T cells in patients with relapsed or refractory CD7+ T-cell lymphoblastic leukemia or T-cell lymphoblastic lymphoma."
22096659|NCT04943016|"The overall goal of this study is to validate the safety profile of administration CD19 CAR T cells and describe the toxicities in children and adults with relapsed/ refractory B cell malignancies. The dose is escalated in standard 3 +3 design with a starting dose of~1x106 cell/kilogram and maximum treatment dose of 5 x 106 cell/kilogram. The minimum number of 9 subjects would occur if no dose-limiting toxicities are observed in the 3 dose escalation cohorts. The maximum sample size of 18 subjects would be enrolled in 3 dose escalation cohorts (six in each cohort) for meeting dose-limiting toxicities request. In addition, we hypothesize that we will be able to successfully manufacture CAR T cells to meet the established release criteria at a minimum target dose of 1 X 106 +-30% cells/kilogram in this patient population using the Miltenyi CliniMACS Prodigy® closed transduction system."
