id|nct_id|name|downcase_name
85734072|NCT04984356|CAR-T therapy|car-t therapy
85736724|NCT05168748|CAR-T|car-t
85736725|NCT05168748|IMJ995|imj995
85736726|NCT05168748|CD19|cd19
85736727|NCT05168748|CD22|cd22
85736728|NCT05168748|acute lymphoblastic leukemia (ALL)|acute lymphoblastic leukemia (all)
85736729|NCT05168748|pediatric|pediatric
85736730|NCT05168748|adolescent|adolescent
85741441|NCT05382377|NKG2D|nkg2d
85741849|NCT05639972|HPV|hpv
85741850|NCT05639972|Cell therapy|cell therapy
85741851|NCT05639972|Adoptive cell therapy|adoptive cell therapy
85741852|NCT05639972|Immunotherapy|immunotherapy
85741853|NCT05639972|Radiation|radiation
85741854|NCT05639972|Chemoradiation|chemoradiation
85741855|NCT05639972|CAR-T, cell therapy|car-t, cell therapy
85741856|NCT05639972|Tumor infiltrating lymphocyte|tumor infiltrating lymphocyte
85741857|NCT05639972|TCR|tcr
85741858|NCT05639972|T cell|t cell
85741859|NCT05639972|Gene therapy|gene therapy
85741860|NCT05639972|Cervical cancer|cervical cancer
85741861|NCT05639972|Oropharyngeal cancer|oropharyngeal cancer
85741862|NCT05639972|Anal cancer|anal cancer
85741863|NCT05639972|Vulvar cancer|vulvar cancer
85741864|NCT05639972|Vaginal cancer|vaginal cancer
85741865|NCT05639972|Penile cancer|penile cancer
85741866|NCT05639972|Induction therapy|induction therapy
85693858|NCT03275493|CD19+ ,CAR-T, CRS|cd19+ ,car-t, crs
85743747|NCT05588440|Lymphoma|lymphoma
85743748|NCT05588440|Lymphoma, B-Cell|lymphoma, b-cell
85743749|NCT05588440|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse
85743750|NCT05588440|Lymphoma, Mantle Cell|lymphoma, mantle cell
85743751|NCT05588440|Lymphoproliferative Disorders|lymphoproliferative disorders
85743752|NCT05588440|Lymphatic Diseases|lymphatic diseases
85743753|NCT05588440|Immunoproliferative Disorders|immunoproliferative disorders
85323732|NCT05665062|CART|cart
85323733|NCT05665062|CD19-CART|cd19-cart
85323734|NCT05665062|Chimeric antigen receptor|chimeric antigen receptor
85323735|NCT05665062|IL-2|il-2
85323813|NCT05322330|XPO-1 Inhibitor|xpo-1 inhibitor
85323814|NCT05322330|CAR-T Cells|car-t cells
85323815|NCT05322330|Relapsed Refractory B-cell Non-Hodgkin's Lymphoma|relapsed refractory b-cell non-hodgkin's lymphoma
85325166|NCT05212584|CD7|cd7
85325167|NCT05212584|CD7CAR|cd7car
85325168|NCT05212584|leukemia|leukemia
85325169|NCT05212584|acute lymphoblastic leukemia/lymphoma|acute lymphoblastic leukemia/lymphoma
85325170|NCT05212584|hematologic malignancies|hematologic malignancies
85326530|NCT03330834|CAR-T|car-t
85326531|NCT03330834|advanced lung cancer|advanced lung cancer
85326532|NCT03330834|single-arm|single-arm
85326533|NCT03330834|phase I clinical study|phase i clinical study
85338561|NCT05269914|Diffuse large B-cell lymphoma|diffuse large b-cell lymphoma
85338562|NCT05269914|Autologous anti-CD19 CAR-T cells|autologous anti-cd19 car-t cells
85338583|NCT05262673|B-ALL|b-all
85338584|NCT05262673|CAR T|car t
85338585|NCT05262673|CTL|ctl
85338586|NCT05262673|DC vaccine|dc vaccine
85339471|NCT03373071|CD19-CAR T cell|cd19-car t cell
85339472|NCT03373071|CD19-malignancy|cd19-malignancy
85339473|NCT03373071|CAR T cell|car t cell
85339474|NCT03373071|CD19-ALL|cd19-all
85339475|NCT03373071|CD19-LNH|cd19-lnh
85489595|NCT02958384|LeY|ley
85348269|NCT03098355|CART|cart
85348270|NCT03098355|CD19|cd19
85348271|NCT03098355|CD22|cd22
85348272|NCT03098355|Interleukin-2|interleukin-2
85126526|NCT05248048|NKG2D|nkg2d
85136585|NCT03393936|AXL|axl
85377774|NCT05028933|EpCAM|epcam
85377775|NCT05028933|CAR-T|car-t
85703932|NCT02873390|PD-1 Antibody|pd-1 antibody
85703933|NCT02873390|CAR-T Cells|car-t cells
85703934|NCT02873390|EGFR family|egfr family
85703935|NCT02873390|Advanced Malignancies|advanced malignancies
85377926|NCT03975907|multiple myeloma|multiple myeloma
85377927|NCT03975907|car-T|car-t
85168090|NCT04884984|AML|aml
85705538|NCT02729493|Liver Cancer CAR-T|liver cancer car-t
85387129|NCT05596266|CD5 CAR-T|cd5 car-t
85387130|NCT05596266|T-ALL|t-all
85705908|NCT02725125|Stomach Cancer CAR-T|stomach cancer car-t
85234350|NCT03287817|AUTO3|auto3
85706585|NCT02710149|Leukemia|leukemia
85706586|NCT02710149|Lymphoma|lymphoma
85392750|NCT03373097|Neuroblastoma|neuroblastoma
85392751|NCT03373097|GD2 CAR T cell|gd2 car t cell
85392752|NCT03373097|CAR T|car t
85392753|NCT03373097|GD2-positive solid tumors|gd2-positive solid tumors
85392754|NCT03373097|Osteosarcoma|osteosarcoma
85392755|NCT03373097|Ewing Sarcoma|ewing sarcoma
85392756|NCT03373097|GD2-positive sarcoma|gd2-positive sarcoma
85392915|NCT05436509|B cell Malignancies|b cell malignancies
85392916|NCT05436509|CD19|cd19
85392917|NCT05436509|CD79b|cd79b
85392918|NCT05436496|CAR-T|car-t
85392919|NCT05436496|B cell Malignancies|b cell malignancies
85392920|NCT05436496|CD19|cd19
85392921|NCT05436496|CD70|cd70
85706979|NCT03500991|CNS, CAR T cell, HER2-positive, brain tumor|cns, car t cell, her2-positive, brain tumor
85706980|NCT03500991|pediatric, young adults|pediatric, young adults
85708037|NCT04107142|NKG2D|nkg2d
85708038|NCT04107142|gamma|gamma
85708039|NCT04107142|delta|delta
85708040|NCT04107142|T cell|t cell
85708041|NCT04107142|CAR|car
85708042|NCT04107142|chimeric antigen receptor|chimeric antigen receptor
85708043|NCT04107142|solid tumour|solid tumour
85708044|NCT04107142|cancer immunotherapy|cancer immunotherapy
85708045|NCT04107142|adoptive cell transfer|adoptive cell transfer
85711919|NCT03483103|NHL|nhl
85711920|NCT03483103|chimeric antigen receptor|chimeric antigen receptor
85711921|NCT03483103|CAR|car
85711922|NCT03483103|CAR T cell|car t cell
85711923|NCT03483103|autologous T cell therapy|autologous t cell therapy
85711924|NCT03483103|immunotherapy|immunotherapy
85711925|NCT03483103|cell therapy|cell therapy
85711926|NCT03483103|liso-cel|liso-cel
85712408|NCT04093648|Hepatocellular Carcinoma|hepatocellular carcinoma
85712409|NCT04093648|Hepatoblastoma|hepatoblastoma
85712410|NCT04093648|GPC3-CAR T cells|gpc3-car t cells
85715654|NCT05451212|CAAR-T (Chimeric Autoantibody Receptor T Cells) Therapy|caar-t (chimeric autoantibody receptor t cells) therapy
85715655|NCT05451212|CAR-T (Chimeric Antigen Receptor T Cells) Therapy|car-t (chimeric antigen receptor t cells) therapy
85715656|NCT05451212|Cell Therapy|cell therapy
85715657|NCT05451212|Autoimmune Disease|autoimmune disease
85715658|NCT05451212|Autoimmunity|autoimmunity
85716349|NCT03635632|Breast cancer|breast cancer
85716350|NCT03635632|GD2 positive cancer|gd2 positive cancer
85743754|NCT05588440|Immune System Diseases|immune system diseases
85743755|NCT05588440|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
85743756|NCT05588440|ROR1|ror1
85743757|NCT05588440|CAR-T cell therapy|car-t cell therapy
85743758|NCT05588440|Autologous CAR-T cell therapy|autologous car-t cell therapy
85743759|NCT05588440|Adoptive cellular therapy|adoptive cellular therapy
85743760|NCT05588440|Cellular immunotherapy|cellular immunotherapy
85551169|NCT03768310|ALL|all
85553467|NCT01430390|11-038|11-038
85617878|NCT05664217|immunotherapy|immunotherapy
85176346|NCT04767308|Adoptive T Cell Therapy|adoptive t cell therapy
85747339|NCT05172596|Multiple myeloma|multiple myeloma
85747340|NCT05172596|B-cell maturation antigen|b-cell maturation antigen
85747341|NCT05172596|BCMA|bcma
85747342|NCT05172596|BCMA-directed|bcma-directed
85747343|NCT05172596|chimeric antigen receptor|chimeric antigen receptor
85747344|NCT05172596|CAR-T|car-t
85747345|NCT05172596|PHE885|phe885
85321914|NCT03198546|Hepatocellular carcinoma|hepatocellular carcinoma
85321915|NCT03198546|immunotherapy|immunotherapy
85321916|NCT03198546|CAR-T cell therapy|car-t cell therapy
85321917|NCT03198546|GPC3 or TGFβ targeting|gpc3 or tgfβ targeting
85321918|NCT03198546|Phase I clinical study|phase i clinical study
85321919|NCT03198546|squamous cell lung cancer|squamous cell lung cancer
85321920|NCT03198546|interventional radiology|interventional radiology
85321921|NCT03198546|IL7-CCL19-secreting|il7-ccl19-secreting
85321922|NCT03198546|SCFV against PD1/CTLA4/Tigit|scfv against pd1/ctla4/tigit
85321923|NCT03198546|knockdown of PD1/HPK1|knockdown of pd1/hpk1
85321924|NCT03198546|DAP10|dap10
85322339|NCT03590574|T cell lymphoma|t cell lymphoma
85322340|NCT03590574|Relapsed T cell Non-Hodgkin Lymphoma|relapsed t cell non-hodgkin lymphoma
85322341|NCT03590574|Refractory T cell Non-Hodgkin Lymphoma|refractory t cell non-hodgkin lymphoma
85322342|NCT03590574|AUTO4|auto4
85137085|NCT04287660|BiRd|bird
85416247|NCT01864902|CD33 positive acute myeloid leukemia (AML)|cd33 positive acute myeloid leukemia (aml)
85392882|NCT05437341|CAR-T|car-t
85392883|NCT05437341|cancer|cancer
85392884|NCT05437341|CD70|cd70
85392885|NCT05437341|PSMA|psma
85392886|NCT05437328|CAR-T|car-t
85392887|NCT05437328|cancer|cancer
85392888|NCT05437328|GD2|gd2
85392889|NCT05437328|CD56|cd56
85392890|NCT05437315|CAR-T|car-t
85392891|NCT05437315|Solid tumor|solid tumor
85392892|NCT05437315|GD2|gd2
85392893|NCT05437315|PSMA|psma
85418130|NCT05510596|Neurotoxicity|neurotoxicity
85418132|NCT05510596|Immune cells associated neurotoxicity syndrome|immune cells associated neurotoxicity syndrome
85418133|NCT05510596|Cytokine release syndrome|cytokine release syndrome
85418822|NCT04074330|Drug Therapy|drug therapy
85421463|NCT01886976|multiple myeloma|multiple myeloma
85593232|NCT04702841|CD7 Positive T-cell|cd7 positive t-cell
85593233|NCT04702841|γδT|γδt
85431119|NCT03117751|Leukemia|leukemia
85431120|NCT03117751|Lymphoma|lymphoma
85431121|NCT03117751|Pediatric|pediatric
85431122|NCT03117751|B-Cell|b-cell
85431123|NCT03117751|T-Cell|t-cell
85431164|NCT01840566|Relapsed|relapsed
85431165|NCT01840566|Refractory|refractory
85431166|NCT01840566|Autologous Stem Cell Transplantation|autologous stem cell transplantation
85431167|NCT01840566|HIGH DOSE CHEMOTHERAPY|high dose chemotherapy
85431168|NCT01840566|19-28z T cells/kg|19-28z t cells/kg
85431169|NCT01840566|12-117|12-117
85449829|NCT03765177|Chimeric Antigen Receptor T cells|chimeric antigen receptor t cells
85449830|NCT03765177|CLIC-1901|clic-1901
85449831|NCT03765177|anti-CD19 CAR-T cells|anti-cd19 car-t cells
85453456|NCT05638828|CAR-T Cell|car-t cell
85453457|NCT05638828|ROR1|ror1
85454872|NCT05618041|CD19,CD20,BCMA|cd19,cd20,bcma
85454873|NCT05618041|B-ALL/MM/NHL|b-all/mm/nhl
85460686|NCT02958397|Myeloid Malignancies|myeloid malignancies
85460687|NCT02958397|CAR-T|car-t
85460688|NCT02958397|CD33|cd33
85162988|NCT02744287|rimiducid|rimiducid
85109784|NCT03126864|AML|aml
85137088|NCT04287660|MM|mm
85476742|NCT01818323|Chimeric antigen receptor|chimeric antigen receptor
85476743|NCT01818323|Immunotherapy|immunotherapy
85476744|NCT01818323|Head and Neck Cancer|head and neck cancer
85476745|NCT01818323|Phase I trial|phase i trial
85476746|NCT01818323|Maximum tolerated dose|maximum tolerated dose
85165135|NCT05634785|biobank|biobank
85298729|NCT01593696|ALL|all
85093374|NCT01460901|Neuroblastoma|neuroblastoma
85482383|NCT05020444|Multiple Myeloma|multiple myeloma
85482384|NCT05020444|Multiple Myeloma in Relapse|multiple myeloma in relapse
85482385|NCT05020444|Refractory Multiple Myeloma|refractory multiple myeloma
85257674|NCT04855136|DPd|dpd
85262213|NCT05312411|osteosarcoma|osteosarcoma
85204381|NCT05509530|GPRC5D|gprc5d
85489467|NCT05432882|CAR-T|car-t
85489468|NCT05432882|B cell Malignancies|b cell malignancies
85489469|NCT05432882|CD19|cd19
85489470|NCT05432882|CD22|cd22
85489593|NCT02958384|Myeloid Malignancies|myeloid malignancies
85489594|NCT02958384|CAR-T|car-t
85499492|NCT02968472|4s CAR-T19|4s car-t19
85499493|NCT02968472|B cell leukemia|b cell leukemia
85499494|NCT02968472|B-ALL|b-all
85109787|NCT03126864|Fludarabine|fludarabine
85508912|NCT02958410|CD30|cd30
85508913|NCT02958410|CAR-T|car-t
85513638|NCT05518253|CAR-T|car-t
85513639|NCT05518253|CD70|cd70
85513640|NCT05518253|CD70-positive advanced/metastatic solid tumors|cd70-positive advanced/metastatic solid tumors
85513661|NCT05489991|Chimeric Antigen Receptor (CAR)|chimeric antigen receptor (car)
85513662|NCT05489991|T-Cells|t-cells
85513663|NCT05489991|Prostate-Specific Membrane Antigen (PSMA)|prostate-specific membrane antigen (psma)
85513664|NCT05489991|Prostate Cancer|prostate cancer
85513745|NCT05468190|CAR-T|car-t
85513746|NCT05468190|CD70|cd70
85513747|NCT05468190|CD70-positive advanced/metastatic solid tumors|cd70-positive advanced/metastatic solid tumors
85513789|NCT05442515|CD-19 expressing tumor|cd-19 expressing tumor
85513790|NCT05442515|CD-22 Expressing Tumor|cd-22 expressing tumor
85513791|NCT05442515|Adoptive Immunotherapy|adoptive immunotherapy
85513792|NCT05442515|Philadelphia chromosome + ALL|philadelphia chromosome + all
85513793|NCT05442515|Lymphoma|lymphoma
85513850|NCT05420545|CD70|cd70
85513851|NCT05420545|CD70-positive advanced/metastatic solid tumors|cd70-positive advanced/metastatic solid tumors
85513852|NCT05420519|CAR-T|car-t
85513853|NCT05420519|CD70|cd70
85513937|NCT05400109|UF-KURE19|uf-kure19
85513938|NCT05400109|CD19 CAR-T cells|cd19 car-t cells
85513939|NCT05400109|Non Hodgkin Lymphoma|non hodgkin lymphoma
85514549|NCT05035407|Vaccine|vaccine
85514550|NCT05035407|Gene Therapy|gene therapy
85514551|NCT05035407|Cell Therapy|cell therapy
85514552|NCT05035407|T Cell Therapy|t cell therapy
85514553|NCT05035407|Immunotherapy|immunotherapy
85514554|NCT05035407|CAR T|car t
85514555|NCT05035407|Tumor infiltrating lymphocyte|tumor infiltrating lymphocyte
85514556|NCT05035407|Triple Negative Breast Cancer|triple negative breast cancer
85514557|NCT05035407|Metastatic Solid Tumor|metastatic solid tumor
85514558|NCT05035407|Metastatic carcinoma|metastatic carcinoma
85514614|NCT05003895|immuno therapy|immuno therapy
85514615|NCT05003895|Targeted Therapy|targeted therapy
85514616|NCT05003895|Leukapheresis|leukapheresis
85514617|NCT05003895|Gene Therapy|gene therapy
85515344|NCT04420754|AIC100|aic100
85515345|NCT04420754|CAR T Cell|car t cell
85515346|NCT04420754|Anaplastic Thyroid Cancer|anaplastic thyroid cancer
85515347|NCT04420754|Poorly Differentiated Thyroid Cancer|poorly differentiated thyroid cancer
85515352|NCT04416984|CAR T|car t
85515353|NCT04416984|Cell Therapy|cell therapy
85515354|NCT04416984|Allogeneic Cell Therapy|allogeneic cell therapy
85515355|NCT04416984|Cellular Immuno-therapy|cellular immuno-therapy
85515356|NCT04416984|AlloCAR T|allocar t
85515357|NCT04416984|ALLO-501A|allo-501a
85515359|NCT04416984|LBCL|lbcl
85515360|NCT04416984|Lymphoma|lymphoma
85515361|NCT04416984|Large B-Cell Lymphoma|large b-cell lymphoma
85515492|NCT04227275|Chimeric Antigen Receptor (CAR)|chimeric antigen receptor (car)
85515493|NCT04227275|T-cells|t-cells
85515494|NCT04227275|Prostate-Specific Membrane Antigen (PSMA)|prostate-specific membrane antigen (psma)
85515495|NCT04227275|Prostate Cancer|prostate cancer
85516545|NCT02315612|CD-22 Expressing Tumor|cd-22 expressing tumor
85516546|NCT02315612|Chimeric Antigen Receptor|chimeric antigen receptor
85516547|NCT02315612|Adoptive Immunotherapy|adoptive immunotherapy
85516549|NCT02315612|Lymphoma|lymphoma
85520546|NCT01853631|chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
85520548|NCT01853631|recurrent|recurrent
85520549|NCT01853631|aggressive B-cell Lymphoma|aggressive b-cell lymphoma
85520550|NCT01853631|CD19|cd19
85520551|NCT01853631|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
85520552|NCT01853631|CD28|cd28
85520553|NCT01853631|CD137|cd137
85520554|NCT01853631|4-1BB|4-1bb
85520555|NCT01853631|acute lymphocytic leukemia|acute lymphocytic leukemia
85141971|NCT04662294|Multiple Myeloma|multiple myeloma
85521693|NCT04601831|CAR-T|car-t
85521694|NCT04601831|Radiation therapy|radiation therapy
85521695|NCT04601831|NHL|nhl
85521696|NCT04601831|DLBCL|dlbcl
85521697|NCT04601831|RT|rt
85521875|NCT04036019|B cell lymphoma received prior CD19 CAR-T therapy|b cell lymphoma received prior cd19 car-t therapy
85147145|NCT04488354|CD19 Positive Disease|cd19 positive disease
85147146|NCT04488354|Blood Cancer|blood cancer
85531137|NCT05373147|CAR T cells ,Solid tumors|car t cells ,solid tumors
85534985|NCT03085173|CAR T Cells Targeting CD19|car t cells targeting cd19
85534986|NCT03085173|EGFRt/19-28z/4-1BBL|egfrt/19-28z/4-1bbl
85534987|NCT03085173|16-1570|16-1570
85537146|NCT04514029|Lymphoma|lymphoma
85537147|NCT04514029|CAR-T|car-t
85537148|NCT04514029|Neurotoxicity|neurotoxicity
85537149|NCT04514029|CRS|crs
85537150|NCT04514029|Dexamethasone|dexamethasone
85537151|NCT04514029|Simvastatin|simvastatin
85543023|NCT04691284|Cancer|cancer
85543024|NCT04691284|microbiome|microbiome
85543025|NCT04691284|high dose chemotherapy|high dose chemotherapy
85543026|NCT04691284|stem cell transplantation|stem cell transplantation
85543027|NCT04691284|CAR-T cell|car-t cell
85544315|NCT05667506|CNCT19|cnct19
85544316|NCT05667506|Cluster of differentiation antigen 19(CD19)|cluster of differentiation antigen 19(cd19)
85544317|NCT05667506|CD19-directed CAR-T cells|cd19-directed car-t cells
85544478|NCT05266950|CAR-T|car-t
85544479|NCT05266950|Leukemia|leukemia
85544480|NCT05266950|Acute Myeloid Leukemia|acute myeloid leukemia
85544548|NCT05098613|Relapsed|relapsed
85544549|NCT05098613|Refractory|refractory
85545959|NCT02937103|Leukemia|leukemia
85545960|NCT02937103|Myeloid|myeloid
85545961|NCT02937103|CD123|cd123
85545962|NCT02937103|CAR-T|car-t
85546056|NCT02935153|CD22|cd22
85546057|NCT02935153|CAR-T|car-t
85546058|NCT02935153|Leukemia|leukemia
85546059|NCT02935153|Lymphoma|lymphoma
85546767|NCT02919046|neuroblastoma|neuroblastoma
85546768|NCT02919046|CAR-T|car-t
85549761|NCT05415475|CAR-T|car-t
85549762|NCT05415475|CEA|cea
85549763|NCT05415475|CEA-positive advanced malignant solid tumors|cea-positive advanced malignant solid tumors
85551170|NCT03768310|NHL|nhl
85551171|NCT03768310|hematopoietic stem cell transplantation (HSCT)|hematopoietic stem cell transplantation (hsct)
85552749|NCT04923893|Newly Diagnosed Multiple Myeloma|newly diagnosed multiple myeloma
85552750|NCT04923893|Cellular Therapy|cellular therapy
85552751|NCT04923893|CAR-T Therapy|car-t therapy
85553047|NCT04133636|Cellular Therapy|cellular therapy
85553048|NCT04133636|CAR-T Therapy|car-t therapy
85553049|NCT04133636|BCMA CAR-T|bcma car-t
85553464|NCT01430390|In Vitro Expanded Allogeneic Epstein-Barr Virus Specific Cytotoxic|in vitro expanded allogeneic epstein-barr virus specific cytotoxic
85553465|NCT01430390|T-Lymphocytes (EBV-CTLs)|t-lymphocytes (ebv-ctls)
85553466|NCT01430390|CD19 specific T-cells|cd19 specific t-cells
85556245|NCT04655677|CD19/CD20-directed CAR-T cells|cd19/cd20-directed car-t cells
85556341|NCT04653493|CD19+ B-cell Acute Lymphoblastic Leukemia|cd19+ b-cell acute lymphoblastic leukemia
85556342|NCT04653493|CAR T cell|car t cell
85556343|NCT04653493|Relapsed/Refractory B cell acute lymphoblastic leukemia|relapsed/refractory b cell acute lymphoblastic leukemia
85556576|NCT04637503|CART|cart
85556577|NCT04637503|chimeric antigen receptor|chimeric antigen receptor
85556578|NCT04637503|adoptive T cell transfer|adoptive t cell transfer
85556579|NCT04637503|GD2, PSMA, CD276, B7-H3|gd2, psma, cd276, b7-h3
85563095|NCT04666168|NHL|nhl
85563410|NCT04661020|Non Hodgkin Lymphoma|non hodgkin lymphoma
85563411|NCT04661020|CAR T-cell therapy|car t-cell therapy
85563412|NCT04661020|CD19|cd19
85566056|NCT04594135|anti-CD5 CAR|anti-cd5 car
85566057|NCT04594135|T cell leukemia/lymphoma|t cell leukemia/lymphoma
85566058|NCT04594135|T-ALL|t-all
85570399|NCT04546906|CD22 CAR-T， B-ALL|cd22 car-t， b-all
85570504|NCT04541368|multiple myeloma|multiple myeloma
85570505|NCT04541368|CAR T-cell therapy|car t-cell therapy
85570506|NCT04541368|CS1|cs1
85572212|NCT04532281|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
85572213|NCT04532281|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
85572214|NCT04532281|CAR T-cell therapy|car t-cell therapy
85572215|NCT04532281|CD19|cd19
85572224|NCT04532203|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
85572225|NCT04532203|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
85572226|NCT04532203|CAR T-cell therapy|car t-cell therapy
85231451|NCT05544526|CAR T cells|car t cells
85231452|NCT05544526|Diffuse Midline Glioma|diffuse midline glioma
85231453|NCT05544526|DMG|dmg
85573222|NCT04718883|JWCAR029|jwcar029
85573223|NCT04718883|B-Cell Malignancies|b-cell malignancies
85573224|NCT04718883|Non-Hodgkin lymphoma|non-hodgkin lymphoma
85573225|NCT04718883|CAR T cells|car t cells
85573226|NCT04718883|Chimeric antigen receptor|chimeric antigen receptor
85573227|NCT04718883|Relapsed/Refractory|relapsed/refractory
85573228|NCT04718883|Mantle Cell Lymphoma|mantle cell lymphoma
85592197|NCT03271515|leukemia|leukemia
85592198|NCT03271515|lymphoma|lymphoma
85592199|NCT03271515|CAR-T|car-t
85592200|NCT03271515|bispecific|bispecific
85592201|NCT03271515|CD20|cd20
85592202|NCT03271515|CD19|cd19
85592455|NCT03271632|multiple myeloma|multiple myeloma
85592456|NCT03271632|chimeric antigen receptor|chimeric antigen receptor
85592457|NCT03271632|BCMA|bcma
85592458|NCT03271632|CD38|cd38
85592459|NCT03271632|CD56|cd56
85592460|NCT03271632|CD138|cd138
85595281|NCT04700319|B cell line|b cell line
85595282|NCT04700319|hematological malignancies|hematological malignancies
85596795|NCT02893189|CD19+|cd19+
85596796|NCT02893189|allogeneic transplant|allogeneic transplant
85596797|NCT02893189|relapse|relapse
85600240|NCT04324996|NKG2D-ACE2 CAR-NK|nkg2d-ace2 car-nk
85600241|NCT04324996|IL15 superagonist|il15 superagonist
85600242|NCT04324996|GM-CSF-neutralizing scFv|gm-csf-neutralizing scfv
85600243|NCT04324996|COVID-19|covid-19
85601415|NCT05639179|universal CAR-T(UCAR-T)|universal car-t(ucar-t)
85601416|NCT05639179|CD19|cd19
85602920|NCT02954445|BCMA|bcma
85602921|NCT02954445|CAR-T|car-t
85603199|NCT02274584|Hodgkin's lymphoma|hodgkin's lymphoma
85603200|NCT02274584|Anaplastic large cell lymphoma|anaplastic large cell lymphoma
85603201|NCT02274584|CD30 positive lymphoma|cd30 positive lymphoma
85603202|NCT02274584|Peripheral T/Natural Killer (NK) cell lymphoma|peripheral t/natural killer (nk) cell lymphoma
85605858|NCT05149391|CD19/CD20-directed Chimeric Antigen Receptor T Cells|cd19/cd20-directed chimeric antigen receptor t cells
85610595|NCT05594797|BCMA|bcma
85610596|NCT05594797|CAR-T|car-t
85610597|NCT05594797|Relapsed/Refractory|relapsed/refractory
85610598|NCT05594797|Multiple Myeloma|multiple myeloma
85612648|NCT04206943|CAR-T Cell|car-t cell
85612649|NCT04206943|CD19|cd19
85612650|NCT04206943|ALL|all
85612651|NCT04206943|NHL|nhl
85612652|NCT04206943|Cancer|cancer
85612653|NCT04206943|Chimeric Antigen Receptor|chimeric antigen receptor
85617867|NCT05664217|NHL|nhl
85617868|NCT05664217|LBCL|lbcl
85617869|NCT05664217|DLBCL|dlbcl
85617870|NCT05664217|CAR|car
85617871|NCT05664217|CAR-T|car-t
85617872|NCT05664217|cell therapy|cell therapy
85617873|NCT05664217|NKTR-255|nktr-255
85617874|NCT05664217|chimeric antigen receptor|chimeric antigen receptor
85617875|NCT05664217|autologous T-cell|autologous t-cell
85617876|NCT05664217|axi-cel|axi-cel
85617877|NCT05664217|liso-cel|liso-cel
85617879|NCT05664217|B-cell malignancies|b-cell malignancies
85617962|NCT05621291|B-All|b-all
85617963|NCT05621291|Car-Cure|car-cure
85617964|NCT05621291|Result Monitoring|result monitoring
85204380|NCT05509530|BCMA|bcma
85619130|NCT04099797|Gene Therapy|gene therapy
85619131|NCT04099797|CAR T-cells|car t-cells
85619132|NCT04099797|chimeric antigen receptor|chimeric antigen receptor
85619133|NCT04099797|Brain Cancer|brain cancer
85619134|NCT04099797|Immunotherapy|immunotherapy
85619135|NCT04099797|Glioma|glioma
85619136|NCT04099797|Brain tumor|brain tumor
85619137|NCT04099797|DIPG|dipg
85619138|NCT04099797|ETMRs|etmrs
85619139|NCT04099797|Medulloepithelioma|medulloepithelioma
85619140|NCT04099797|Atypical teratoid/rhabdoid tumors|atypical teratoid/rhabdoid tumors
85619152|NCT04013802|cytomegalovirus (CMV)|cytomegalovirus (cmv)
85619153|NCT04013802|BK virus|bk virus
85619154|NCT04013802|Epstein-Barr virus (EBV)|epstein-barr virus (ebv)
85619155|NCT04013802|adenovirus|adenovirus
85619471|NCT02830724|Metastatic Solid Cancers|metastatic solid cancers
85619472|NCT02830724|Renal Cell Cancer|renal cell cancer
85619473|NCT02830724|Cell Therapy|cell therapy
85619474|NCT02830724|CAR T-Cells|car t-cells
85619475|NCT02830724|Immunotherapy|immunotherapy
85093375|NCT01460901|Relapsed|relapsed
85093376|NCT01460901|Refractory|refractory
85093426|NCT04888468|CAR-T|car-t
85093427|NCT04888468|CD19|cd19
85093428|NCT04888468|B-ALL|b-all
85093516|NCT04556266|Leukemia|leukemia
85093517|NCT04556266|Lymphoma|lymphoma
85093518|NCT04556266|Lymphoma, B-Cell|lymphoma, b-cell
85093519|NCT04556266|Chimeric Antigen Receptor (CAR) T cells|chimeric antigen receptor (car) t cells
85093520|NCT04556266|CART cells|cart cells
85093521|NCT04556266|high-risk B-cell malignancies|high-risk b-cell malignancies
85093522|NCT04556266|17-331|17-331
85093523|NCT04556266|Memorial Sloan Kettering Cancer Center|memorial sloan kettering cancer center
85095829|NCT04196205|acute lymphoblastic leukemia ;Lymphomas|acute lymphoblastic leukemia ;lymphomas
85172754|NCT02247609|B cell lymphoma|b cell lymphoma
85172755|NCT02247609|non-Hodgkin's lymphoma|non-hodgkin's lymphoma
85172756|NCT02247609|Burkitt lymphoma|burkitt lymphoma
85172757|NCT02247609|diffused large B cell lymphoma|diffused large b cell lymphoma
85100233|NCT03696784|CAR T cells|car t cells
85100234|NCT03696784|CD19|cd19
85100235|NCT03696784|Lymphoma|lymphoma
85100236|NCT03696784|AP1903|ap1903
85100237|NCT03696784|Cytokine Release Syndrome|cytokine release syndrome
85100238|NCT03696784|Neurotoxicity|neurotoxicity
85100239|NCT03696784|Rimiducid|rimiducid
85100651|NCT05312476|CAR-T Cells targeting Igβ targets|car-t cells targeting igβ targets
85100652|NCT05312476|Relapsed Refractory B-cell Non-Hodgkin's Lymphoma|relapsed refractory b-cell non-hodgkin's lymphoma
