id|nct_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na|number_analyzed|number_analyzed_units|population_description|calculate_percentage
135787697|NCT01865617|59570118|BG010||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||49|||
135787698|NCT01865617|59570119|BG011||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||10|||
135787699|NCT01865617|59570120|BG012||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||20|||
135787700|NCT01865617|59570121|BG013||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|14|14.0|||||||197|||
135787701|NCT01865617|59570108|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|33|33.0|||||||39|||
135787702|NCT01865617|59570109|BG001||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||5|||
135787703|NCT01865617|59570110|BG002||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||2|||
135787704|NCT01865617|59570111|BG003||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135787705|NCT01865617|59570112|BG004||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|14|14.0|||||||18|||
135787706|NCT01865617|59570113|BG005||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|5|5.0|||||||5|||
135787707|NCT01865617|59570114|BG006||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|20|20.0|||||||22|||
135787708|NCT01865617|59570115|BG007||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135787709|NCT01865617|59570116|BG008||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|20|20.0|||||||20|||
135787710|NCT01865617|59570117|BG009||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|5|5.0|||||||5|||
135787711|NCT01865617|59570118|BG010||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|47|47.0|||||||49|||
135787712|NCT01865617|59570119|BG011||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|10|10.0|||||||10|||
135787713|NCT01865617|59570120|BG012||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|20|20.0|||||||20|||
135787714|NCT01865617|59570121|BG013||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|182|182.0|||||||197|||
135787715|NCT01865617|59570108|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||39|||
135787716|NCT01865617|59570109|BG001||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||5|||
135787717|NCT01865617|59570110|BG002||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
135787718|NCT01865617|59570111|BG003||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135787719|NCT01865617|59570112|BG004||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||18|||
135787720|NCT01865617|59570113|BG005||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||5|||
135787721|NCT01865617|59570114|BG006||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||22|||
135787722|NCT01865617|59570115|BG007||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135787723|NCT01865617|59570116|BG008||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||20|||
135787724|NCT01865617|59570117|BG009||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||5|||
135787725|NCT01865617|59570118|BG010||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||49|||
135787726|NCT01865617|59570119|BG011||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||10|||
135787727|NCT01865617|59570120|BG012||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||20|||
135787728|NCT01865617|59570121|BG013||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||197|||
135787729|NCT01865617|59570108|BG000|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|3|3.0|||||||39|||
135787730|NCT01865617|59570109|BG001|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787731|NCT01865617|59570110|BG002|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||2|||
135787732|NCT01865617|59570111|BG003|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787733|NCT01865617|59570112|BG004|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||18|||
135787734|NCT01865617|59570113|BG005|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787735|NCT01865617|59570114|BG006|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||22|||
135787736|NCT01865617|59570115|BG007|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787737|NCT01865617|59570116|BG008|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787738|NCT01865617|59570117|BG009|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787739|NCT01865617|59570118|BG010|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||49|||
135787740|NCT01865617|59570119|BG011|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||10|||
135787741|NCT01865617|59570120|BG012|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||20|||
135787742|NCT01865617|59570121|BG013|American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|7|7.0|||||||197|||
135787743|NCT01865617|59570108|BG000|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|4|4.0|||||||39|||
135787744|NCT01865617|59570109|BG001|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787745|NCT01865617|59570110|BG002|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||2|||
135787746|NCT01865617|59570111|BG003|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||1|||
135787747|NCT01865617|59570112|BG004|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|2|2.0|||||||18|||
135787748|NCT01865617|59570113|BG005|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787749|NCT01865617|59570114|BG006|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||22|||
135787750|NCT01865617|59570115|BG007|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787751|NCT01865617|59570116|BG008|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787752|NCT01865617|59570117|BG009|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787753|NCT01865617|59570118|BG010|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||49|||
135787754|NCT01865617|59570119|BG011|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||10|||
135787755|NCT01865617|59570120|BG012|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|3|3.0|||||||20|||
135787756|NCT01865617|59570121|BG013|Asian||Race/Ethnicity, Customized||Participants|Count of Participants|12|12.0|||||||197|||
135787757|NCT01865617|59570108|BG000|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||39|||
135787758|NCT01865617|59570109|BG001|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787759|NCT01865617|59570110|BG002|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||2|||
135787760|NCT01865617|59570111|BG003|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787761|NCT01865617|59570112|BG004|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||18|||
135787762|NCT01865617|59570113|BG005|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787763|NCT01865617|59570114|BG006|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||22|||
135787764|NCT01865617|59570115|BG007|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787765|NCT01865617|59570116|BG008|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787766|NCT01865617|59570117|BG009|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787767|NCT01865617|59570118|BG010|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||49|||
135787768|NCT01865617|59570119|BG011|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||10|||
135787769|NCT01865617|59570120|BG012|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|2|2.0|||||||20|||
135787770|NCT01865617|59570121|BG013|Black or African American||Race/Ethnicity, Customized||Participants|Count of Participants|4|4.0|||||||197|||
135787771|NCT01865617|59570108|BG000|White||Race/Ethnicity, Customized||Participants|Count of Participants|31|31.0|||||||39|||
135787772|NCT01865617|59570109|BG001|White||Race/Ethnicity, Customized||Participants|Count of Participants|4|4.0|||||||5|||
135787773|NCT01865617|59570110|BG002|White||Race/Ethnicity, Customized||Participants|Count of Participants|2|2.0|||||||2|||
135787774|NCT01865617|59570111|BG003|White||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787775|NCT01865617|59570112|BG004|White||Race/Ethnicity, Customized||Participants|Count of Participants|13|13.0|||||||18|||
135787776|NCT01865617|59570113|BG005|White||Race/Ethnicity, Customized||Participants|Count of Participants|4|4.0|||||||5|||
135787777|NCT01865617|59570114|BG006|White||Race/Ethnicity, Customized||Participants|Count of Participants|19|19.0|||||||22|||
135787778|NCT01865617|59570115|BG007|White||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||1|||
135787779|NCT01865617|59570116|BG008|White||Race/Ethnicity, Customized||Participants|Count of Participants|19|19.0|||||||20|||
135787780|NCT01865617|59570117|BG009|White||Race/Ethnicity, Customized||Participants|Count of Participants|5|5.0|||||||5|||
135787781|NCT01865617|59570118|BG010|White||Race/Ethnicity, Customized||Participants|Count of Participants|45|45.0|||||||49|||
135787782|NCT01865617|59570119|BG011|White||Race/Ethnicity, Customized||Participants|Count of Participants|10|10.0|||||||10|||
135787783|NCT01865617|59570120|BG012|White||Race/Ethnicity, Customized||Participants|Count of Participants|14|14.0|||||||20|||
135787784|NCT01865617|59570121|BG013|White||Race/Ethnicity, Customized||Participants|Count of Participants|167|167.0|||||||197|||
135787785|NCT01865617|59570108|BG000|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||39|||
135787786|NCT01865617|59570109|BG001|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||5|||
135787787|NCT01865617|59570110|BG002|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||2|||
135787788|NCT01865617|59570111|BG003|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787789|NCT01865617|59570112|BG004|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|2|2.0|||||||18|||
135787790|NCT01865617|59570113|BG005|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787791|NCT01865617|59570114|BG006|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||22|||
135787792|NCT01865617|59570115|BG007|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787793|NCT01865617|59570116|BG008|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787794|NCT01865617|59570117|BG009|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787795|NCT01865617|59570118|BG010|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||49|||
135787796|NCT01865617|59570119|BG011|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||10|||
135787797|NCT01865617|59570120|BG012|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787798|NCT01865617|59570121|BG013|Mexican or Mexican American||Race/Ethnicity, Customized||Participants|Count of Participants|4|4.0|||||||197|||
135787799|NCT01865617|59570108|BG000|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||39|||
135787800|NCT01865617|59570109|BG001|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787801|NCT01865617|59570110|BG002|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||2|||
135787802|NCT01865617|59570111|BG003|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787803|NCT01865617|59570112|BG004|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||18|||
135787804|NCT01865617|59570113|BG005|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||5|||
135787805|NCT01865617|59570114|BG006|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||22|||
135787806|NCT01865617|59570115|BG007|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787807|NCT01865617|59570116|BG008|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787808|NCT01865617|59570117|BG009|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787809|NCT01865617|59570118|BG010|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||49|||
135787810|NCT01865617|59570119|BG011|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||10|||
135787811|NCT01865617|59570120|BG012|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787812|NCT01865617|59570121|BG013|White American Indian or Alaska Native||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||197|||
135787813|NCT01865617|59570108|BG000|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||39|||
135787814|NCT01865617|59570109|BG001|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787815|NCT01865617|59570110|BG002|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||2|||
135787816|NCT01865617|59570111|BG003|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787817|NCT01865617|59570112|BG004|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||18|||
135787818|NCT01865617|59570113|BG005|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787819|NCT01865617|59570114|BG006|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||22|||
135787820|NCT01865617|59570115|BG007|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||1|||
135787821|NCT01865617|59570116|BG008|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787822|NCT01865617|59570117|BG009|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||5|||
135787823|NCT01865617|59570118|BG010|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||49|||
135787824|NCT01865617|59570119|BG011|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||10|||
135787825|NCT01865617|59570120|BG012|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|0|0.0|||||||20|||
135787826|NCT01865617|59570121|BG013|Unknown||Race/Ethnicity, Customized||Participants|Count of Participants|1|1.0|||||||197|||
135787827|NCT01865617|59570108|BG000|United States||Region of Enrollment||participants|Number|39|39.0|||||||39|||
135787828|NCT01865617|59570109|BG001|United States||Region of Enrollment||participants|Number|5|5.0|||||||5|||
135787829|NCT01865617|59570110|BG002|United States||Region of Enrollment||participants|Number|2|2.0|||||||2|||
135787830|NCT01865617|59570111|BG003|United States||Region of Enrollment||participants|Number|1|1.0|||||||1|||
135787831|NCT01865617|59570112|BG004|United States||Region of Enrollment||participants|Number|18|18.0|||||||18|||
135787832|NCT01865617|59570113|BG005|United States||Region of Enrollment||participants|Number|5|5.0|||||||5|||
135787833|NCT01865617|59570114|BG006|United States||Region of Enrollment||participants|Number|22|22.0|||||||22|||
135787834|NCT01865617|59570115|BG007|United States||Region of Enrollment||participants|Number|1|1.0|||||||1|||
135787835|NCT01865617|59570116|BG008|United States||Region of Enrollment||participants|Number|20|20.0|||||||20|||
135787836|NCT01865617|59570117|BG009|United States||Region of Enrollment||participants|Number|5|5.0|||||||5|||
135787837|NCT01865617|59570118|BG010|United States||Region of Enrollment||participants|Number|49|49.0|||||||49|||
135787838|NCT01865617|59570119|BG011|United States||Region of Enrollment||participants|Number|10|10.0|||||||10|||
135787839|NCT01865617|59570120|BG012|United States||Region of Enrollment||participants|Number|20|20.0|||||||20|||
135787840|NCT01865617|59570121|BG013|United States||Region of Enrollment||participants|Number|197|197.0|||||||197|||
135809472|NCT01318317|59576486|BG000|||Age, Continuous||years|Median|75|75.0|Full Range|||||Only 1 participant in this dose level|1|||
135809473|NCT01318317|59576487|BG001|||Age, Continuous||years|Median|60|60.0|Full Range|||50.0|69.0||4|||
135809474|NCT01318317|59576488|BG002|||Age, Continuous||years|Median|58|58.0|Full Range|||57.0|65.0||3|||
135809475|NCT01318317|59576489|BG003|||Age, Continuous||years|Median|62|62.0|Full Range|||50.0|75.0||8|||
135809476|NCT01318317|59576486|BG000||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135809477|NCT01318317|59576487|BG001||Female|Sex: Female, Male||Participants|Count of Participants|3|3.0|||||||4|||
135809478|NCT01318317|59576488|BG002||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
135809479|NCT01318317|59576489|BG003||Female|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||8|||
135809480|NCT01318317|59576486|BG000||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135809481|NCT01318317|59576487|BG001||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||4|||
135809482|NCT01318317|59576488|BG002||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
135809483|NCT01318317|59576489|BG003||Male|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||8|||
135809484|NCT01318317|59576486|BG000||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809485|NCT01318317|59576487|BG001||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809486|NCT01318317|59576488|BG002||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809487|NCT01318317|59576489|BG003||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809488|NCT01318317|59576486|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135809489|NCT01318317|59576487|BG001||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||4|||
135809490|NCT01318317|59576488|BG002||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135809491|NCT01318317|59576489|BG003||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|8|8.0|||||||8|||
135809492|NCT01318317|59576486|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809493|NCT01318317|59576487|BG001||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809494|NCT01318317|59576488|BG002||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809495|NCT01318317|59576489|BG003||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809496|NCT01318317|59576486|BG000||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809497|NCT01318317|59576487|BG001||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809498|NCT01318317|59576488|BG002||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809499|NCT01318317|59576489|BG003||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809500|NCT01318317|59576486|BG000||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809501|NCT01318317|59576487|BG001||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809502|NCT01318317|59576488|BG002||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809503|NCT01318317|59576489|BG003||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809504|NCT01318317|59576486|BG000||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809505|NCT01318317|59576487|BG001||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809506|NCT01318317|59576488|BG002||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809507|NCT01318317|59576489|BG003||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809508|NCT01318317|59576486|BG000||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809509|NCT01318317|59576487|BG001||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809510|NCT01318317|59576488|BG002||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809511|NCT01318317|59576489|BG003||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809512|NCT01318317|59576486|BG000||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135809513|NCT01318317|59576487|BG001||White|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||4|||
135809514|NCT01318317|59576488|BG002||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135809515|NCT01318317|59576489|BG003||White|Race (NIH/OMB)||Participants|Count of Participants|8|8.0|||||||8|||
135809516|NCT01318317|59576486|BG000||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809517|NCT01318317|59576487|BG001||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809518|NCT01318317|59576488|BG002||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809519|NCT01318317|59576489|BG003||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809520|NCT01318317|59576486|BG000||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135809521|NCT01318317|59576487|BG001||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||4|||
135809522|NCT01318317|59576488|BG002||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135809523|NCT01318317|59576489|BG003||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
135809524|NCT01318317|59576486|BG000|United States||Region of Enrollment||participants|Number|1|1.0|||||||1|||
135809525|NCT01318317|59576487|BG001|United States||Region of Enrollment||participants|Number|4|4.0|||||||4|||
135809526|NCT01318317|59576488|BG002|United States||Region of Enrollment||participants|Number|3|3.0|||||||3|||
135809527|NCT01318317|59576489|BG003|United States||Region of Enrollment||participants|Number|8|8.0|||||||8|||
135809528|NCT01318317|59576486|BG000||Diffuse Large B-Cell Lymphoma|Disease histology||Participants|Count of Participants|1|1.0|||||||1|||
135809529|NCT01318317|59576487|BG001||Diffuse Large B-Cell Lymphoma|Disease histology||Participants|Count of Participants|3|3.0|||||||4|||
135809530|NCT01318317|59576488|BG002||Diffuse Large B-Cell Lymphoma|Disease histology||Participants|Count of Participants|3|3.0|||||||3|||
135809531|NCT01318317|59576489|BG003||Diffuse Large B-Cell Lymphoma|Disease histology||Participants|Count of Participants|7|7.0|||||||8|||
135809532|NCT01318317|59576486|BG000||Mantle Cell Lymphoma|Disease histology||Participants|Count of Participants|0|0.0|||||||1|||
135809533|NCT01318317|59576487|BG001||Mantle Cell Lymphoma|Disease histology||Participants|Count of Participants|1|1.0|||||||4|||
135809534|NCT01318317|59576488|BG002||Mantle Cell Lymphoma|Disease histology||Participants|Count of Participants|0|0.0|||||||3|||
135809535|NCT01318317|59576489|BG003||Mantle Cell Lymphoma|Disease histology||Participants|Count of Participants|1|1.0|||||||8|||
135825065|NCT02659943|59581591|BG000||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
135825066|NCT02659943|59581592|BG001||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||2|||
135825067|NCT02659943|59581593|BG002||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135825068|NCT02659943|59581594|BG003||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||4|||
135825069|NCT02659943|59581595|BG004||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||2|||
135825070|NCT02659943|59581596|BG005||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||9|||
135825071|NCT02659943|59581597|BG006||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||6|||
135825072|NCT02659943|59581598|BG007||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||27|||
135825073|NCT02659943|59581591|BG000||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|2|2.0|||||||3|||
