id|nct_id|intervention_id|name
28643124|NCT03277729|56431443|Cyclophosphamidum
28643125|NCT03277729|56431443|Cyclophosphan
28643126|NCT03277729|56431443|Cyclophosphane
28643127|NCT03277729|56431443|Cyclophosphanum
28643128|NCT03277729|56431443|Cyclostin
28643129|NCT03277729|56431443|Cyclostine
28643130|NCT03277729|56431443|Cytophosphan
28643131|NCT03277729|56431443|Cytophosphane
28643132|NCT03277729|56431443|Cytoxan
28643133|NCT03277729|56431443|Fosfaseron
28643134|NCT03277729|56431443|Genoxal
28643135|NCT03277729|56431443|Genuxal
28643136|NCT03277729|56431443|Ledoxina
28643137|NCT03277729|56431443|Mitoxan
28643138|NCT03277729|56431443|Neosar
28643139|NCT03277729|56431443|Revimmune
28643140|NCT03277729|56431443|Syklofosfamid
28643141|NCT03277729|56431443|WR- 138719
28643142|NCT03277729|56431445|Leukocytopheresis
28643143|NCT03277729|56431445|Therapeutic Leukopheresis
28643144|NCT03277729|56431446|2-F-ara-AMP
28643145|NCT03277729|56431446|Beneflur
28643146|NCT03277729|56431446|Fludara
28643147|NCT03277729|56431446|Fludarabine-5''-Monophosphate
28643148|NCT03277729|56431446|SH T 586
28486135|NCT04359784|56101786|Kinaret
28486136|NCT04359784|56101786|Kineret
28486137|NCT04359784|56101786|rIL-1ra
28486138|NCT04359784|56101786|rIL1RN
28486139|NCT04359784|56101786|143090-92-0
28643813|NCT05352828|56432098|Opdivo
28643814|NCT05352828|56432099|CD30-directed CAR-T cells
28643815|NCT05352828|56432100|Fludara
28643816|NCT05352828|56432101|Bendeka
28643817|NCT05352828|56432101|Treanda
28643845|NCT04817774|56432207|CAR-Tregs
28715445|NCT03302403|56583505|CD19-redirected Autologous Cell
28715446|NCT03302403|56583506|BCMA-redirected Autologous Cell
28715447|NCT03302403|56583507|GPC3-redirected Autologous Cell
28715448|NCT03302403|56583508|Claudin18.2-redirected Autologous Cell
28388021|NCT03126864|55918673|Fludarabine Phosphate
28388022|NCT03126864|55918673|Fludara
28388023|NCT03126864|55918674|Cytoxan
28388024|NCT03126864|55918674|Neosar
28388335|NCT03383952|55919237|Biological drug
28388540|NCT01583686|55919596|Fludara
28388541|NCT01583686|55919598|Cytoxan
28388542|NCT01583686|55919599|Proleukin
28645861|NCT02431988|56436062|CD19 specific Chimeric Antigen Receptor T-cells
28646335|NCT03854994|56436874|KD-019 CAR-T cells Injection
28559845|NCT05333302|56267814|Actemra
28717571|NCT04715191|56588651|15.21.GPC3-CAR T cells
28717572|NCT04715191|56588652|Cyclophosphamide
28717573|NCT04715191|56588653|Fludarabine
28717608|NCT04377932|56588743|GPC3-CAR T cells
28389966|NCT03310008|55923106|NKG2D CAR-T cells
28648742|NCT04288726|56442455|Allogeneic CD30 Chimeric Antigen Receptor Epstein-Barr Virus-Specific T Lymphocytes
28561681|NCT02652910|56271091|DSCAR01
28596875|NCT03740256|56346131|HER2-specificCAR- T
28562533|NCT03624036|56273426|KTE-X19
28651846|NCT03893019|56448584|CD20-targeting CAR T cells
28651847|NCT03893019|56448584|anti-CD20 CAR T cells
28651892|NCT03338972|56448772|Autologous Anti-BCMA-CAR CD4+/CD8+ Cells
28651893|NCT03338972|56448772|Autologous Anti-BCMA-CAR-expressing CD8+ and CD4+ T-lymphocytes
28651894|NCT03338972|56448772|BCMA CAR-CD4+/CD8+ T-cells
28651895|NCT03338972|56448772|BCMA-specific CAR-expressing CD4+/CD8+ T-lymphocytes
28651896|NCT03338972|56448772|FCARH143
28651897|NCT03338972|56448773|(-)-Cyclophosphamide
28651898|NCT03338972|56448773|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28651899|NCT03338972|56448773|Carloxan
28651900|NCT03338972|56448773|Ciclofosfamida
28651901|NCT03338972|56448773|Ciclofosfamide
28651902|NCT03338972|56448773|Cicloxal
28651903|NCT03338972|56448773|Clafen
28651904|NCT03338972|56448773|Claphene
28651905|NCT03338972|56448773|CP monohydrate
28651906|NCT03338972|56448773|CTX
28651907|NCT03338972|56448773|CYCLO-cell
28651908|NCT03338972|56448773|Cycloblastin
28651909|NCT03338972|56448773|Cycloblastine
28651910|NCT03338972|56448773|Cyclophospham
28651911|NCT03338972|56448773|Cyclophosphamid monohydrate
28651912|NCT03338972|56448773|Cyclophosphamidum
28651913|NCT03338972|56448773|Cyclophosphan
28651914|NCT03338972|56448773|Cyclophosphane
28651915|NCT03338972|56448773|Cyclophosphanum
28651916|NCT03338972|56448773|Cyclostin
28651917|NCT03338972|56448773|Cyclostine
28651918|NCT03338972|56448773|Cytophosphan
28651919|NCT03338972|56448773|Cytophosphane
28651920|NCT03338972|56448773|Cytoxan
28651921|NCT03338972|56448773|Fosfaseron
28651922|NCT03338972|56448773|Genoxal
28651923|NCT03338972|56448773|Genuxal
28651924|NCT03338972|56448773|Ledoxina
28651925|NCT03338972|56448773|Mitoxan
28651926|NCT03338972|56448773|Neosar
28651927|NCT03338972|56448773|Revimmune
28651928|NCT03338972|56448773|Syklofosfamid
28651929|NCT03338972|56448773|WR- 138719
28651930|NCT03338972|56448774|Fluradosa
28651931|NCT03338972|56448775|Leukocytopheresis
28651932|NCT03338972|56448775|Therapeutic Leukopheresis
28651973|NCT03884751|56448930|Chimeric Antigen Receptor T Cells Targeting Glypican-3
28721105|NCT02706405|56596497|Autologous Anti-CD19CAR-4-1BB-CD3zeta-EGFRt-expressing CD4+/CD8+ CM T-lymphocytes JCAR014
28721106|NCT02706405|56596497|JCAR014
28721107|NCT02706405|56596498|(-)-Cyclophosphamide
28721108|NCT02706405|56596498|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28721109|NCT02706405|56596498|Carloxan
28721110|NCT02706405|56596498|Ciclofosfamida
28721111|NCT02706405|56596498|Ciclofosfamide
28721112|NCT02706405|56596498|Cicloxal
28721113|NCT02706405|56596498|Clafen
28721114|NCT02706405|56596498|Claphene
28721115|NCT02706405|56596498|CP monohydrate
28721116|NCT02706405|56596498|CTX
28721117|NCT02706405|56596498|CYCLO-cell
28721118|NCT02706405|56596498|Cycloblastin
28721119|NCT02706405|56596498|Cycloblastine
28721120|NCT02706405|56596498|Cyclophospham
28721121|NCT02706405|56596498|Cyclophosphamid monohydrate
28721122|NCT02706405|56596498|Cyclophosphamidum
28721123|NCT02706405|56596498|Cyclophosphan
28721124|NCT02706405|56596498|Cyclophosphane
28721125|NCT02706405|56596498|Cyclophosphanum
28721126|NCT02706405|56596498|Cyclostin
28721127|NCT02706405|56596498|Cyclostine
28721128|NCT02706405|56596498|Cytophosphan
28721129|NCT02706405|56596498|Cytophosphane
28721130|NCT02706405|56596498|Cytoxan
28721131|NCT02706405|56596498|Fosfaseron
28721132|NCT02706405|56596498|Genoxal
28721133|NCT02706405|56596498|Genuxal
28721134|NCT02706405|56596498|Ledoxina
28721135|NCT02706405|56596498|Mitoxan
28721136|NCT02706405|56596498|Neosar
28721137|NCT02706405|56596498|Revimmune
28721138|NCT02706405|56596498|Syklofosfamid
28721139|NCT02706405|56596498|WR- 138719
28721140|NCT02706405|56596499|Imfinzi
28721141|NCT02706405|56596499|Immunoglobulin G1, Anti-(Human Protein B7-H1) (Human Monoclonal MEDI4736 Heavy Chain), Disulfide with Human Monoclonal MEDI4736 Kappa-chain, Dimer
28721142|NCT02706405|56596499|MEDI-4736
28721143|NCT02706405|56596499|MEDI4736
28721144|NCT02706405|56596500|2-Fluorovidarabine
28721145|NCT02706405|56596500|Fluradosa
28721182|NCT03179007|56596660|CTLA-4 and PD-1 antibodies expressing MUC1-CAR-T cells
28492506|NCT01864889|56114967|genetically engineered lymphocyte therapy
28492507|NCT01864902|56114968|chimeric antigen receptor T cells with specificity for CD33
28492508|NCT01864902|56114969|CART33
28492957|NCT05225363|56116203|CAR T Cell
28492958|NCT05225363|56116203|CAR T Cells
28492959|NCT05225363|56116203|CAR T-cells
28492960|NCT05225363|56116203|CAR-modified T-cells
28492961|NCT05225363|56116203|CAR-T Cell
28492962|NCT05225363|56116203|CAR-T Cells
28492963|NCT05225363|56116203|Chimeric-antigen Receptor T-lymphocytes
28492964|NCT05225363|56116204|(-)-Cyclophosphamide
28492965|NCT05225363|56116204|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28492966|NCT05225363|56116204|Carloxan
28492967|NCT05225363|56116204|Ciclofosfamida
28492968|NCT05225363|56116204|Ciclofosfamide
28721849|NCT05626322|56598627|PF-07901801, TTI-622
28721850|NCT05626322|56598628|Minjuvi, Monjuvi
28721851|NCT05626322|56598629|Revlimid
28492969|NCT05225363|56116204|Cicloxal
28492970|NCT05225363|56116204|Clafen
28492971|NCT05225363|56116204|Claphene
28492972|NCT05225363|56116204|CP monohydrate
28492973|NCT05225363|56116204|CTX
28492974|NCT05225363|56116204|CYCLO-cell
28492975|NCT05225363|56116204|Cycloblastin
28492976|NCT05225363|56116204|Cycloblastine
28492977|NCT05225363|56116204|Cyclophospham
28492978|NCT05225363|56116204|Cyclophosphamid monohydrate
28492979|NCT05225363|56116204|Cyclophosphamide Monohydrate
28492980|NCT05225363|56116204|Cyclophosphamidum
28492981|NCT05225363|56116204|Cyclophosphan
28492982|NCT05225363|56116204|Cyclophosphane
28492983|NCT05225363|56116204|Cyclophosphanum
28492984|NCT05225363|56116204|Cyclostin
28492985|NCT05225363|56116204|Cyclostine
28492986|NCT05225363|56116204|Cytophosphan
28492987|NCT05225363|56116204|Cytophosphane
28492988|NCT05225363|56116204|Cytoxan
28492989|NCT05225363|56116204|Fosfaseron
28492990|NCT05225363|56116204|Genoxal
28492991|NCT05225363|56116204|Genuxal
28492992|NCT05225363|56116204|Ledoxina
28492993|NCT05225363|56116204|Mitoxan
28492994|NCT05225363|56116204|Neosar
28492995|NCT05225363|56116204|Revimmune
28492996|NCT05225363|56116204|Syklofosfamid
28492997|NCT05225363|56116204|WR- 138719
28492998|NCT05225363|56116205|Fluradosa
28652807|NCT05103631|56450997|GPC3-CAR T cells
28653419|NCT04196491|56451281|ide-cel
28494271|NCT01886976|56118043|chimeric antigen receptor T cells with specificity for CD138 genetically modified lymphocyte therapy
28390985|NCT05204160|55924778|Keytruda
28390986|NCT05204160|55924778|Lambrolizumab
28390987|NCT05204160|55924778|MK-3475
28390988|NCT05204160|55924778|SCH 900475
28564630|NCT02876978|56278830|Anti-GPC3 CAR T
28564631|NCT02876978|56278830|CAR T cells redirected to Glypican-3
28392018|NCT03291444|55926493|CAR-T
28392019|NCT03291444|55926494|WT1 peptide specific dendritic cell
28392020|NCT03291444|55926494|Eps8 peptide specific dendritic cell
28496847|NCT04693676|56123784|C-CAR039
28497047|NCT03117751|56123980|Prednisolone
28497048|NCT03117751|56123980|Deltasone
28497049|NCT03117751|56123980|Meticorten
28497050|NCT03117751|56123980|Orasone®
28497051|NCT03117751|56123980|Liquid Pred
28497052|NCT03117751|56123980|Pediapred®
28497053|NCT03117751|56123980|Sterapred®
28497054|NCT03117751|56123981|Vincristine sulfate
28497055|NCT03117751|56123981|Oncovin®
28497056|NCT03117751|56123981|VCR
28497057|NCT03117751|56123981|LCR
28497058|NCT03117751|56123982|Daunomycin
28497059|NCT03117751|56123982|rubidomycin
28497060|NCT03117751|56123982|Cerubidine®
28497061|NCT03117751|56123983|PEG-asparaginase
28497062|NCT03117751|56123983|PEGLA
28497063|NCT03117751|56123983|PEG-L-asparaginase
28497064|NCT03117751|56123983|polyethylene glycol-L-asparaginase
28497065|NCT03117751|56123983|Oncaspar®
28497066|NCT03117751|56123984|Erwinia chrysanthemi
28497067|NCT03117751|56123984|Asparaginase Erwinia chrysanthemi
28497068|NCT03117751|56123984|Erwinaze^TM
28497069|NCT03117751|56123984|Crisantaspase
28497070|NCT03117751|56123985|Cytoxan®
28497071|NCT03117751|56123986|Cytosine arabinoside
28497072|NCT03117751|56123986|Ara-C
28497073|NCT03117751|56123986|Cytosar®
28497074|NCT03117751|56123987|6-MP
28497075|NCT03117751|56123987|Purinethol®
28497076|NCT03117751|56123987|Purixan^TM
28497077|NCT03117751|56123987|6-mercaptopurine
28497078|NCT03117751|56123988|Sprycel®
28497079|NCT03117751|56123989|MTX
28497080|NCT03117751|56123989|amethopterin
28497081|NCT03117751|56123989|Trexall®
28497082|NCT03117751|56123990|Blincyto®
28497083|NCT03117751|56123991|Jakafi®
28497084|NCT03117751|56123992|Velcade®
28497085|NCT03117751|56123993|Decadron®
28497086|NCT03117751|56123993|Hexadrol®
28497087|NCT03117751|56123993|Dexone®
28497088|NCT03117751|56123993|Dexameth®
28497089|NCT03117751|56123994|Adriamycin®
28497090|NCT03117751|56123995|Etoposide Phosphate
28497091|NCT03117751|56123995|VePesid®
28497092|NCT03117751|56123995|Etopophos®
28497093|NCT03117751|56123995|VP-16
28497094|NCT03117751|56123996|Clolar®
28497095|NCT03117751|56123997|Zolinza®
28497096|NCT03117751|56123997|Suberoylanilide Hydroxamic Acid
28497097|NCT03117751|56123997|SAHA
28497098|NCT03117751|56123998|Idarubicin HCl
28497099|NCT03117751|56123998|4-Demethoxydaunorubicin
28497100|NCT03117751|56123998|4-DMD
28497101|NCT03117751|56123998|DMDR
28497102|NCT03117751|56123998|Idamycin PFS®
28497103|NCT03117751|56123999|Arranon®
28497104|NCT03117751|56123999|Atriance®
28497105|NCT03117751|56123999|Compound 506U78
28497106|NCT03117751|56124000|6-thioguanine
28497107|NCT03117751|56124000|Tioguanine
28497108|NCT03117751|56124000|2-amino-1,7-dihydro-6H-purine-6-thione
28497109|NCT03117751|56124000|WR-1141
28497110|NCT03117751|56124000|Tabloid®
28497111|NCT03117751|56124000|Lanvis®
28497112|NCT03117751|56124001|Rylaze™
28497113|NCT03117751|56124001|Recombinant Erwinia
28497114|NCT03117751|56124002|ASPARLAS
28655643|NCT03751293|56454656|CBM.BCMA Chimeric Antigen Receptor T cell
28656107|NCT04077866|56455474|TMZ
28566340|NCT02710149|56283470|CD20-targeted CAR-T cells
28725815|NCT04923919|56604950|CLL1 CAR-T
28657811|NCT02259556|56459765|anti-CD30 CAR T cells
28727013|NCT01953900|56607796|iC9-GD2-CAR-VZV-CTL
28727014|NCT01953900|56607797|zostavax
28727015|NCT01953900|56607798|Fludara
28727016|NCT01953900|56607799|Cytoxan
28394007|NCT05248048|55931145|Natural killer group 2 member D (NKG2D) ligand-targeting chimeric antigen receptor (CAR) natural killer (NK) cells
28567338|NCT02917083|56284948|CD30.CAR T Cells
28727545|NCT04581473|56608961|CAR T-cell injection
28727546|NCT04581473|56608962|Best support care(BSC)
28659069|NCT05371093|56462864|Yescarta®
28659070|NCT05371093|56462864|axi-cel
28395454|NCT04268706|55933999|Fludara
28395455|NCT04268706|55934000|Bendeka
28568257|NCT03483103|56287035|JCAR017
28568258|NCT03483103|56287035|liso-cel
28728749|NCT05202782|56612178|CAR T Infusion
28728750|NCT05202782|56612178|CAR T Therapy
28728751|NCT05202782|56612178|CAR T-cell Therapy
28728752|NCT05202782|56612178|Chimeric Antigen Receptor T-cell Infusion
28728753|NCT05202782|56612179|Quality of Life Assessment
28728754|NCT05202782|56612181|BGB-3111
28728755|NCT05202782|56612181|Brukinsa
28728756|NCT05202782|56612181|BTK-InhB
28728784|NCT05191472|56612300|Keytruda
28728785|NCT05191472|56612300|Lambrolizumab
28728786|NCT05191472|56612300|MK-3475
28659512|NCT04897321|56463125|Fludara
28659513|NCT04897321|56463126|Cytoxan
28659514|NCT04897321|56463127|Mesnex
28659515|NCT04897321|56463128|CAR T- cell infusion
28729464|NCT05206357|56613858|ABBV-GMAB-3013
28568392|NCT04093648|56287372|GPC3-CAR T cells
28568393|NCT04093648|56287373|Cyclophosphamide
28397981|NCT04270461|55938905|KD-025 CAR T-cells
28398107|NCT04007029|55939268|CAR T Infusion
28398108|NCT04007029|55939268|CAR T Therapy
28398109|NCT04007029|55939268|CAR T-cell therapy
28398110|NCT04007029|55939268|Chimeric Antigen Receptor T-cell Infusion
28398111|NCT04007029|55939269|(-)-Cyclophosphamide
28398112|NCT04007029|55939269|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28398113|NCT04007029|55939269|Carloxan
28398114|NCT04007029|55939269|Ciclofosfamida
28398115|NCT04007029|55939269|Ciclofosfamide
28398116|NCT04007029|55939269|Cicloxal
28398117|NCT04007029|55939269|Clafen
28398118|NCT04007029|55939269|Claphene
28398119|NCT04007029|55939269|CP (cyclophosphamide) monohydrate
28398120|NCT04007029|55939269|CTX (cytoxan)
28398121|NCT04007029|55939269|CYCLO-cell
28398122|NCT04007029|55939269|Cycloblastin
28398123|NCT04007029|55939269|Cycloblastine
28398124|NCT04007029|55939269|Cyclophospham
28398125|NCT04007029|55939269|Cyclophosphamid monohydrate
28398126|NCT04007029|55939269|Cyclophosphamidum
28398127|NCT04007029|55939269|Cyclophosphan
28398128|NCT04007029|55939269|Cyclophosphane
28398129|NCT04007029|55939269|Cyclophosphanum
28398130|NCT04007029|55939269|Cyclostin
28398131|NCT04007029|55939269|Cyclostine
28398132|NCT04007029|55939269|Cytophosphan
28398133|NCT04007029|55939269|Cytophosphane
28398134|NCT04007029|55939269|Cytoxan
28398135|NCT04007029|55939269|Fosfaseron
28398136|NCT04007029|55939269|Genoxal
28398137|NCT04007029|55939269|Genuxal
28398138|NCT04007029|55939269|Ledoxina
28398139|NCT04007029|55939269|Mitoxan
28398140|NCT04007029|55939269|Neosar
28398141|NCT04007029|55939269|Revimmune
28398142|NCT04007029|55939269|Syklofosfamid
28398143|NCT04007029|55939269|WR- 138719
28398144|NCT04007029|55939270|2-F-ara-AMP fludarabine: 2-Fluoroadenine 9-beta-D-Arabinofuranoside 5'-Monophosphate
28398145|NCT04007029|55939270|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28398146|NCT04007029|55939270|Beneflur
28398147|NCT04007029|55939270|Fludara
28398148|NCT04007029|55939270|SH T 586
28398149|NCT04007029|55939271|Actemra
28398150|NCT04007029|55939271|Immunoglobulin G1, Anti-(Human Interleukin 6 Receptor) (Human-Mouse Monoclonal MRA Heavy Chain), Disulfide with Human-Mouse Monoclonal MRA Kappa-Chain, Dimer
28398151|NCT04007029|55939271|MRA (myeloma receptor antibody)
28398152|NCT04007029|55939271|R-1569
28398153|NCT04007029|55939271|RoActemra
28730530|NCT03792633|56614332|huCTL019
28400460|NCT04662294|55942018|CD70 CAR-T cells injection
28504767|NCT03765177|56134925|autologous anti-CD19 CAR-T cells
28569477|NCT05077527|56289659|KTE C19
28569478|NCT05077527|56289659|KTE-C19
28569479|NCT05077527|56289659|KTE-C19 CAR
28569480|NCT05077527|56289659|Yescarta
28569481|NCT05077527|56289660|(-)-Cyclophosphamide
28569482|NCT05077527|56289660|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28569483|NCT05077527|56289660|Carloxan
28569484|NCT05077527|56289660|Ciclofosfamida
28569485|NCT05077527|56289660|Ciclofosfamide
28569486|NCT05077527|56289660|Cicloxal
28569487|NCT05077527|56289660|Clafen
28569488|NCT05077527|56289660|Claphene
28569489|NCT05077527|56289660|CP monohydrate
28569490|NCT05077527|56289660|CTX
28569491|NCT05077527|56289660|CYCLO-cell
28569492|NCT05077527|56289660|Cycloblastin
28569493|NCT05077527|56289660|Cycloblastine
28569494|NCT05077527|56289660|Cyclophospham
28569495|NCT05077527|56289660|Cyclophosphamid monohydrate
28569496|NCT05077527|56289660|Cyclophosphamide Monohydrate
28569497|NCT05077527|56289660|Cyclophosphamidum
28569498|NCT05077527|56289660|Cyclophosphan
28569499|NCT05077527|56289660|Cyclophosphane
28569500|NCT05077527|56289660|Cyclophosphanum
28569501|NCT05077527|56289660|Cyclostin
28569502|NCT05077527|56289660|Cyclostine
28569503|NCT05077527|56289660|Cytophosphan
28569504|NCT05077527|56289660|Cytophosphane
28569505|NCT05077527|56289660|Cytoxan
28569506|NCT05077527|56289660|Fosfaseron
28569507|NCT05077527|56289660|Genoxal
28569508|NCT05077527|56289660|Genuxal
28505045|NCT03682744|56135731|Gene modified patient T cells
28505046|NCT03682744|56135731|Designer T cells
28569509|NCT05077527|56289660|Ledoxina
28569510|NCT05077527|56289660|Mitoxan
28569511|NCT05077527|56289660|Neosar
28569512|NCT05077527|56289660|Revimmune
28569513|NCT05077527|56289660|Syklofosfamid
28569514|NCT05077527|56289660|WR- 138719
28569515|NCT05077527|56289661|Fluradosa
28505143|NCT05618041|56136696|CD19 CAR-T
28505144|NCT05618041|56136696|CD20 CAR-T
28505145|NCT05618041|56136696|BCMA CAR-T
28402569|NCT03097770|55946941|genetically engineered lymphocyte therapy
28403522|NCT03154775|55949805|Anti-CD19 Chimeric Antigen Receptor T cell
28403723|NCT03018093|55950320|CAR-CD19
28404188|NCT03915184|55951963|CAR-BCMA T Cell Infusion
28405078|NCT03818165|55953674|Surefire Precision Infusion System
28405079|NCT03818165|55953674|K171355
28406230|NCT02744287|55956477|AP1903
28406241|NCT04037241|55956525|SureFire Precision Infusion System
28406242|NCT04037241|55956525|K171355
28406243|NCT04037241|55956525|TriSalus PEDD
28406244|NCT04037241|55956526|Gemzar
28406245|NCT04037241|55956526|Abraxane
28406246|NCT04037241|55956527|Onivyde
28406247|NCT04037241|55956527|Adrucil
28406248|NCT04037241|55956527|Leucovorin
28406249|NCT04037241|55956528|Xeloda
28406821|NCT05634785|55958178|CAR.CD30 T cells
28406822|NCT05634785|55958179|Cytoxan
28406823|NCT05634785|55958180|Fludara
28407000|NCT04995003|55958508|HER2 CAR T cells
28407001|NCT04995003|55958509|immune checkpoint inhibitor
28407002|NCT04995003|55958510|immune checkpoint inhibitor
28407024|NCT04977024|55958523|COH04S1
28407025|NCT04977024|55958523|SARS-CoV-2 Vaccine COH04S1
28407026|NCT04977024|55958523|sMVA-based SARS-CoV-2 Vaccine COH04S1
28506248|NCT02958397|56139706|CD33-targeted CAR-T cells
28407956|NCT03672318|55958984|ATLCAR.CD138
28407957|NCT03672318|55958984|CAR.CD138 T cells
28408060|NCT03016377|55959113|CAR.CD19 T cells
28408061|NCT03016377|55959114|AP1903
28408062|NCT03016377|55959115|Neosar
28408063|NCT03016377|55959116|Fludara
28736726|NCT03380039|56624707|BCMA-redirected autologous T cells
28736851|NCT03383965|56625089|Biological drug
28409510|NCT04863066|55960730|HIV-1 specific chimeric antigen receptor T cells
28507301|NCT05432401|56142934|TAA05 Injection
28571135|NCT04283006|56290654|CD20/CD22 dual Targeted CAR T-cells injection
28737369|NCT05430945|56626655|BCMA Targeted CAR T-cells injection
28410744|NCT02247609|55963512|19273-4SCAR
28660964|NCT03874897|56466149|Chimeric Antigen Receptor T Cells Targeting Claudin18.2
28660965|NCT03874897|56466150|Toripalimab
28507686|NCT05576181|56143804|etoposide
28572912|NCT03744676|56293922|JCAR017
28572913|NCT03744676|56293922|liso-cel
28412019|NCT05577000|55965655|Anti-BCMA CAR-T cells
28412020|NCT05577000|55965656|Fludara
28412021|NCT05577000|55965657|Cytoxan
28573623|NCT03741127|56296069|Rimiducid (safety switch activator)
28573628|NCT03601078|56296079|BMS-986395
28573629|NCT03601078|56296080|Revlimid®
28738692|NCT04500431|56630415|spCART-269
28508577|NCT01818323|56146874|4ab T1E28z positive T-cells
28738809|NCT03344705|56630815|IM19
28738810|NCT03344705|56630816|F
28738811|NCT03344705|56630817|C
28576045|NCT05627323|56301287|Chlorotoxin (EQ)-CD28-CD3zeta-CD19t-expressing CAR T-lymphocytes (via ICT/ICV dual delivery)
28576046|NCT05627323|56301287|Chlorotoxin-CD28-CD3z-CD19t-expressing CAR T-cells
28576108|NCT05117008|56301486|Blenrep
28577850|NCT05379569|56305930|Malilane and cyclophosphamide
28578050|NCT05639972|56306659|E7 TCR-T cells
28578051|NCT05639972|56306659|E7 TCR
28578052|NCT05639972|56306659|HPV TCR
28578053|NCT05639972|56306659|TIL
28578054|NCT05639972|56306659|Adoptive cell transfer
28578055|NCT05639972|56306659|CAR-T
28578056|NCT05639972|56306659|TCR
28509401|NCT05020444|56149656|Cytoxan
28509402|NCT05020444|56149656|Neosar
28509403|NCT05020444|56149657|Fludara
28509470|NCT04214392|56149876|Chlorotoxin-CD28-CD3z-CD19t-expressing CAR T-cells
28509471|NCT04214392|56149877|Chlorotoxin-CD28-CD3z-CD19t-expressing CAR T-cells
28414112|NCT03241940|55969638|CAR T-cell therapy
28414113|NCT03241940|55969639|(-)-Cyclophosphamide
28414114|NCT03241940|55969639|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28414115|NCT03241940|55969639|Carloxan
28414116|NCT03241940|55969639|Ciclofosfamida
28414117|NCT03241940|55969639|Ciclofosfamide
28414118|NCT03241940|55969639|Cicloxal
28414119|NCT03241940|55969639|Clafen
28414120|NCT03241940|55969639|Claphene
28414121|NCT03241940|55969639|CP monohydrate
28414122|NCT03241940|55969639|CTX
28414123|NCT03241940|55969639|CYCLO-cell
28414124|NCT03241940|55969639|Cycloblastin
28414125|NCT03241940|55969639|Cycloblastine
28414126|NCT03241940|55969639|Cyclophospham
28414127|NCT03241940|55969639|Cyclophosphamid monohydrate
28414128|NCT03241940|55969639|Cyclophosphamidum
28414129|NCT03241940|55969639|Cyclophosphan
28414130|NCT03241940|55969639|Cyclophosphane
28414131|NCT03241940|55969639|Cyclophosphanum
28414132|NCT03241940|55969639|Cyclostin
28414133|NCT03241940|55969639|Cyclostine
28414134|NCT03241940|55969639|Cytophosphan
28414135|NCT03241940|55969639|Cytophosphane
28414136|NCT03241940|55969639|Cytoxan
28414137|NCT03241940|55969639|Fosfaseron
28414138|NCT03241940|55969639|Genoxal
28414139|NCT03241940|55969639|Genuxal
28414140|NCT03241940|55969639|Ledoxina
28414141|NCT03241940|55969639|Mitoxan
28414142|NCT03241940|55969639|Neosar
28414143|NCT03241940|55969639|Revimmune
28414144|NCT03241940|55969639|Syklofosfamid
28414145|NCT03241940|55969639|WR- 138719
28414146|NCT03241940|55969640|2-F-ara-AMP
28414147|NCT03241940|55969640|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28414148|NCT03241940|55969640|Beneflur
28414149|NCT03241940|55969640|Fludara
28414150|NCT03241940|55969640|SH T 586
28414151|NCT03233854|55969643|CAR T-cell therapy
28414152|NCT03233854|55969644|(-)-Cyclophosphamide
28414153|NCT03233854|55969644|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28414154|NCT03233854|55969644|Carloxan
28414155|NCT03233854|55969644|Ciclofosfamida
28414156|NCT03233854|55969644|Ciclofosfamide
28414157|NCT03233854|55969644|Cicloxal
28414158|NCT03233854|55969644|Clafen
28414159|NCT03233854|55969644|Claphene
28414160|NCT03233854|55969644|CP monohydrate
28414161|NCT03233854|55969644|CTX
28414162|NCT03233854|55969644|CYCLO-cell
28414163|NCT03233854|55969644|Cycloblastin
28414164|NCT03233854|55969644|Cycloblastine
28414165|NCT03233854|55969644|Cyclophospham
28414166|NCT03233854|55969644|Cyclophosphamid monohydrate
28414167|NCT03233854|55969644|Cyclophosphamidum
28414168|NCT03233854|55969644|Cyclophosphan
28414169|NCT03233854|55969644|Cyclophosphane
28414170|NCT03233854|55969644|Cyclophosphanum
28414171|NCT03233854|55969644|Cyclostin
28414172|NCT03233854|55969644|Cyclostine
28414173|NCT03233854|55969644|Cytophosphan
28414174|NCT03233854|55969644|Cytophosphane
28414175|NCT03233854|55969644|Cytoxan
