id|nct_id|status|name|city|state|zip|country
213542882|NCT04074330||Hopital Prive Sevigne|Rennes|Ille-et-Vilaine|35000|France
213542883|NCT04074330||Hotel Dieu - Nantes|Nantes|Loire-Atlantique|44093|France
213542884|NCT04074330||Centre Henri Becquerel|Rouen|Seine-Maritime|76038|France
213542885|NCT04074330||Hopital Saint Antoine|Paris||75012|France
213542886|NCT04074330||Hopital Universitaire Pitie Salpetriere|Paris||75013|France
213542887|NCT04074330||Universitatsklinikum Freiburg|Freiburg|Baden-Wurttemberg|79106|Germany
213542888|NCT04074330||Universitatsklinikum Tubingen|Tubingen|Baden-Wurttemberg|72076|Germany
213542889|NCT04074330||Klinikum rechts der Isa der Technischen Universitaet Muenchen|Munchen|Bayern|81675|Germany
213542890|NCT04074330||Universitatsklinikum Wurzburg|Wurzburg|Bayern|97080|Germany
213542891|NCT04074330||Universitatsklinikum Essen|Essen|Nordrhein-Westfalen|45147|Germany
213542892|NCT04074330||Otto-von-Guericke-Universitat Magdeburg|Magdeburg|Sachsen-Anhalt|39120|Germany
213542893|NCT04074330||Universitatsklinikum Leipzig|Leipzig|Sachsen|04103|Germany
213542894|NCT04074330||Charite - Universitatsmedizin Berlin|Berlin||12203|Germany
213542895|NCT04074330||Azienda Sanitaria Locale di Ravenna|Ravenna|Emilia-Romagna|48100|Italy
213542896|NCT04074330||Azienda Ospedaliera San Camillo Forlanini|Roma|Lazio|00152|Italy
213542897|NCT04074330||Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico|Milano|Lombardia|20122|Italy
213542898|NCT04074330||Istituto Nazionale Dei Tumori|Milano|Lombardia|20133|Italy
213542899|NCT04074330||ASST Grande Ospedale Metropolitano Niguarda - Presidio Ospedaliero Ospedale Niguarda|Milano|Lombardia|20162|Italy
213542900|NCT04074330||A.O.U. Maggiore della Carita|Novara|Piemonte|28100|Italy
213542901|NCT04074330||Azienda Ospedaliera Citta della Salute e della Scienza di Torino|Torino|Piemonte|10126|Italy
213542902|NCT04074330||Azienda Ospedaliera Cardinale G Panico|Tricase|Puglia|73039|Italy
213542903|NCT04074330||Fondazione IRCCS Policlinico San Matteo di Pavia|Pavia||27100|Italy
213542904|NCT04074330||National Hospital Organization Nagoya Medical Center|Nagoya-Shi|Aiti|460-0001|Japan
213542905|NCT04074330||National University Corporation Tohoku University Tohoku University Hospital|Sendai-Shi|Miyagi|980-0872|Japan
213542906|NCT04074330||Kindai University Hospital|Osakasayama-Shi|Osaka|589-0014|Japan
213542907|NCT04074330||National Cancer Center Hospital East|Kashiwa|Tiba|277-8577|Japan
213542908|NCT04074330||The Cancer Institute Hospital of Japanese Foundation For Cancer Research|Koto-Ku|Tokyo|135-0063|Japan
213542909|NCT04074330||Hospital Clinic de Barcelona|Barcelona||'08036|Spain
213542910|NCT04074330||Hospital del Mar|Barcelona||08003|Spain
213542911|NCT04074330||Hospital de La Santa Creu i Sant Pau|Barcelona||08041|Spain
213542912|NCT04074330||Hospital Universitario Ramon y Cajal|Madrid||28034|Spain
213542913|NCT04074330||Hospital Universitario La Paz - PPDS|Madrid||28046|Spain
213542914|NCT04074330||Complejo Asistencial Universitario de Salamanca H. Clinico|Salamanca||37007|Spain
213542915|NCT04074330||Hospital Universitario Virgen del Rocio - PPDS|Sevilla||41013|Spain
213542916|NCT04074330||Derriford Hospital|Plymouth|Devon|PL6 8DH|United Kingdom
213542917|NCT04074330||Beatson West of Scotland Cancer Centre - PPDS|Glasgow|Lanarkshire|G12 0YN|United Kingdom
213542918|NCT04074330||University College London|London|London, City Of|NW1 2PG|United Kingdom
213542919|NCT04074330||Royal Marsden Hospital - Downs Road|London|London, City Of|SW7 3RP|United Kingdom
213542920|NCT04074330||Oxford University Hospitals NHS Trust|Oxford|Oxfordshire|OX3 7LE|United Kingdom
213542921|NCT04074330||University Hospital Birmingham|Birmingham||B15 2TH|United Kingdom
213546363|NCT01886976|Recruiting|Chinese PLA General Hospital|Beijing|Beijing|100853|China
213081223|NCT04381741||2nd Affiliated Hospital, School of Medicine, Zhejiang University|Hangzhou|Zhejiang|310009|China
215410138|NCT05206357|Recruiting|Nicklaus Children's Hospital /ID# 241174|Miami|Florida|33155-3009|United States
215410139|NCT05206357|Recruiting|New York Medical College /ID# 239208|Valhalla|New York|10595|United States
215410140|NCT05206357|Recruiting|Levine Children's Hospital /ID# 242765|Charlotte|North Carolina|28203-5812|United States
215410141|NCT05206357|Recruiting|Cincinnati Childrens Hospital Medical Center /ID# 239823|Cincinnati|Ohio|45229|United States
215410142|NCT05206357|Recruiting|Children's Hospital of Philadelphia - Main /ID# 239294|Philadelphia|Pennsylvania|19104-4319|United States
215410143|NCT05206357|Recruiting|St Jude Children's Research Hospital /ID# 239184|Memphis|Tennessee|38105|United States
215410144|NCT05206357|Recruiting|Royal Children's Hospital /ID# 240384|Parkville|Victoria|3052|Australia
215410145|NCT05206357|Recruiting|Perth Children's Hospital /ID# 240382|Nedlands|Western Australia|6009|Australia
215410146|NCT05206357|Recruiting|Children's Hospital at Westmead /ID# 240091|Westmead||2145|Australia
215410147|NCT05206357|Recruiting|Universitair Ziekenhuis Leuven /ID# 242384|Leuven|Vlaams-Brabant|3000|Belgium
215410148|NCT05206357|Recruiting|CHU Sainte-Justine /ID# 240766|Montreal|Quebec|H3T 1C5|Canada
215410149|NCT05206357|Recruiting|Fakultni Nemocnice Brno /ID# 239956|Brno||625 00|Czechia
215410150|NCT05206357|Recruiting|CHU de Nantes, Hotel Dieu -HME /ID# 240831|Nantes|Pays-de-la-Loire|44000|France
215410151|NCT05206357|Recruiting|Institut Gustave Roussy /ID# 240966|Villejuif Cedex|Val-de-Marne|94805|France
215410152|NCT05206357|Recruiting|CHU Bordeaux - Hopital Pellegrin /ID# 240832|Bordeaux||33000|France
215410153|NCT05206357|Recruiting|Hospices Civils de Lyon /ID# 240834|Lyon||69003|France
215410154|NCT05206357|Recruiting|Universitaetsklinikum Erlangen /ID# 240861|Erlangen|Bayern|91054|Germany
215410155|NCT05206357|Recruiting|Universitaetsklinikum Muenster /ID# 239970|Muenster|Nordrhein-Westfalen|48149|Germany
215410156|NCT05206357|Recruiting|Universitaetsklinikum Giessen und Marburg /ID# 240787|Marburg||35043|Germany
215410157|NCT05206357|Recruiting|The Chaim Sheba Medical Center /ID# 240670|Ramat Gan|Tel-Aviv|5265601|Israel
215410158|NCT05206357|Recruiting|Rambam Health Care Campus /ID# 240037|Haifa||3109601|Israel
215410159|NCT05206357|Recruiting|Schneider Children's Medical Center /ID# 240171|Petah Tikva||4920235|Israel
215410160|NCT05206357|Recruiting|Azienda Ospedaliero Universitaria Meyer /ID# 240049|Florence|Firenze|50139|Italy
215410161|NCT05206357|Recruiting|NHO Nagoya Medical Center /ID# 246680|Nagoya-shi|Aichi|460-0001|Japan
215410162|NCT05206357|Recruiting|Kyoto University Hospital /ID# 246907|Kyoto-shi|Kyoto|606-8507|Japan
215410163|NCT05206357|Recruiting|Osaka City General Hospital /ID# 246906|Osaka-shi|Osaka|534-0021|Japan
215410164|NCT05206357|Recruiting|National Cancer Center Hospital /ID# 246722|Chuo-ku|Tokyo|104-0045|Japan
215410165|NCT05206357|Recruiting|National Center for Child Health and Development /ID# 246658|Setagaya-ku|Tokyo|157-8535|Japan
215410166|NCT05206357|Recruiting|Seoul National University Hospital /ID# 239894|Seoul||03080|Korea, Republic of
215410167|NCT05206357|Recruiting|Samsung Medical Center /ID# 239895|Seoul||06351|Korea, Republic of
215410168|NCT05206357|Recruiting|Hospital Universitario Vall d'Hebron /ID# 240715|Barcelona||08035|Spain
215410169|NCT05206357|Recruiting|Hospital Infantil Universitario Nino Jesus /ID# 240717|Madrid||28009|Spain
215410170|NCT05206357|Recruiting|National Taiwan University Hospital /ID# 242890|Taipei City||100|Taiwan
215410171|NCT05206357|Recruiting|Koc Universitesi Hastanesi Translasyonel Tip Arastirma Merkezi /ID# 240026|Istanbul||34010|Turkey
214754320|NCT05631912|Recruiting|Biotherapeutic Department, Chinese PLA General Hospital|Beijing|Beijing|100853|China
214754321|NCT05631912|Recruiting|School of medicine, Tsinghua University & Changping Laboratory|Beijing|Beijing||China
214755210|NCT05397184|Recruiting|Ilyas Ali|London||WC1N 1EH|United Kingdom
214755770|NCT05169489|Recruiting|Stanford Cancer Institute|Stanford|California|94305|United States
214755771|NCT05169489|Recruiting|Colorado Blood Cancer Institute|Denver|Colorado|80218|United States
214755772|NCT05169489|Recruiting|Moffitt Cancer Center|Tampa|Florida|33612|United States
214755773|NCT05169489|Recruiting|Sarah Cannon|Nashville|Tennessee|37203|United States
214757593|NCT04539366||Children's Hospital Los Angeles|Los Angeles|California|90027|United States
214757594|NCT04539366||Lucile Packard Children's Hospital Stanford University|Palo Alto|California|94304|United States
214757595|NCT04539366||National Institutes of Health Clinical Center|Bethesda|Maryland|20892|United States
214757596|NCT04539366||Children's Hospital of Philadelphia|Philadelphia|Pennsylvania|19104|United States
214757597|NCT04539366||Cancer Immunotherapy Trials Network|Seattle|Washington|98109|United States
214757598|NCT04539366||University of Wisconsin Carbone Cancer Center|Madison|Wisconsin|53792|United States
215412199|NCT04577326|Recruiting|Memorial Sloan Kettering Cancer Center (All Protocol Activities)|New York|New York|10065|United States
214758303|NCT04404595|Recruiting|City of Hope|Duarte|California|91010|United States
214758304|NCT04404595|Completed|University of Southern California|Los Angeles|California|90089|United States
214758305|NCT04404595|Recruiting|UCSD|San Diego|California|92093|United States
214758306|NCT04404595|Recruiting|UCSF|San Francisco|California|94143|United States
214758307|NCT04404595|Recruiting|Moffitt Cancer Center|Tampa|Florida|33612|United States
214758308|NCT04404595|Recruiting|University of Kansas Cancer Center|Kansas City|Kansas|66160|United States
214758309|NCT04404595|Recruiting|Karmanos Cancer Center|Detroit|Michigan|48201|United States
214758310|NCT04404595|Recruiting|Mayo Cancer Hospital|Rochester|Minnesota|55905|United States
214758311|NCT04404595|Recruiting|Northwell Cancer Institute|New Hyde Park|New York|11042|United States
214758312|NCT04404595|Recruiting|The Mount Sinai Hospital|New York|New York|10029|United States
214758313|NCT04404595|Recruiting|Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
214758314|NCT04404595|Recruiting|Ohio State University|Columbus|Ohio|43210|United States
214758315|NCT04404595|Recruiting|TX Oncology-Baylor Charles Sammons Cancer Center|Dallas|Texas|75246|United States
214758316|NCT04404595|Recruiting|MD Anderson Cancer Center|Houston|Texas|77030|United States
214758317|NCT04404595|Recruiting|Froedtert Hospital and the Medical College of Wisconsin|Milwaukee|Wisconsin|53226|United States
214758318|NCT04404595|Recruiting|Princess Margaret Hospital|Toronto|Ontario|M5GH 2C1|Canada
214759092|NCT04231747||University of Alabama at Birmingham|Birmingham|Alabama|35294-3300|United States
214759093|NCT04231747||Local Institution - 004|Atlanta|Georgia|30342|United States
214759094|NCT04231747||Massachusetts General Hospital|Boston|Massachusetts|02114|United States
214759095|NCT04231747||Beth Israel Deaconess Medical Center|Boston|Massachusetts|02215|United States
214759096|NCT04231747||Nebraska Medicine Fred and Pamela Buffett Cancer Center|Omaha|Nebraska|68105|United States
214759097|NCT04231747||Hackensack University Medical Center|Hackensack|New Jersey|07601|United States
214759098|NCT04231747||Memorial Sloan Kettering Cancer Center|New York|New York|10021|United States
214759099|NCT04231747||Weill Cornell Medicine|New York|New York|10021|United States
214759100|NCT04231747||Local Institution - 010|Charlotte|North Carolina|28204|United States
214759101|NCT04231747||Oregon Health and Science University OHSU|Portland|Oregon|97239|United States
214759102|NCT04231747||Huntsman Cancer Institute - University of Utah|Salt Lake City|Utah|84112|United States
214759103|NCT04231747||Foothills Medical Centre - Tom Baker Cancer Centre|Calgary|Alberta|T2N 2T9|Canada
214759104|NCT04231747||Vancouver General Hospital|Vancouver|British Columbia|V5Z 1M9|Canada
214759105|NCT04231747||Juravinski Cancer Centre|Hamilton|Ontario|L8V 1C3|Canada
215414560|NCT03792633||Children's Hospital of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
214761808|NCT02414269||Memorial Sloan Kettering Basking Ridge (Consent and Follow-Up)|Basking Ridge|New Jersey||United States
214761809|NCT02414269||Memorial Sloan Kettering Monmouth (Consent and Follow-Up)|Middletown|New Jersey|07748|United States
214761810|NCT02414269||Memorial Sloan Kettering Bergen (Consent and Follow-Up)|Montvale|New Jersey|07645|United States
214761811|NCT02414269||Memorial Sloan Kettering Commack (Consent and Follow-Up)|Commack|New York||United States
214761812|NCT02414269||Memorial Sloan Kettering Westchester (Consent and Follow-Up)|Harrison|New York|10604|United States
214761813|NCT02414269||Memorial Sloan Kettering Cancer Center (Consent and Follow-Up)|New York|New York|10065|United States
214762076|NCT02208362||City of Hope Comprehensive Cancer Center|Duarte|California|91010|United States
213556753|NCT04693676||The First Affiliated Hospital, College of Medicine, Zhejiang University|Hangzhou|Zhejiang|310003|China
214765288|NCT03870945||Klinikum Augsburg, II. Med. Klinik Haematologie / Onkologie|Augsburg|Bavaria|86156|Germany
214765289|NCT03870945||University Hospital Cologne - Department for Internal Medicine I|Cologne|NRW|50937|Germany
214765290|NCT03870945||Universitätsklinikum Hamburg-Eppendorf, Department of Stem Cell Transplantation|Hamburg||20246|Germany
213086761|NCT02980315|Recruiting|SecondNanjingMU|Nanjing|Jiangsu|210000|China
213557730|NCT03117751||Lucile Packard Children's Hospital Stanford University|Palo Alto|California|94305|United States
213557731|NCT03117751||Rady Children's Hospital San Diego|San Diego|California|92123|United States
213557732|NCT03117751||Children's Hospital of Illinois at OSF-Saint Francis Medical Center (St. Jude Midwest Affiliate - Peoria)|Peoria|Illinois|61637|United States
213557733|NCT03117751||Children's Hospital of Michigan|Detroit|Michigan|48201|United States
213557734|NCT03117751||St. Jude Affiliate Clinic - Novant Health Hemby Children's Hospital|Charlotte|North Carolina|28204|United States
213557735|NCT03117751||St. Jude Children's Research Hospital|Memphis|Tennessee|38105|United States
213557736|NCT03117751||Cook Children's Medical Center|Fort Worth|Texas|76104|United States
213557737|NCT03117751||The Royal Children's Hospital Melbourne|Parkville|Victoria|3052|Australia
214767673|NCT03720496|Recruiting|The Second Affiliated Hospital of Hainan Medical University|Haikou|Hainan|570100|China
213088251|NCT03030001|Recruiting|Ningbo No.5 Hospital (Ningbo Cancer Hospital)|Ningbo|Zhejiang||China
214772933|NCT05099237|Recruiting|Manchester University NHS Foundation Trust|Manchester||M13 9WU|United Kingdom
213088574|NCT05583201|Recruiting|Chinese PLA General Hospital|Beijing|||China
213090623|NCT05241392|Recruiting|Beijing Tiantan Hospital|Beijing|Beijing|100730|China
214786597|NCT03943472|Recruiting|Shanghai Changzheng Hospital|Shanghai|Shanghai|200003|China
214787987|NCT03937544|Recruiting|UKM Medical Centre|Bandar Tun Razak|Kuala Lumpur|56000|Malaysia
214794731|NCT03890198||The First Affiliated Hospital of Xian Jiaotong University|Xi'an|Shanxi|710004|China
214794781|NCT03881774|Recruiting|Henan Cancer Hospital|Zhengzhou|Henan|450000|China
214794782|NCT03881774|Recruiting|Henan Cancer Hospital|Zhengzhou|Henan||China
214798309|NCT03448978||The Center for Cancer and Blood Disorders|Bethesda|Maryland|20817|United States
214798310|NCT03448978||University of Oklahoma Health Sciences Center|Oklahoma City|Oklahoma|73104|United States
214798311|NCT03448978||Virgina Cancer Specialists|Fairfax|Virginia|22031|United States
214801063|NCT05170568|Recruiting|PersonGen.Anke Cellular Therapeutice Co., Ltd.|Hefei|Anhui|230088|China
213559891|NCT01840566||Memorial Sloan Kettering at Basking Ridge (Limited Protocol Activities)|Basking Ridge|New Jersey|07920|United States
213559892|NCT01840566||Memorial Sloan Kettering Monmouth (Limited protocol activities)|Middletown|New Jersey|07748|United States
213559893|NCT01840566||Memorial Sloan Kettering Bergen (Limited Protocol Activities)|Montvale|New Jersey|07645|United States
213559894|NCT01840566||Memorial Sloan Kettering Commack (Limited protocol activities)|Commack|New York|11725|United States
213559895|NCT01840566||Memorial Sloan Kettering Westchester (Limited Protocol Activities)|Harrison|New York|10604|United States
213559896|NCT01840566||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
213559897|NCT01840566||Memorial Sloan Kettering Nassau (Limited protocol activites)|Rockville Centre|New York|11553|United States
214804881|NCT05239702|Recruiting|The first affiliated hospital of medical college of zhejiang university|Hangzhou|Zhejiang|310003|China
214808157|NCT05620706|Recruiting|Li Yu|Shenzhen|Guangdong|518000|China
214808908|NCT03778346|Recruiting|Jinhong Jiang|Lishui|Zhejiang|323000|China
214808909|NCT03778346|Recruiting|The Sixth Affiliated Hospital of Wenzhou Medical University|Lishui|Zhejiang|323000|China
214808910|NCT03778346|Recruiting|Zhejiang QiXin Biotech|Wenzhou|Zhejiang|325035|China
213096928|NCT05509530|Recruiting|Kailin Xu|Xuzhou|Jiangsu|221000|China
213100045|NCT04544592|Recruiting|Children's Hospital Colorado|Aurora|Colorado|80045|United States
214824839|NCT05359211|Recruiting|Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
214825791|NCT04889716|Recruiting|Abramson Cancer Center of the University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
214827077|NCT04422912|Recruiting|Stanford University, Dept. of Dermatology|Redwood City|California|94063|United States
214827078|NCT04422912|Recruiting|UC Davis, Dept. of Dermatology|Sacramento|California|95816|United States
214827079|NCT04422912|Recruiting|Northwestern University|Chicago|Illinois|60611|United States
214827080|NCT04422912|Recruiting|University of Iowa|Iowa City|Iowa|52242|United States
214827081|NCT04422912|Recruiting|Mount Sinai - Icahn School of Medicine|New York|New York|10029|United States
214827082|NCT04422912|Recruiting|University of North Carolina, Department of Dermatology|Chapel Hill|North Carolina|27516|United States
214827083|NCT04422912|Recruiting|University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
214827084|NCT04422912|Recruiting|UT Southwestern Medical Center, Dept. of Dermatology|Dallas|Texas|75235|United States
214827085|NCT04422912|Recruiting|MD Anderson Texas Medical Center|Houston|Texas|77030|United States
214827086|NCT04422912|Recruiting|University of Washington|Seattle|Washington|98109|United States
214829462|NCT03277729|Recruiting|Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
213106298|NCT04394650||Local Institution - 103|Birmingham|Alabama|35233|United States
213106299|NCT04394650||Local Institution - 111|Phoenix|Arizona|85054|United States
213106300|NCT04394650||Local Institution - 110|Stanford|California|94305|United States
213106301|NCT04394650||Local Institution - 107|Chicago|Illinois|60637|United States
213106302|NCT04394650||The University of Kansas Cancer Center - Westwood|Westwood|Kansas|66205-2003|United States
213106303|NCT04394650||Local Institution - 109|Rochester|Minnesota|55905|United States
213106304|NCT04394650||Local Institution - 106|Buffalo|New York|14263|United States
213106305|NCT04394650||Local Institution - 104|New York|New York|10029|United States
213106306|NCT04394650||Local Institution - 102|New York|New York|10065|United States
213106307|NCT04394650||Local Institution - 108|Charlotte|North Carolina|28204|United States
213106308|NCT04394650||Local Institution - 105|Dallas|Texas|75390|United States
214835630|NCT05352828||City of Hope National Medical Center|Duarte|California|91010|United States
214835631|NCT05352828||University of Miami|Miami|Florida|33136|United States
214835632|NCT05352828||UNC Lineberger Comprehensive Cancer Center|Chapel Hill|North Carolina|27599|United States
214835633|NCT05352828||Baylor College of Medicine|Houston|Texas|77030|United States
214835634|NCT05352828||MD Anderson Cancer Center|Houston|Texas|77030|United States
213106334|NCT03081910|Recruiting|Houston Methodist Hospital|Houston|Texas|77030|United States
213106335|NCT03081910|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
214835844|NCT04817774|Recruiting|University Hospitals Leuven|Leuven|||Belgium
214835845|NCT04817774|Recruiting|Charité Universitätsmedizin|Berlin||10117|Germany
214835846|NCT04817774|Recruiting|University Medical Center Groningen|Groningen|||Netherlands
214835847|NCT04817774|Recruiting|Leiden University Medical Centre|Leiden||2333 ZA|Netherlands
214835848|NCT04817774|Recruiting|Erasmus MC, University Medical Center|Rotterdam||3015 CN|Netherlands
214835849|NCT04817774|Recruiting|Oxford University Hospitals NHS Foundation Trust,|Oxford|||United Kingdom
214835878|NCT04690595|Recruiting|City of Hope Medical Center|Duarte|California|91010|United States
215436823|NCT03323944|Recruiting|University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
215438125|NCT04795882||University College London Hospital|London|County (optional)||United Kingdom
214837431|NCT05632380|Recruiting|Institute of Hematology & Blood Diseases Hospital|Tianjin|Tianjin|300020|China
214839089|NCT03912480|Recruiting|Changhai hospital|Shanghai|Shanghai||China
214839185|NCT03910842|Recruiting|Hunan Provincial People's Hospital|Changsha|Hunan|410005|China
214839297|NCT05571540||Kunming Hope of Health Hospital|Kunming|Yunnan|650000|China
214843705|NCT04155749|Active, not recruiting|University of Chicago Medicine Comprehensive Cancer Center|Chicago|Illinois|60637|United States
214843706|NCT04155749|Recruiting|Massachusetts General Hospital|Boston|Massachusetts|02114|United States
214843707|NCT04155749|Recruiting|Beth Israel Deaconess Medical Center|Boston|Massachusetts|02215|United States
214843708|NCT04155749|Recruiting|Medical College of Wisconsin|Milwaukee|Wisconsin|53226|United States
214849156|NCT03690011|Recruiting|Houston Methodist Hospital|Houston|Texas|77030|United States
214849157|NCT03690011|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
214849526|NCT02431988||University College London Hospital|London|||United Kingdom
214851791|NCT05666700||Peter MacCallum Cancer Centre|Melbourne|Victoria|3000|Australia
214852334|NCT03854994|Recruiting|Kunming Yan'an Hospital, Oncology Department|Kunming|Yunnan|650000|China
215443444|NCT03497819||First Affiliated Hospital of Wenzhou Medical University|Wenzhou|Zhejiang|325000|China
214853396|NCT03631576|Recruiting|Fujian Medical University Union Hospital|Fuzhou|Fujian|350001|China
215447185|NCT01865617||Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
215448289|NCT05320081|Recruiting|Department of Hematology Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology|Wuhan|Hubei|430030|China
215448290|NCT05320081|Recruiting|The First Affiliated Hospital of Nanchang University|Nanchang|Jiangxi||China
215448462|NCT04938115|Recruiting|He bei Yan da Lu dao pei Hospital|Beijing|Hebei||China
215449478|NCT03593109||Second Affiliated Hospital of Xi'an Jiaotong University|Xi'an|Shaanxi|710000|China
213111352|NCT04605666|Recruiting|Nanfang Hospital, Southern Medical University|Guangzhou|Guangdong|510515|China
213111355|NCT04531046||CH Liège|Liège||4000|Belgium
213111356|NCT04531046||CHU de Bordeaux - Hôpital Haut Lévêque|Bordeaux|||France
213111357|NCT04531046||CHU Clermont Ferrand - Hôpital Estaing|Clermont-Ferrand|||France
213111358|NCT04531046||APHP - Hôpital Henri Mondor|Créteil|||France
213111359|NCT04531046||CHU de Dijon - Hôpital le Bocage|Dijon||21000|France
213111360|NCT04531046||Hôpital Claude Huriez|Lille||59037|France
213111361|NCT04531046||Hôpital Saint Eloi|Montpellier||34295|France
213111362|NCT04531046||CHU de Nantes - Hôtel Dieu|Nantes||44093|France
213111363|NCT04531046||APHP - Hôpital Saint Louis|Paris Cedex 10||75475|France
213111364|NCT04531046||Hopital La Pitié Salpétriere|Paris|||France
213111365|NCT04531046||Hôpital Saint Antoine|Paris|||France
213111366|NCT04531046||Centre Hospitalier Lyon Sud|Pierre Bénite||69495|France
213111367|NCT04531046||CHU de Rennes - Hôpital de Pontchaillou|Rennes||35003|France
213111368|NCT04531046||IUCT Oncopole|Toulouse|||France
213111369|NCT04531046||CHU Brabois|Vandoeuvre les Nancy||54511|France
213111370|NCT04531046||Institut de Cancérologie Gustave Roussy|Villejuif|||France
215450165|NCT04928105|Recruiting|Hebei yanda Ludaopei Hospital|Yanda|Hebei||China
214856111|NCT05404048|Recruiting|University Medical Center Groningen|Groningen||9713GZ|Netherlands
214859280|NCT03754764|Recruiting|Biotherapeutic Department and Hematology Department of Chinese PLA|Beijing|Beijing|100083|China
215455332|NCT04412889||Hebei Yanda Ludaopei Hospital|Sanhe|Hebei|065200|China
215455434|NCT04447573|Recruiting|He bei Yan da Lu dao pei Hospital|Yanda|Hebei||China
215455435|NCT04447573|Recruiting|BeiJing Ludaopei Hospital|Beijing|Yizhuang|100000|China
214313545|NCT02772198|Recruiting|Chaim Sheba Medical Center|Ramat Gan|||Israel
215456472|NCT03904069||City of Hope National Medical Center|Duarte|California|91010|United States
215456473|NCT03904069||Stanford University|Palo Alto|California|94305|United States
215456474|NCT03904069||MD Anderson Cancer Center|Houston|Texas|77030|United States
215456574|NCT04506983||Beijing Tsinghua Changgung Hospital|Beijing|Beijing||China
215456802|NCT03380039||Xin Hua Hospital of Shanghai Jiao Tong University of Medicine|Shanghai|Shanghai|200092|China
215457921|NCT03383965|Recruiting|Weifang People's Hospital|Weifang|Shandong|261000|China
215458781|NCT05127135|Recruiting|The First Affiliated Hospital of USTC (Anhui Provincial Hospital)|Hefei|Anhui||China
215458782|NCT05127135|Recruiting|Fundamenta Therapeutice Co.,Ltd|Suzhou|Jiangsu||China
215459334|NCT03349255||Renmin Hospital of Wuhan University|Wuhan|Hubei|430060|China
215460966|NCT05430945|Recruiting|The First Affiliated Hospital, Medical College, Zhejiang University|Hangzhou|Zhejiang|310003|China
215462129|NCT03322735|Recruiting|Cancer Hospital Affiliate to Zhengzhou University & Henan Cancer Hospital|Zhengzhou|Henan||China
215463997|NCT03312205|Recruiting|Hebei Yanda Ludaopei Hospital|Langfang|Hebei|065000|China
215464522|NCT05044039|Recruiting|Washington University School of Medicine|Saint Louis|Missouri|63110|United States
213120440|NCT05621096|Recruiting|University of Nebraska Medical Center|Omaha|Nebraska|68198|United States
215465548|NCT03281551|Recruiting|Department of Hematology, Navy General Hospital of PLA|Beijing|Beijing|100048|China
215465965|NCT03356795|Recruiting|Shenzhen Geno-immune Medical Institute|Shenzhen|Guangdong|518000|China
215467439|NCT04500431|Recruiting|Shanghai Tongji Hospital, Tongji University School of Medicine|Shanghai|Shanghai|200065|China
215467660|NCT03121625|Recruiting|Hematology Department, Hebei Medical University Fourth Hospital|Shijiazhuang|Hebei|050000|China
215468065|NCT03344705|Recruiting|Peking University Third Hospital|Beijing|Beijing||China
215469676|NCT05016063||Department of Hematology, Xinqiao Hospital|Chongqing|Chongqing|400037|China
215470442|NCT03076437||Department of Hematology, Dongguan People's Hospital|Dongguan|Guangdong|523059|China
214869128|NCT04288726|Recruiting|Houston Methodist Hospital|Houston|Texas|77030|United States
214869129|NCT04288726|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
215474945|NCT05179603||Investigational Site Number :0320005|Caba|Buenos Aires|1430|Argentina
215474946|NCT05179603||Investigational Site Number :0320002|Buenos Aires||1426ANZ|Argentina
215474947|NCT05179603||Investigational Site Number :1520003|Santiago|Reg Metropolitana De Santiago|7500653|Chile
215474948|NCT05179603||Investigational Site Number :1520002|Santiago|Reg Metropolitana De Santiago|7500921|Chile
215474949|NCT05179603||Investigational Site Number :1520004|Vina del Mar|Valparaíso|2540488|Chile
215474950|NCT05179603||Investigational Site Number :1520001|Temuco||4800827|Chile
215474951|NCT05179603||Investigational Site Number :3760002|Haifa||31096|Israel
215474952|NCT05179603||Investigational Site Number :3800002|Meldola (FC)|Emilia-Romagna|47014|Italy
215474953|NCT05179603||Investigational Site Number :4840001|Monterrey|Nuevo León|64460|Mexico
215474954|NCT05179603||Investigational Site Number :7240005|Barcelona|Barcelona [Barcelona]|08035|Spain
215474955|NCT05179603||Investigational Site Number :7240002|Barcelona|Barcelona [Barcelona]|08036|Spain
215474956|NCT05179603||Investigational Site Number :7240001|Hospitalet de Llobregat|Barcelona [Barcelona]|08908|Spain
215474957|NCT05179603||Investigational Site Number :7240003|Esplugues de Llobregat|Catalunya [Cataluña]|08950|Spain
215474958|NCT05179603||Investigational Site Number :7240004|Madrid / Madrid|Madrid, Comunidad De|28040|Spain
215474959|NCT05179603||Investigational Site Number :7240006|Sevilla||41013|Spain
