id|nct_id|mesh_term|downcase_mesh_term|mesh_type
102862980|NCT05400109|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102862981|NCT05400109|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102862982|NCT05400109|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102862983|NCT05400109|Antimetabolites|antimetabolites|mesh-ancestor
102863686|NCT05035407|Aldesleukin|aldesleukin|mesh-list
102863687|NCT05035407|Cyclophosphamide|cyclophosphamide|mesh-list
102863688|NCT05035407|Fludarabine|fludarabine|mesh-list
102863689|NCT05035407|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102863690|NCT05035407|Immunologic Factors|immunologic factors|mesh-ancestor
102863691|NCT05035407|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102863692|NCT05035407|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102863693|NCT05035407|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102863694|NCT05035407|Alkylating Agents|alkylating agents|mesh-ancestor
102863695|NCT05035407|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102863696|NCT05035407|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102863697|NCT05035407|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102863699|NCT05035407|Anti-Retroviral Agents|anti-retroviral agents|mesh-ancestor
102863700|NCT05035407|Antiviral Agents|antiviral agents|mesh-ancestor
102863701|NCT05035407|Anti-Infective Agents|anti-infective agents|mesh-ancestor
102863733|NCT05003895|Cyclophosphamide|cyclophosphamide|mesh-list
102863734|NCT05003895|Fludarabine|fludarabine|mesh-list
102863735|NCT05003895|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102863736|NCT05003895|Immunologic Factors|immunologic factors|mesh-ancestor
102863737|NCT05003895|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102863738|NCT05003895|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102863739|NCT05003895|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102863740|NCT05003895|Alkylating Agents|alkylating agents|mesh-ancestor
102863741|NCT05003895|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102863742|NCT05003895|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102863743|NCT05003895|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102864823|NCT04416984|Cyclophosphamide|cyclophosphamide|mesh-list
102864824|NCT04416984|Fludarabine|fludarabine|mesh-list
102864825|NCT04416984|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102864826|NCT04416984|Immunologic Factors|immunologic factors|mesh-ancestor
102864827|NCT04416984|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102864828|NCT04416984|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102864829|NCT04416984|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102864830|NCT04416984|Alkylating Agents|alkylating agents|mesh-ancestor
102864831|NCT04416984|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102864832|NCT04416984|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102864833|NCT04416984|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102865035|NCT04227275|Cyclophosphamide|cyclophosphamide|mesh-list
102865036|NCT04227275|Fludarabine|fludarabine|mesh-list
102865037|NCT04227275|Interleukin 1 Receptor Antagonist Protein|interleukin 1 receptor antagonist protein|mesh-list
102865038|NCT04227275|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102865039|NCT04227275|Immunologic Factors|immunologic factors|mesh-ancestor
102865040|NCT04227275|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102865041|NCT04227275|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102865042|NCT04227275|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102865043|NCT04227275|Alkylating Agents|alkylating agents|mesh-ancestor
102865044|NCT04227275|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102865045|NCT04227275|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102865046|NCT04227275|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102865341|NCT04029038|Cyclophosphamide|cyclophosphamide|mesh-list
102865342|NCT04029038|Fludarabine|fludarabine|mesh-list
102865343|NCT04029038|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102865344|NCT04029038|Immunologic Factors|immunologic factors|mesh-ancestor
102865345|NCT04029038|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102865346|NCT04029038|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102865347|NCT04029038|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102865348|NCT04029038|Alkylating Agents|alkylating agents|mesh-ancestor
102865349|NCT04029038|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102865350|NCT04029038|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102865351|NCT04029038|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102526228|NCT02159495|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102526229|NCT02159495|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102597368|NCT05513612|Fludarabine|fludarabine|mesh-list
102479411|NCT04381741|Antibodies, Monoclonal|antibodies, monoclonal|mesh-list
102479412|NCT04381741|Immunologic Factors|immunologic factors|mesh-ancestor
102479413|NCT04381741|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102623510|NCT04406610|Immunologic Factors|immunologic factors|mesh-ancestor
102372314|NCT03126864|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102575002|NCT03994705|Cyclophosphamide|cyclophosphamide|mesh-list
102575003|NCT03994705|Fludarabine|fludarabine|mesh-list
102575004|NCT03994705|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102575005|NCT03994705|Immunologic Factors|immunologic factors|mesh-ancestor
102575006|NCT03994705|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102575007|NCT03994705|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102575008|NCT03994705|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102575009|NCT03994705|Alkylating Agents|alkylating agents|mesh-ancestor
102575010|NCT03994705|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102575011|NCT03994705|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102575012|NCT03994705|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102577578|NCT05616468|Cyclophosphamide|cyclophosphamide|mesh-list
102577579|NCT05616468|Fludarabine|fludarabine|mesh-list
102577580|NCT05616468|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102577581|NCT05616468|Immunologic Factors|immunologic factors|mesh-ancestor
102577582|NCT05616468|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102577583|NCT05616468|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102577584|NCT05616468|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102577585|NCT05616468|Alkylating Agents|alkylating agents|mesh-ancestor
102577586|NCT05616468|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102577587|NCT05616468|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102577588|NCT05616468|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102584188|NCT02650999|Pembrolizumab|pembrolizumab|mesh-list
102584189|NCT02650999|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
102584190|NCT02650999|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102584191|NCT02650999|Immune Checkpoint Inhibitors|immune checkpoint inhibitors|mesh-ancestor
102584192|NCT02650999|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102586033|NCT04337606|Decitabine|decitabine|mesh-list
102586034|NCT04337606|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
102586035|NCT04337606|Antimetabolites|antimetabolites|mesh-ancestor
102586036|NCT04337606|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102586037|NCT04337606|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102586038|NCT04337606|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102410082|NCT04007029|Antimetabolites|antimetabolites|mesh-ancestor
102597289|NCT05531708|Cyclophosphamide|cyclophosphamide|mesh-list
102597290|NCT05531708|Fludarabine|fludarabine|mesh-list
102597291|NCT05531708|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102597292|NCT05531708|Immunologic Factors|immunologic factors|mesh-ancestor
102597293|NCT05531708|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102597294|NCT05531708|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102597295|NCT05531708|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102597296|NCT05531708|Alkylating Agents|alkylating agents|mesh-ancestor
102597297|NCT05531708|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102597298|NCT05531708|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102597299|NCT05531708|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102597367|NCT05513612|Cyclophosphamide|cyclophosphamide|mesh-list
102597369|NCT05513612|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102597370|NCT05513612|Immunologic Factors|immunologic factors|mesh-ancestor
102597371|NCT05513612|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102597372|NCT05513612|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102597373|NCT05513612|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102597374|NCT05513612|Alkylating Agents|alkylating agents|mesh-ancestor
102597375|NCT05513612|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102597376|NCT05513612|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102597377|NCT05513612|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102409389|NCT04287660|Lenalidomide|lenalidomide|mesh-list
102346446|NCT04318678|Cyclophosphamide|cyclophosphamide|mesh-list
102346447|NCT04318678|Rituximab|rituximab|mesh-list
102453966|NCT05577000|Cyclophosphamide|cyclophosphamide|mesh-list
102359372|NCT03696784|Cyclophosphamide|cyclophosphamide|mesh-list
102359373|NCT03696784|Bendamustine Hydrochloride|bendamustine hydrochloride|mesh-list
102359374|NCT03696784|Fludarabine|fludarabine|mesh-list
102359375|NCT03696784|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102359376|NCT03696784|Immunologic Factors|immunologic factors|mesh-ancestor
102359377|NCT03696784|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102359378|NCT03696784|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102359379|NCT03696784|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102359380|NCT03696784|Alkylating Agents|alkylating agents|mesh-ancestor
102359381|NCT03696784|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102359382|NCT03696784|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102359383|NCT03696784|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102360417|NCT04088890|Cyclophosphamide|cyclophosphamide|mesh-list
102360418|NCT04088890|Fludarabine|fludarabine|mesh-list
102360419|NCT04088890|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102360420|NCT04088890|Immunologic Factors|immunologic factors|mesh-ancestor
102360421|NCT04088890|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102360422|NCT04088890|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102360423|NCT04088890|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102360424|NCT04088890|Alkylating Agents|alkylating agents|mesh-ancestor
102360425|NCT04088890|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102360426|NCT04088890|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102360427|NCT04088890|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102364230|NCT03030976|Cyclophosphamide|cyclophosphamide|mesh-list
102364231|NCT03030976|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102364232|NCT03030976|Immunologic Factors|immunologic factors|mesh-ancestor
102364233|NCT03030976|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102364234|NCT03030976|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102364235|NCT03030976|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102364236|NCT03030976|Alkylating Agents|alkylating agents|mesh-ancestor
102364238|NCT03030976|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102364239|NCT03030976|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102366660|NCT03602157|Bendamustine Hydrochloride|bendamustine hydrochloride|mesh-list
102366661|NCT03602157|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102366662|NCT03602157|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102366663|NCT03602157|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102366664|NCT03602157|Alkylating Agents|alkylating agents|mesh-ancestor
102366781|NCT03049449|Cyclophosphamide|cyclophosphamide|mesh-list
102366782|NCT03049449|Fludarabine|fludarabine|mesh-list
102366783|NCT03049449|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102366784|NCT03049449|Immunologic Factors|immunologic factors|mesh-ancestor
102366785|NCT03049449|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102366786|NCT03049449|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102366787|NCT03049449|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102366788|NCT03049449|Alkylating Agents|alkylating agents|mesh-ancestor
102366789|NCT03049449|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102366790|NCT03049449|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102366791|NCT03049449|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102367500|NCT05164770|Zanubrutinib|zanubrutinib|mesh-list
102367501|NCT05164770|Cyclophosphamide|cyclophosphamide|mesh-list
102367502|NCT05164770|Vincristine|vincristine|mesh-list
102367503|NCT05164770|Rituximab|rituximab|mesh-list
102367504|NCT05164770|Doxorubicin|doxorubicin|mesh-list
102367506|NCT05164770|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102367507|NCT05164770|Protein Kinase Inhibitors|protein kinase inhibitors|mesh-ancestor
102367508|NCT05164770|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102367509|NCT05164770|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102367510|NCT05164770|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102367511|NCT05164770|Immunologic Factors|immunologic factors|mesh-ancestor
102367512|NCT05164770|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102367513|NCT05164770|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102367514|NCT05164770|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102367515|NCT05164770|Alkylating Agents|alkylating agents|mesh-ancestor
102367516|NCT05164770|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102367517|NCT05164770|Anti-Inflammatory Agents|anti-inflammatory agents|mesh-ancestor
102367518|NCT05164770|Glucocorticoids|glucocorticoids|mesh-ancestor
102367520|NCT05164770|Hormones, Hormone Substitutes, and Hormone Antagonists|hormones, hormone substitutes, and hormone antagonists|mesh-ancestor
102367521|NCT05164770|Antineoplastic Agents, Hormonal|antineoplastic agents, hormonal|mesh-ancestor
102367522|NCT05164770|Antineoplastic Agents, Phytogenic|antineoplastic agents, phytogenic|mesh-ancestor
102367523|NCT05164770|Tubulin Modulators|tubulin modulators|mesh-ancestor
102367524|NCT05164770|Antimitotic Agents|antimitotic agents|mesh-ancestor
102367525|NCT05164770|Mitosis Modulators|mitosis modulators|mesh-ancestor
102367526|NCT05164770|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
102367527|NCT05164770|Antibiotics, Antineoplastic|antibiotics, antineoplastic|mesh-ancestor
102367528|NCT05164770|Topoisomerase II Inhibitors|topoisomerase ii inhibitors|mesh-ancestor
102367529|NCT05164770|Topoisomerase Inhibitors|topoisomerase inhibitors|mesh-ancestor
102955441|NCT04715217|Cyclophosphamide|cyclophosphamide|mesh-list
102955442|NCT04715217|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102955443|NCT04715217|Immunologic Factors|immunologic factors|mesh-ancestor
102955444|NCT04715217|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102955445|NCT04715217|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102955446|NCT04715217|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102955447|NCT04715217|Alkylating Agents|alkylating agents|mesh-ancestor
102955448|NCT04715217|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102955449|NCT04715217|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102955450|NCT04715217|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102956920|NCT04714827|Cyclophosphamide|cyclophosphamide|mesh-list
102956921|NCT04714827|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102956922|NCT04714827|Immunologic Factors|immunologic factors|mesh-ancestor
102956923|NCT04714827|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102956924|NCT04714827|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102956925|NCT04714827|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102956926|NCT04714827|Alkylating Agents|alkylating agents|mesh-ancestor
102956927|NCT04714827|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102956928|NCT04714827|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102956929|NCT04714827|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102958107|NCT04714593|Cyclophosphamide|cyclophosphamide|mesh-list
102958108|NCT04714593|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102958109|NCT04714593|Immunologic Factors|immunologic factors|mesh-ancestor
102958110|NCT04714593|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102958111|NCT04714593|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102958112|NCT04714593|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102958113|NCT04714593|Alkylating Agents|alkylating agents|mesh-ancestor
102958114|NCT04714593|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102958115|NCT04714593|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102958116|NCT04714593|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102484915|NCT02980315|Immunomodulating Agents|immunomodulating agents|mesh-list
102484916|NCT02980315|Immunologic Factors|immunologic factors|mesh-ancestor
102484917|NCT02980315|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102485659|NCT03030001|Immunologic Factors|immunologic factors|mesh-ancestor
102485660|NCT03030001|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102984387|NCT02933775|Cyclophosphamide|cyclophosphamide|mesh-list
102984388|NCT02933775|Fludarabine|fludarabine|mesh-list
102984389|NCT02933775|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102984390|NCT02933775|Immunologic Factors|immunologic factors|mesh-ancestor
102984391|NCT02933775|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102984392|NCT02933775|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102984393|NCT02933775|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102984394|NCT02933775|Alkylating Agents|alkylating agents|mesh-ancestor
102984395|NCT02933775|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102984396|NCT02933775|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102984397|NCT02933775|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102927601|NCT04666168|Cyclophosphamide|cyclophosphamide|mesh-list
102927602|NCT04666168|Fludarabine|fludarabine|mesh-list
102927603|NCT04666168|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102927604|NCT04666168|Immunologic Factors|immunologic factors|mesh-ancestor
102927605|NCT04666168|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102927606|NCT04666168|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102927607|NCT04666168|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102927608|NCT04666168|Alkylating Agents|alkylating agents|mesh-ancestor
102927609|NCT04666168|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102927610|NCT04666168|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102927611|NCT04666168|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102927679|NCT04665076|Cyclophosphamide|cyclophosphamide|mesh-list
102927680|NCT04665076|Fludarabine|fludarabine|mesh-list
102927681|NCT04665076|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102927682|NCT04665076|Immunologic Factors|immunologic factors|mesh-ancestor
102927683|NCT04665076|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102927684|NCT04665076|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102927685|NCT04665076|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102927686|NCT04665076|Alkylating Agents|alkylating agents|mesh-ancestor
102927687|NCT04665076|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102927688|NCT04665076|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102927689|NCT04665076|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102928721|NCT04626739|Cyclophosphamide|cyclophosphamide|mesh-list
102928722|NCT04626739|Fludarabine|fludarabine|mesh-list
102928723|NCT04626739|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102928724|NCT04626739|Immunologic Factors|immunologic factors|mesh-ancestor
102928725|NCT04626739|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102928726|NCT04626739|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102928727|NCT04626739|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102928728|NCT04626739|Alkylating Agents|alkylating agents|mesh-ancestor
102928729|NCT04626739|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102928730|NCT04626739|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102928731|NCT04626739|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102929947|NCT04610125|Fludarabine|fludarabine|mesh-list
102929948|NCT04610125|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102929949|NCT04610125|Immunologic Factors|immunologic factors|mesh-ancestor
102929954|NCT04610125|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102929955|NCT04610125|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102929956|NCT04610125|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102566223|NCT05000450|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102566626|NCT04855136|Idecabtagene vicleucel|idecabtagene vicleucel|mesh-list
102566627|NCT04855136|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
102566628|NCT04855136|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102567732|NCT04093596|Cyclophosphamide|cyclophosphamide|mesh-list
102567733|NCT04093596|Fludarabine|fludarabine|mesh-list
102567734|NCT04093596|Nirogacestat|nirogacestat|mesh-list
102567735|NCT04093596|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102567736|NCT04093596|Immunologic Factors|immunologic factors|mesh-ancestor
102567737|NCT04093596|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102567738|NCT04093596|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102567739|NCT04093596|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102567740|NCT04093596|Alkylating Agents|alkylating agents|mesh-ancestor
102567741|NCT04093596|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102567742|NCT04093596|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102567743|NCT04093596|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102567744|NCT04093596|Gamma Secretase Inhibitors and Modulators|gamma secretase inhibitors and modulators|mesh-ancestor
102567745|NCT04093596|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102992605|NCT05664217|Antithrombin III|antithrombin iii|mesh-list
102992606|NCT05664217|Antithrombins|antithrombins|mesh-list
102992607|NCT05664217|Serine Proteinase Inhibitors|serine proteinase inhibitors|mesh-ancestor
102992608|NCT05664217|Protease Inhibitors|protease inhibitors|mesh-ancestor
102992609|NCT05664217|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
102992610|NCT05664217|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102992611|NCT05664217|Anticoagulants|anticoagulants|mesh-ancestor
102993547|NCT04637763|Cyclophosphamide|cyclophosphamide|mesh-list
102993548|NCT04637763|Fludarabine|fludarabine|mesh-list
102993549|NCT04637763|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102993550|NCT04637763|Immunologic Factors|immunologic factors|mesh-ancestor
102993551|NCT04637763|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102993552|NCT04637763|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102993553|NCT04637763|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102993554|NCT04637763|Alkylating Agents|alkylating agents|mesh-ancestor
102993555|NCT04637763|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102993556|NCT04637763|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102993557|NCT04637763|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102993633|NCT04530565|Cytarabine|cytarabine|mesh-list
102993634|NCT04530565|Dexamethasone|dexamethasone|mesh-list
102993635|NCT04530565|Dexamethasone acetate|dexamethasone acetate|mesh-list
102993636|NCT04530565|Prednisone|prednisone|mesh-list
102993637|NCT04530565|Cortisone|cortisone|mesh-list
102993638|NCT04530565|Cyclophosphamide|cyclophosphamide|mesh-list
102993639|NCT04530565|Doxorubicin|doxorubicin|mesh-list
102993640|NCT04530565|Liposomal doxorubicin|liposomal doxorubicin|mesh-list
102993641|NCT04530565|Methotrexate|methotrexate|mesh-list
102993642|NCT04530565|Vincristine|vincristine|mesh-list
102993643|NCT04530565|Dasatinib|dasatinib|mesh-list
102993644|NCT04530565|Blinatumomab|blinatumomab|mesh-list
102993645|NCT04530565|Ponatinib|ponatinib|mesh-list
102993646|NCT04530565|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-list
