id|nct_id|outcome_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na
254971987|NCT01454596|33336653|59629750|OG008|||Progression Free Survival|Progression was assessed by the Response Assessment in Neuro-Oncology (RANO) criteria and is defined as the circumstance when the magnetic resonance imaging (MRI) scan is ranked -2 (definitely worse) or -3 (development of a new lesion).|months|Median|2.7|2.7|Inter-Quartile Range|||0.9|12.5|
254971988|NCT01454596|33336653|59629751|OG009|||Progression Free Survival|Progression was assessed by the Response Assessment in Neuro-Oncology (RANO) criteria and is defined as the circumstance when the magnetic resonance imaging (MRI) scan is ranked -2 (definitely worse) or -3 (development of a new lesion).|months|Median|1.1|1.1|Inter-Quartile Range|||1.1|1.6|
254971989|NCT01454596|33336653|59629752|OG010|||Progression Free Survival|Progression was assessed by the Response Assessment in Neuro-Oncology (RANO) criteria and is defined as the circumstance when the magnetic resonance imaging (MRI) scan is ranked -2 (definitely worse) or -3 (development of a new lesion).|months|Median|0|0.0|Inter-Quartile Range|||||
254971990|NCT01454596|33336653|59629753|OG011|||Progression Free Survival|Progression was assessed by the Response Assessment in Neuro-Oncology (RANO) criteria and is defined as the circumstance when the magnetic resonance imaging (MRI) scan is ranked -2 (definitely worse) or -3 (development of a new lesion).|months|Median|2.0|2.0|Inter-Quartile Range|||||
254971991|NCT01454596|33336654|59629742|OG000|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971992|NCT01454596|33336654|59629743|OG001|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971993|NCT01454596|33336654|59629744|OG002|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971994|NCT01454596|33336654|59629745|OG003|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971995|NCT01454596|33336654|59629746|OG004|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971996|NCT01454596|33336654|59629747|OG005|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971997|NCT01454596|33336654|59629748|OG006|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971998|NCT01454596|33336654|59629749|OG007|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254971999|NCT01454596|33336654|59629750|OG008|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254972000|NCT01454596|33336654|59629751|OG009|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254972001|NCT01454596|33336654|59629752|OG010|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254972002|NCT01454596|33336654|59629753|OG011|||Number of Patients With an Objective Response|Objective response was assessed by comparison with baseline dynamic contrast enhanced magnetic resonance imaging with perfusion using Neuro-oncology Working Group proposed guidelines. Complete Response is disappearance of all measurable and non-measurable disease for at least 4 weeks. Partial Response is >/= 50% decrease in lesions for at least 4 weeks. Stable Disease does not meet the criteria for complete response, partial response or progression and requires stable lesions compared with baseline. Progression is >/= 25% increase in lesions.|Participants|Count of Participants|0|0.0||||||
254972003|NCT01454596|33336655|59629742|OG000|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|23|23.0|Full Range|||23.0|23.0|
254972004|NCT01454596|33336655|59629743|OG001|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|70|70.0|Full Range|||70.0|70.0|
254972005|NCT01454596|33336655|59629744|OG002|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|36|36.0|Full Range|||36.0|36.0|
254972006|NCT01454596|33336655|59629745|OG003|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|67|67.0|Full Range|||67.0|67.0|
254972007|NCT01454596|33336655|59629746|OG004|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|7|7.0|Full Range|||7.0|7.0|
254972008|NCT01454596|33336655|59629747|OG005|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|43|43.0|Full Range|||43.0|43.0|
254972009|NCT01454596|33336655|59629748|OG006|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|28|28.0|Full Range|||28.0|28.0|
254972010|NCT01454596|33336655|59629749|OG007|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|25|25.0|Full Range|||10.0|219.0|
254972011|NCT01454596|33336655|59629750|OG008|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|12|12.0|Full Range|||12.0|12.0|
254972012|NCT01454596|33336655|59629751|OG009|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|67.5|67.5|Full Range|||26.0|109.0|
254972013|NCT01454596|33336655|59629752|OG010|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|NA||Full Range|||||Patient death-data unavailable
254972014|NCT01454596|33336655|59629753|OG011|||Circulating Chimeric Antigen Receptor (CAR+) Cells in Peripheral Blood at 1 Month Post Treatment|CAR and vector presence were quantitated in peripheral blood mononuclear cell (PBMC) samples using established polymerase chain reaction (PCR) techniques|K/µL|Median|8|8.0|Full Range|||8.0|8.0|
254972015|NCT01454596|33336656|59629742|OG000|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972016|NCT01454596|33336656|59629743|OG001|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972017|NCT01454596|33336656|59629744|OG002|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972018|NCT01454596|33336656|59629745|OG003|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972019|NCT01454596|33336656|59629746|OG004|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972020|NCT01454596|33336656|59629747|OG005|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972021|NCT01454596|33336656|59629748|OG006|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972022|NCT01454596|33336656|59629749|OG007|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|3|3.0||||||
254972023|NCT01454596|33336656|59629750|OG008|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|3|3.0||||||
254972024|NCT01454596|33336656|59629751|OG009|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|3|3.0||||||
254972025|NCT01454596|33336656|59629752|OG010|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
254972026|NCT01454596|33336656|59629753|OG011|||Number of Participants With Serious and Non-serious Adverse Events Assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0)|Here is the count of participants with serious and non-serious adverse events assessed by the Common Terminology Criteria in Adverse Events (CTCAE v4.0). A non-serious adverse event is any untoward medical occurrence. A serious adverse event is an adverse event or suspected adverse reaction that results in death, a life threatening adverse drug experience, hospitalization, disruption of the ability to conduct normal life functions, congenital anomaly/birth defect or important medical events that jeopardize the patient or subject and may require medical or surgical intervention to prevent one of the previous outcomes mentioned.|Participants|Count of Participants|1|1.0||||||
252136603|NCT03019055|32984505|59165651|OG001|||Number of Adverse Events After CAR 20/19-T Cell Infusion|This measure is the number of adverse events with grade 3 to 5 severity per Common Terminology Criteria for Adverse Events (ver. 4.03) occurring within the first 28 days following infusion.|Serious Adverse Events|Number|7|7.0||||||
252136604|NCT03019055|32984505|59165652|OG002|||Number of Adverse Events After CAR 20/19-T Cell Infusion|This measure is the number of adverse events with grade 3 to 5 severity per Common Terminology Criteria for Adverse Events (ver. 4.03) occurring within the first 28 days following infusion.|Serious Adverse Events|Number|4|4.0||||||
252136605|NCT03019055|32984505|59165653|OG003|||Number of Adverse Events After CAR 20/19-T Cell Infusion|This measure is the number of adverse events with grade 3 to 5 severity per Common Terminology Criteria for Adverse Events (ver. 4.03) occurring within the first 28 days following infusion.|Serious Adverse Events|Number|22|22.0||||||
254975174|NCT02215967|33337008|59630146|OG000|Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975175|NCT02215967|33337008|59630147|OG001|Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975176|NCT02215967|33337008|59630148|OG002|Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975177|NCT02215967|33337008|59630149|OG003|Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|1|1.0||||||
254975178|NCT02215967|33337008|59630146|OG000|Stringent Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975179|NCT02215967|33337008|59630147|OG001|Stringent Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975180|NCT02215967|33337008|59630148|OG002|Stringent Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975181|NCT02215967|33337008|59630149|OG003|Stringent Complete Remission||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|2|2.0||||||
254975182|NCT02215967|33337008|59630146|OG000|Progressive Disease||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975183|NCT02215967|33337008|59630147|OG001|Progressive Disease||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975184|NCT02215967|33337008|59630148|OG002|Progressive Disease||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|0|0.0||||||
254975185|NCT02215967|33337008|59630149|OG003|Progressive Disease||Number of Participants With Best Response|Best response was assessed by the International Myeloma Working Group response criteria. Partial Remission (PR) is 50% or greater reduction of serum M-protein and 90% or greater reduction in 24-h urinary M-protein. Progressive Disease (PD) is increases of greater or equal to 25% from the lowest post-treatment (nadir) value in serum M-component or urine component or percentage of bone marrow plasma cells. Definite development of new bone lesions or new plasmacytoma. Very Good Partial Remission (VGPR) is serum and urine M-protein detectable by immunofixation but not on electrophoresis. Stringent Complete Remission (sCR) is normal free light chain ratio and absence of clonal cells in bone marrow by immunohistochemistry. Complete Remission is negative immunofixation on the serum and urine. Stable Disease (SD) is not meeting criteria for CR, VGPR, PR or PD.|Participants|Count of Participants|1|1.0||||||
