id|nct_id|name|downcase_name
55970769|NCT02893189|CD19+ Malignancies: Relapse Post-allogeneic Transplant|cd19+ malignancies: relapse post-allogeneic transplant
55972506|NCT04516551|Relapsed Adult ALL|relapsed adult all
55972507|NCT04516551|B Cell Leukemia|b cell leukemia
55972547|NCT04324996|COVID-19|covid-19
55972844|NCT04513431|Stage III Colorectal Cancer|stage iii colorectal cancer
55972845|NCT04513431|Colorectal Cancer Liver Metastasis|colorectal cancer liver metastasis
55973991|NCT02954445|Leukemia|leukemia
55973992|NCT02954445|Lymphoma|lymphoma
55973993|NCT02954445|Multiple Myeloma|multiple myeloma
55975442|NCT05143151|Advanced Pancreatic Carcinoma|advanced pancreatic carcinoma
55975446|NCT05143112|Non-hodgkin Lymphoma,B Cell|non-hodgkin lymphoma,b cell
55975700|NCT05149391|B Cell Non-Hodgkin's Lymphoma|b cell non-hodgkin's lymphoma
55975814|NCT04692948|CAR|car
55975815|NCT04692948|Acute Myeloid Leukemia|acute myeloid leukemia
55976190|NCT04691349|Child, Only|child, only
55976191|NCT04691349|Malignant Tumor|malignant tumor
55978671|NCT05594797|Multiple Myeloma|multiple myeloma
55978698|NCT02933775|CD19 Positive Malignant B-cell Leukemia and Lymphoma|cd19 positive malignant b-cell leukemia and lymphoma
55979165|NCT05467202|AML|aml
55980102|NCT04206943|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55980103|NCT04206943|Non Hodgkin Lymphoma|non hodgkin lymphoma
55980340|NCT05562024|B7-H3-positive Relapsed/ Refractory Neuroblastoma|b7-h3-positive relapsed/ refractory neuroblastoma
55983710|NCT05664217|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
55983711|NCT05664217|Relapsed/Refractory Diffuse Large B-cell Lymphoma|relapsed/refractory diffuse large b-cell lymphoma
55983773|NCT05621291|B-All|b-all
55983774|NCT05621291|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55984197|NCT04960579|Multiple Myeloma|multiple myeloma
55984356|NCT04637763|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55984357|NCT04637763|Relapsed Non Hodgkin Lymphoma|relapsed non hodgkin lymphoma
55984358|NCT04637763|Refractory B-Cell Non-Hodgkin Lymphoma|refractory b-cell non-hodgkin lymphoma
55984359|NCT04637763|Non Hodgkin Lymphoma|non hodgkin lymphoma
55984360|NCT04637763|Lymphoma|lymphoma
55984361|NCT04637763|B Cell Lymphoma|b cell lymphoma
55984362|NCT04637763|B Cell Non-Hodgkin's Lymphoma|b cell non-hodgkin's lymphoma
55984408|NCT04530565|B Acute Lymphoblastic Leukemia With t(9;22)(q34.1;q11.2); BCR-ABL1|b acute lymphoblastic leukemia with t(9;22)(q34.1;q11.2); bcr-abl1
55984538|NCT04099797|Diffuse Intrinsic Pontine Glioma|diffuse intrinsic pontine glioma
55984539|NCT04099797|High Grade Glioma|high grade glioma
55984540|NCT04099797|Embryonal Tumor|embryonal tumor
55984541|NCT04099797|Ependymal Tumor|ependymal tumor
55984555|NCT04013802|Viral Infection|viral infection
55984750|NCT02830724|Pancreatic Cancer|pancreatic cancer
55984751|NCT02830724|Renal Cell Cancer|renal cell cancer
55984752|NCT02830724|Breast Cancer|breast cancer
55984753|NCT02830724|Melanoma|melanoma
55984754|NCT02830724|Ovarian Cancer|ovarian cancer
55659291|NCT02992834|Lymphoma, B Cell|lymphoma, b cell
55659873|NCT03159819|Advanced Gastric Adenocarcinoma|advanced gastric adenocarcinoma
55659874|NCT03159819|Pancreatic Adenocarcinoma|pancreatic adenocarcinoma
55660953|NCT03696784|Lymphoma|lymphoma
55660954|NCT03696784|Lymphoma, B-Cell|lymphoma, b-cell
55660955|NCT03696784|Immune System Diseases|immune system diseases
55660956|NCT03696784|Immunoproliferative Disorders|immunoproliferative disorders
55660957|NCT03696784|Lymphatic Diseases|lymphatic diseases
55661240|NCT05312476|Relapsed/Refractory B-cell Non-Hodgkin's Lymphoma|relapsed/refractory b-cell non-hodgkin's lymphoma
55661349|NCT04088890|B-ALL|b-all
55661350|NCT04088890|B-cell Non Hodgkin Lymphoma|b-cell non hodgkin lymphoma
55661351|NCT04088890|DLBCL|dlbcl
55661352|NCT04088890|Follicular Lymphoma Grade 3B|follicular lymphoma grade 3b
55661700|NCT05381181|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55661701|NCT05381181|Non Hodgkin Lymphoma|non hodgkin lymphoma
55662909|NCT04762485|T Lymphoblastic Leukemia/Lymphoma|t lymphoblastic leukemia/lymphoma
55662910|NCT04762485|Mixed Phenotype Acute Leukemia|mixed phenotype acute leukemia
55662911|NCT04762485|Acute Myeloid Leukemia|acute myeloid leukemia
55663225|NCT03030976|Systemic Lupus Erythematosus (SLE)|systemic lupus erythematosus (sle)
55664563|NCT03602157|Lymphoma|lymphoma
55664564|NCT03602157|Immune System Diseases|immune system diseases
55664565|NCT03602157|Immunoproliferative Disorders|immunoproliferative disorders
55664566|NCT03602157|Lymphatic Diseases|lymphatic diseases
55664567|NCT03602157|Lymphoproliferative Disorders|lymphoproliferative disorders
55664568|NCT03602157|Neoplasms|neoplasms
55664569|NCT03602157|Cutaneous Lymphoma|cutaneous lymphoma
55664570|NCT03602157|Cutaneous Anaplastic Large Cell Lymphoma|cutaneous anaplastic large cell lymphoma
55664571|NCT03602157|Mycosis Fungoides|mycosis fungoides
55664572|NCT03602157|Sezary Syndrome|sezary syndrome
55664573|NCT03602157|Lymphomatoid Papulosis|lymphomatoid papulosis
55664574|NCT03602157|Cutaneous T Cell Lymphoma|cutaneous t cell lymphoma
55664575|NCT03602157|Gray Zone Lymphoma|gray zone lymphoma
55664640|NCT03049449|Lymphoma, Large-Cell, Anaplastic|lymphoma, large-cell, anaplastic
55664641|NCT03049449|Enteropathy-Associated T-Cell Lymphoma|enteropathy-associated t-cell lymphoma
55664642|NCT03049449|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse
55664643|NCT03049449|Lymphoma, Extranodal NK-T-Cell|lymphoma, extranodal nk-t-cell
55664644|NCT03049449|Lymphoma, T-Cell, Peripheral|lymphoma, t-cell, peripheral
55665059|NCT05164770|High Grade B-Cell Lymphoma, Not Otherwise Specified|high grade b-cell lymphoma, not otherwise specified
55665060|NCT05164770|High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements|high grade b-cell lymphoma with myc and bcl2 and/or bcl6 rearrangements
55665061|NCT05164770|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55665062|NCT05164770|B-cell Non Hodgkin Lymphoma|b-cell non hodgkin lymphoma
55665063|NCT05164770|Mantle Cell Lymphoma|mantle cell lymphoma
55667548|NCT03126864|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
55667549|NCT03126864|Acute Myeloid Leukemia|acute myeloid leukemia
55668088|NCT03383952|B Cell Leukemia|b cell leukemia
55668089|NCT03383952|B Cell Lymphoma|b cell lymphoma
55668375|NCT01583686|Cervical Cancer|cervical cancer
55668376|NCT01583686|Pancreatic Cancer|pancreatic cancer
55668377|NCT01583686|Ovarian Cancer|ovarian cancer
55668378|NCT01583686|Mesothelioma|mesothelioma
55669028|NCT03366324|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55669029|NCT03366324|B Cell Lymphoma|b cell lymphoma
55672015|NCT05341492|EGFR/ B7H3-positive Advanced Lung Cancer|egfr/ b7h3-positive advanced lung cancer
55672016|NCT05341492|EGFR/ B7H3-positive Advanced Triple-negative Breast Cancer|egfr/ b7h3-positive advanced triple-negative breast cancer
55672033|NCT03310008|Colon Cancer Liver Metastasis|colon cancer liver metastasis
55672807|NCT03029338|Lymphomas Non-Hodgkin's B-Cell|lymphomas non-hodgkin's b-cell
55672808|NCT03029338|Relapse|relapse
55673267|NCT02935257|Leukemia, Lymphoblastic, Acute, Lymphoma|leukemia, lymphoblastic, acute, lymphoma
55673692|NCT05204160|Plasma Cell Myeloma|plasma cell myeloma
55674206|NCT05023707|Acute Myeloid Leukemia|acute myeloid leukemia
55675311|NCT03291444|Leukemia, Acute Lymphocytic (ALL)|leukemia, acute lymphocytic (all)
55675312|NCT03291444|Leukemia, Acute Myelogenous (AML)|leukemia, acute myelogenous (aml)
55675313|NCT03291444|Myelodysplastic Syndromes|myelodysplastic syndromes
55676374|NCT05605197|Pancreatic Cancer|pancreatic cancer
55691693|NCT04014894|Leukemia|leukemia
55677876|NCT03196830|Relapsed Non Hodgkin Lymphoma|relapsed non hodgkin lymphoma
55677877|NCT03196830|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
55677878|NCT03196830|CAR - T CD19/CD20/CD22/CD30|car - t cd19/cd20/cd22/cd30
55678759|NCT04877080|B-cell Lymphoma|b-cell lymphoma
55678761|NCT05381662|Acute Lymphoblastic Leukemia in Remission|acute lymphoblastic leukemia in remission
55680207|NCT05248048|Refractory Metastatic Colorectal Cancer|refractory metastatic colorectal cancer
55680460|NCT04480788|T Lymphoblastic Leukemia/Lymphoma|t lymphoblastic leukemia/lymphoma
55680461|NCT04480788|Extramedullary NK-T-cell Lymphoma, Nasal Type|extramedullary nk-t-cell lymphoma, nasal type
55680462|NCT04480788|Peripheral T-cell Lymphoma, Nonspecific|peripheral t-cell lymphoma, nonspecific
55680463|NCT04480788|Angioimmunoblastic T-cell Lymphoma|angioimmunoblastic t-cell lymphoma
55680464|NCT04480788|Enteropathy-Associated T-Cell Lymphoma|enteropathy-associated t-cell lymphoma
55680465|NCT04480788|Anaplastic Large Cell Lymphoma, ALK-negative|anaplastic large cell lymphoma, alk-negative
55680466|NCT04480788|T-cell Lymphoblastic Leukemia|t-cell lymphoblastic leukemia
55680712|NCT03166878|B Cell Leukemia|b cell leukemia
55680713|NCT03166878|B Cell Lymphoma|b cell lymphoma
55683011|NCT04268706|Hodgkin Lymphoma, Adult|hodgkin lymphoma, adult
55683012|NCT04268706|Hodgkin Disease Recurrent|hodgkin disease recurrent
55683013|NCT04268706|Hodgkin Disease Refractory|hodgkin disease refractory
55683014|NCT04268706|Hodgkin Disease, Pediatric|hodgkin disease, pediatric
55687827|NCT04007029|CD19 Positive|cd19 positive
55685723|NCT05108805|Large B-cell Lymphoma|large b-cell lymphoma
55685724|NCT05108805|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
55687829|NCT04007029|Recurrent Chronic Lymphocytic Leukemia|recurrent chronic lymphocytic leukemia
55687830|NCT04007029|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
55687831|NCT04007029|Recurrent Follicular Lymphoma|recurrent follicular lymphoma
55687832|NCT04007029|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
55686936|NCT03110640|B-cell Adult Acute Lymphoblastic Leukemia|b-cell adult acute lymphoblastic leukemia
55686937|NCT03110640|B-cell Chronic Lymphocytic Leukemia|b-cell chronic lymphocytic leukemia
55686938|NCT03110640|Adult Acute Lymphoblastic Leukemia in Remission|adult acute lymphoblastic leukemia in remission
55686939|NCT03110640|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
55686940|NCT03110640|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
55654728|NCT05650749|Refractory Neuroblastoma|refractory neuroblastoma
55654729|NCT05650749|Relapsed Neuroblastoma|relapsed neuroblastoma
55654730|NCT05650749|High-risk Neuroblastoma|high-risk neuroblastoma
55687083|NCT03393936|Renal Cell Carcinoma|renal cell carcinoma
55687141|NCT05085444|Scleroderma|scleroderma
55687427|NCT04287660|Multiple Myeloma|multiple myeloma
55687473|NCT04270461|Hepatocellular Carcinoma|hepatocellular carcinoma
55687474|NCT04270461|Glioblastoma|glioblastoma
55687475|NCT04270461|Medulloblastoma|medulloblastoma
55687476|NCT04270461|Colon Cancer|colon cancer
55687839|NCT04007029|Refractory Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma|refractory primary mediastinal (thymic) large b-cell cell lymphoma
55687840|NCT04007029|Refractory Small Lymphocytic Lymphoma|refractory small lymphocytic lymphoma
55688213|NCT04194931|Relapsed or Refractory Multiple Myeloma|relapsed or refractory multiple myeloma
55690977|NCT05066022|Relapsed and/or Refractory Multiple Myeloma|relapsed and/or refractory multiple myeloma
55691041|NCT04662294|Acute Myeloid Leukemia|acute myeloid leukemia
55691042|NCT04662294|Non-hodgkin's Lymphoma|non-hodgkin's lymphoma
55691043|NCT04662294|Multiple Myeloma|multiple myeloma
55691694|NCT04014894|Lymphoma|lymphoma
55692038|NCT03155191|Lymphoblastic Leukemia, Acute Adult|lymphoblastic leukemia, acute adult
55708477|NCT05634785|Germ Cell Tumor|germ cell tumor
55708478|NCT05634785|Nonseminomatous Germ Cell Tumor|nonseminomatous germ cell tumor
55708608|NCT05366179|Glioblastoma Multiforme|glioblastoma multiforme
55708856|NCT04995003|Sarcoma|sarcoma
55708857|NCT04995003|HER-2 Protein Overexpression|her-2 protein overexpression
55708858|NCT04995003|Osteosarcoma|osteosarcoma
55708859|NCT04995003|Rhabdomyosarcoma|rhabdomyosarcoma
55708860|NCT04995003|Ewing Sarcoma|ewing sarcoma
55708861|NCT04995003|Synovial Sarcoma|synovial sarcoma
55708862|NCT04995003|Soft Tissue Sarcoma|soft tissue sarcoma
55708863|NCT04995003|Undifferentiated Sarcoma|undifferentiated sarcoma
55708880|NCT04977024|COVID-19 Infection|covid-19 infection
55708881|NCT04977024|Hematopoietic and Lymphoid System Neoplasm|hematopoietic and lymphoid system neoplasm
55708882|NCT04977024|Leukemia|leukemia
55708883|NCT04977024|Lymphoma|lymphoma
55708884|NCT04977024|Plasma Cell Myeloma|plasma cell myeloma
55709468|NCT03721068|Neuroblastoma|neuroblastoma
55709469|NCT03721068|Osteosarcoma|osteosarcoma
55709477|NCT03672318|Multiple Myeloma|multiple myeloma
55709478|NCT03672318|Immune System Diseases|immune system diseases
55710945|NCT03825731|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55713330|NCT04780529|Malignant Neoplasms of Digestive Organs|malignant neoplasms of digestive organs
55713832|NCT04796688|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
55713833|NCT04796688|Chronic Lymphoblastic Leukemia|chronic lymphoblastic leukemia
55713834|NCT04796688|B-cell Lymphoma|b-cell lymphoma
55714151|NCT02247609|B-cell Lymphomas|b-cell lymphomas
55715587|NCT01897415|Subjects With Metastatic Pancreatic Ductal Adenocarcinoma (PDA)|subjects with metastatic pancreatic ductal adenocarcinoma (pda)
55716517|NCT05123001|Multiple Myeloma|multiple myeloma
55716685|NCT05577000|Refractory Multiple Myeloma|refractory multiple myeloma
55716686|NCT05577000|Relapsed Multiple Myeloma|relapsed multiple myeloma
55717083|NCT04767308|CD5+ Relapsed/Refractory Hematopoietic Malignancies|cd5+ relapsed/refractory hematopoietic malignancies
55717084|NCT04767308|Chronic Lymphocytic Leukemia (CLL)|chronic lymphocytic leukemia (cll)
55717085|NCT04767308|Mantle Cell Lymphoma (MCL)|mantle cell lymphoma (mcl)
55717086|NCT04767308|Diffuse Large B-cell Lymphoma (DLBCL)|diffuse large b-cell lymphoma (dlbcl)
55717087|NCT04767308|Follicular Lymphoma (FL)|follicular lymphoma (fl)
55717088|NCT04767308|Peripheral T-cell Lymphomas (PTCL)|peripheral t-cell lymphomas (ptcl)
55719705|NCT05287165|Advanced Solid Tumors|advanced solid tumors
55719706|NCT05287165|Digestive System Neoplasms|digestive system neoplasms
55719707|NCT05287165|Pancreatic Cancer Resectable|pancreatic cancer resectable
55719708|NCT05287165|Colorectal (Colon or Rectal) Cancer|colorectal (colon or rectal) cancer
55720702|NCT04318327|Multiple Myeloma|multiple myeloma
55693504|NCT05066646|Multiple Myeloma|multiple myeloma
55720832|NCT03241940|B Acute Lymphoblastic Leukemia|b acute lymphoblastic leukemia
55720833|NCT03241940|CD19 Positive|cd19 positive
55720834|NCT03241940|Minimal Residual Disease|minimal residual disease
55720835|NCT03241940|Philadelphia Chromosome Positive|philadelphia chromosome positive
55720836|NCT03241940|Recurrent Adult Acute Lymphoblastic Leukemia|recurrent adult acute lymphoblastic leukemia
55720837|NCT03241940|Recurrent Childhood Acute Lymphoblastic Leukemia|recurrent childhood acute lymphoblastic leukemia
55720838|NCT03241940|Refractory Acute Lymphoblastic Leukemia|refractory acute lymphoblastic leukemia
55720839|NCT03233854|B Acute Lymphoblastic Leukemia|b acute lymphoblastic leukemia
55720840|NCT03233854|CD19 Positive|cd19 positive
55720841|NCT03233854|Minimal Residual Disease|minimal residual disease
55720842|NCT03233854|Philadelphia Chromosome Positive|philadelphia chromosome positive
55720929|NCT00085930|Neuroblastoma|neuroblastoma
55724484|NCT03086954|Lymphoma|lymphoma
55725300|NCT03084380|Hepatocellular Carcinoma|hepatocellular carcinoma
55729331|NCT05370430|Relapsed or Refractory B-cell Non-Hodgkin's Lymphoma|relapsed or refractory b-cell non-hodgkin's lymphoma
55729611|NCT04381741|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
55732979|NCT02980315|Nasopharyngeal Neoplasms|nasopharyngeal neoplasms
55733512|NCT03030001|Solid Tumor, Adult|solid tumor, adult
55733513|NCT03030001|Advanced Cancer|advanced cancer
55733733|NCT05583201|Gastric Cancer|gastric cancer
55733734|NCT05583201|Pancreatic Cancer|pancreatic cancer
55733735|NCT05583201|Solid Tumor|solid tumor
55737124|NCT05509530|Multiple Myeloma|multiple myeloma
55738384|NCT04544592|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55738385|NCT04544592|B-cell Non Hodgkin Lymphoma|b-cell non hodgkin lymphoma
55694835|NCT04488354|Relapsed/Refractory B-cell Lymphomas|relapsed/refractory b-cell lymphomas
55694836|NCT04488354|Diffuse Large B-Cell Lymphoma (DLBCL)|diffuse large b-cell lymphoma (dlbcl)
55694837|NCT04488354|Follicular Lymphoma (FL)|follicular lymphoma (fl)
55694838|NCT04488354|Chronic Lymphocytic Leukemia (CLL)|chronic lymphocytic leukemia (cll)
55694839|NCT04488354|Marginal Zone Lymphoma (MZL)|marginal zone lymphoma (mzl)
55694840|NCT04488354|Mantle Cell Lymphoma (MCL)|mantle cell lymphoma (mcl)
55694841|NCT04488354|Small Lymphocytic Lymphoma (SLL)|small lymphocytic lymphoma (sll)
55694842|NCT04488354|Primary Mediastinal Large B Cell Lymphoma|primary mediastinal large b cell lymphoma
55694843|NCT04488354|Transformed Follicular Lymphoma|transformed follicular lymphoma
55694844|NCT04488354|Waldenstrom Macroglobulinemia|waldenstrom macroglobulinemia
55694845|NCT04488354|Lymphoplasmacytic Lymphoma|lymphoplasmacytic lymphoma
55694846|NCT04488354|Burkitt Lymphoma|burkitt lymphoma
55740678|NCT04394650|Multiple Myeloma|multiple myeloma
55740717|NCT03081910|T-cell Acute Lymphoblastic Lymphoma|t-cell acute lymphoblastic lymphoma
55740718|NCT03081910|T-non-Hodgkin Lymphoma|t-non-hodgkin lymphoma
55740719|NCT03081910|T-cell Acute Lymphoblastic Leukemia|t-cell acute lymphoblastic leukemia
55742115|NCT04531046|B-Cell Lymphoma Refractory|b-cell lymphoma refractory
55742116|NCT04531046|B-cell Lymphoma Recurrent|b-cell lymphoma recurrent
55695176|NCT05310591|B Acute Lymphoblastic Leukemia|b acute lymphoblastic leukemia
55695177|NCT05310591|Acute Lymphoblastic Leukemia, in Relapse|acute lymphoblastic leukemia, in relapse
55745182|NCT05621096|DLBCL - Diffuse Large B Cell Lymphoma|dlbcl - diffuse large b cell lymphoma
55745183|NCT05621096|High-grade B-cell Lymphoma|high-grade b-cell lymphoma
55745184|NCT05621096|Follicular Lymphoma|follicular lymphoma
55745185|NCT05621096|Mediastinal Large B-cell Lymphoma|mediastinal large b-cell lymphoma
55745186|NCT05621096|Indolent B-Cell Non-Hodgkin Lymphoma|indolent b-cell non-hodgkin lymphoma
55745187|NCT05621096|Relapsed Non-Hodgkin Lymphoma|relapsed non-hodgkin lymphoma
55745188|NCT05621096|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
55746647|NCT05070156|Advanced Hepatocellular Carcinoma|advanced hepatocellular carcinoma
55746663|NCT05013372|T-cell Non-Hodgkin's Lymphoma|t-cell non-hodgkin's lymphoma
55746672|NCT04214886|B-Cell Acute Lymphoblastic Leukemia, Adult|b-cell acute lymphoblastic leukemia, adult
55746673|NCT04214886|B-cell Lymphoma Refractory|b-cell lymphoma refractory
55746674|NCT04214886|B-cell Lymphoma Recurrent|b-cell lymphoma recurrent
55746702|NCT05621486|Advanced Solid Tumor|advanced solid tumor
55750191|NCT05431608|Multiple Myeloma|multiple myeloma
55750192|NCT05431608|Refractory Multiple Myeloma|refractory multiple myeloma
55750193|NCT05431608|Relapse Multiple Myeloma|relapse multiple myeloma
55750211|NCT05397496|B-cell Non-Hodgkin Lymphoma (B-NHL)|b-cell non-hodgkin lymphoma (b-nhl)
55750212|NCT05397496|B-cell Acute Lymphoblastic Leukemia (B-ALL)|b-cell acute lymphoblastic leukemia (b-all)
55752330|NCT02663297|Hodgkin Disease|hodgkin disease
55752331|NCT02663297|Lymphoma|lymphoma
55752332|NCT02663297|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55752333|NCT02663297|Immune System Diseases|immune system diseases
55752334|NCT02663297|Immunoproliferative Disorders|immunoproliferative disorders
55752335|NCT02663297|Lymphatic Diseases|lymphatic diseases
55752336|NCT02663297|Lymphoproliferative Disorders|lymphoproliferative disorders
55752337|NCT02663297|Neoplasms|neoplasms
55752338|NCT02663297|Neoplasms by Histologic Type|neoplasms by histologic type
55752363|NCT02159495|Adult Acute Myeloid Leukemia in Remission|adult acute myeloid leukemia in remission
55752364|NCT02159495|Acute Biphenotypic Leukemia|acute biphenotypic leukemia
55752365|NCT02159495|Early Relapse of Acute Myeloid Leukemia|early relapse of acute myeloid leukemia
55752366|NCT02159495|Late Relapse of Acute Myeloid Leukemia|late relapse of acute myeloid leukemia
55752367|NCT02159495|Recurrent Adult Acute Myeloid Leukemia|recurrent adult acute myeloid leukemia
55752368|NCT02159495|Secondary Acute Myeloid Leukemia|secondary acute myeloid leukemia
55752369|NCT02159495|Blastic Plasmacytoid Dendritic Cell Neoplasm|blastic plasmacytoid dendritic cell neoplasm
55752370|NCT02159495|Acute Myeloid Leukemia|acute myeloid leukemia
55752371|NCT02159495|Adult Acute Lymphoblastic Leukemia|adult acute lymphoblastic leukemia
55752372|NCT02159495|Interleukin-3 Receptor Subunit Alpha Positive|interleukin-3 receptor subunit alpha positive
55752373|NCT02159495|Minimal Residual Disease|minimal residual disease
55752374|NCT02159495|Refractory Acute Myeloid Leukemia|refractory acute myeloid leukemia
55752375|NCT02159495|Untreated Adult Acute Myeloid Leukemia|untreated adult acute myeloid leukemia
55695907|NCT05063682|Glioblastoma|glioblastoma
55695908|NCT05063682|Glioblastoma Multiforme|glioblastoma multiforme
55695909|NCT05063682|Glioma, Malignant|glioma, malignant
55753717|NCT03013712|Gastric Cancer|gastric cancer
55753718|NCT03013712|Hepatic Carcinoma|hepatic carcinoma
55696018|NCT05060796|Non Small Cell Lung Cancer|non small cell lung cancer
55754753|NCT05544526|Diffuse Midline Glioma, H3 K27M-Mutant|diffuse midline glioma, h3 k27m-mutant
55755163|NCT03602612|Myeloma-Multiple|myeloma-multiple
55755164|NCT03602612|Myeloma, Plasma-Cell|myeloma, plasma-cell
55696215|NCT03097770|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
55696216|NCT03097770|Adult Acute Lymphoblastic Leukemia in Remission|adult acute lymphoblastic leukemia in remission
55696217|NCT03097770|B-cell Adult Acute Lymphoblastic Leukemia|b-cell adult acute lymphoblastic leukemia
55696218|NCT03097770|B-cell Chronic Lymphocytic Leukemia|b-cell chronic lymphocytic leukemia
55696220|NCT03097770|Recurrent Adult Diffuse Large Cell Lymphoma|recurrent adult diffuse large cell lymphoma
55696221|NCT03097770|Recurrent Grade 1 Follicular Lymphoma|recurrent grade 1 follicular lymphoma
55696222|NCT03097770|Recurrent Grade 2 Follicular Lymphoma|recurrent grade 2 follicular lymphoma
55696223|NCT03097770|Recurrent Grade 3 Follicular Lymphoma|recurrent grade 3 follicular lymphoma
55696224|NCT03097770|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
55696225|NCT03097770|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
55696226|NCT03097770|Stage III Adult Diffuse Large Cell Lymphoma|stage iii adult diffuse large cell lymphoma
55696227|NCT03097770|Stage III Chronic Lymphocytic Leukemia|stage iii chronic lymphocytic leukemia
55696228|NCT03097770|Stage III Grade 1 Follicular Lymphoma|stage iii grade 1 follicular lymphoma
55696229|NCT03097770|Stage III Grade 2 Follicular Lymphoma|stage iii grade 2 follicular lymphoma
55696230|NCT03097770|Stage III Grade 3 Follicular Lymphoma|stage iii grade 3 follicular lymphoma
55696231|NCT03097770|Stage III Mantle Cell Lymphoma|stage iii mantle cell lymphoma
55696232|NCT03097770|Stage IV Adult Diffuse Large Cell Lymphoma|stage iv adult diffuse large cell lymphoma
55696233|NCT03097770|Stage IV Chronic Lymphocytic Leukemia|stage iv chronic lymphocytic leukemia
55696234|NCT03097770|Stage IV Grade 1 Follicular Lymphoma|stage iv grade 1 follicular lymphoma
55696235|NCT03097770|Stage IV Grade 2 Follicular Lymphoma|stage iv grade 2 follicular lymphoma
55696236|NCT03097770|Stage IV Grade 3 Follicular Lymphoma|stage iv grade 3 follicular lymphoma
55696237|NCT03097770|Stage IV Mantle Cell Lymphoma|stage iv mantle cell lymphoma
55756683|NCT02050347|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
55756684|NCT02050347|B-Cell ALL|b-cell all
55756685|NCT02050347|B-Cell CLL|b-cell cll
55756990|NCT03287817|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
55756991|NCT03287817|Relapsed Diffuse Large B-Cell Lymphoma|relapsed diffuse large b-cell lymphoma
55757192|NCT05445765|Relapsed and/or Refractory Acute Myeloid Leukemia|relapsed and/or refractory acute myeloid leukemia
55757193|NCT05445765|High Risk Hematologic Malignancies|high risk hematologic malignancies
55758260|NCT05141253|Cancer|cancer
55696553|NCT03599375|Leukemia, B-Cell|leukemia, b-cell
55759669|NCT03029273|Lung Cancer, Nonsmall Cell, Recurrent|lung cancer, nonsmall cell, recurrent
55696679|NCT03407859|Therapy Related Leukemia|therapy related leukemia
55760248|NCT04499573|B-ALL|b-all
55760974|NCT04351022|Acute Myeloid Leukemia|acute myeloid leukemia
55761145|NCT04835519|Acute Myeloid Leukemia|acute myeloid leukemia
55761146|NCT04835519|Relapse Leukemia|relapse leukemia
55761147|NCT04835519|Refractory Acute Myeloid Leukemia|refractory acute myeloid leukemia
55762853|NCT02959151|Carcinoma, Hepatocellular|carcinoma, hepatocellular
55762854|NCT02959151|Pancreatic Cancer Metastatic|pancreatic cancer metastatic
55762855|NCT02959151|Colorectal Cancer Metastatic|colorectal cancer metastatic
55697083|NCT04191941|B-cell Non Hodgkin Lymphoma|b-cell non hodgkin lymphoma
55697084|NCT04191941|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
55697085|NCT04191941|Multiple Myeloma|multiple myeloma
55763041|NCT05362331|Lymphoma|lymphoma
55763042|NCT05362331|Leukemia|leukemia
55763043|NCT05362331|Plasma Cell Dyscrasia|plasma cell dyscrasia
55764049|NCT04827745|Measurable Residual Disease (MRD)|measurable residual disease (mrd)
55764367|NCT02976857|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
55764506|NCT04003649|Recurrent Glioblastoma|recurrent glioblastoma
55764507|NCT04003649|Refractory Glioblastoma|refractory glioblastoma
